author,message
Melor Hadebe,"@Thando Nkutha the minister was doin what was right for the ruling party for them to be voted
Danie Nilsen,@Jack Sparrow all your remarks are erelavent ie all corruption are what it is no overstafing is a meme for corrupt officials Sell it to the guptas cheap ones i will take 4 anc comunist corrupt some white will love some black hence the coulerd existenc @Gee Peex1 you still alive lol lol i am African just an afrikaans one so no bad names for us africans @Thulani Bukani WHY DO YOU NEED TO ASK DOES THAT NOT PUT A RACIAL SLUR TO YOUR QEUSTION AND YES I AM AFRICAN @Thulani Bukani why do we need to go to europe to prove what we already know the truth it is what is in your heart and not in your eyes @Gee Peex1 i thank you the whole problem is we have all the resourcers to MANUFACTURE our own stuf but no we will rather sell raw mats and buy back from china at cheap labour prices china does have poor slaves or underpaid @Gee Peex1 True acording to me the ulumunate decide on world prices but we a feew raw mats where the world depends on those are what should concetrate on as well one big hole in Jagersfontein i lived there @Gee Peex1 yes we must pull a donald trump you fk wth us we will do the same i am sitting on a board right know and no mula is showing and now the wife want to take it back what @Gee Peex1 thought so sigh i am blocked for asking information why do you not block this looter talking now @Ace Spade now that is a racesist remark withdraw please @Gee Peex1 i agree all should feel free to post without prejudice or some radical blocking us when he or she does notagree wit my input putin intervere with his own elections lol chinese if you count them they have n problem with erctions or did i understand you wrong hmmm? @Pastor J i refer to asian cityzen residing in bahrain @Pastor J if i ofended any of our asian brothers or sisters i aplogise was meant to the friends of zuma ie the guptas we can listen radio zambiA GET RID OF THE SABC HE IS ENQUIRING HE DOES MAKE A DESISSION NOT AGREED yea now for a drink drink and play wow
chucknorrisgunclub,South Africa starve and kill each other for cannibalism Better world without Inkatha Zulu party ANC is communist party Colored ppl in SA have no tribe Colored is caught in the middle Some of my family is colored Money makes the world go round SA has diamonds gold oil every mineral how are the people poor? This is what Communism sound like Government control of the economy Government is evil and harmful SA stop paying taxes SA mine bitcoin Move your money to overseas Take your money out of SA and move out watch it collapse Solomon Islands Sell out goober peedy and buy nickel mined in solomon islands and gold mines in papua new guinea Keep your cottage on Bondi beach Pure communst terrorist speaking Invest in northern Australia Blak ppl do well every where other than SA Black ppl do very well in USA American blacks are richer than most Africans Because USA economy is strongest "We could do better We should make our own automobiles "Economy needs to be at least 10% growth "It may take a war to take 10% of market share We Americans not fighting over crumbs. We take the whole table. SA has diamonds and gold. How did you all mess it up? SA has oil offshore You cray. cray. Old volcanoe have emeralds and rubies Africa rich. Africans poor. Jo'burg has a big hole gold mine right there This dude is for real You all floated on the international commodities market that money changes every day Kimberlite diamond caverns from volcanic action I love to converse with Black people Remove government from everything that it is not necessary Government funding is your taxes OG keeping it 💯 South Africa is dry land. Difficult to produce sufficient food so the people do not starve. Why make it harder? Jo'burg You need a tax base SA you can only do it together don' t be at cross purposes Russia has more platinum than SA SA you are finished it is communism run away "Minerals in Africa Kill the government and distribute resources to the people
Kevin Davis,put 10 black and 10 white kids and 10 indian kids as well as 10 colim 10 coloured kids they will all love each other bloody all of us should learn colour means nothing its the heart of a person that underpins who we are ace i think coloureds are simply gorgeous there colour and bringing our country to understanding we are all south africans and as a white guy i despise racial behavior unkess its looting then money makes thhe bullets go through
Pastor J.J,@Kevin Davis Very well said indeed "@Danie Nilsen You may not be aware and your are excused if it is so. But @Danie Nilsen accepted with thanks @Derek Main @videoboer Have u seen me in the queue as well. Pass pass @Gee Peex1 It cant be bad. The very same DJ chairperson herein legalised the stuff. just kidding
matimba nkuna,"anyone to help with data
Phillip Cwazibe,This gentleman has just shortened his stay as chair of the SABC board. The SABC should e charging no less that R100/month for the licence. Each TV linked by a decoder. No decoder no viewership. @Gee Peex1 ​ make the money where it is at....in advertisements! Somewhere the decision is not yours? Like wanting to air football for free? R2 billion lost due to sport.
Bafana Shabangu,😎
Dan Bourne Yeshurun,Hi if SA invest in itself or will be fine. no need for foreign invest. don't sell SA short Jabu my brother it* "tbh its the wrong govt. of the Rbillions since '94 went where it was supposed to communism or capitalism.. capitalism is cannibalistic. Ace that's your own opinion The problem of Blacks in SA has a name. ANC No we don't you watch too much tv Ace.. any capitalist can be successful be eating his own in the 90s China is the new USA SA is the only country in the world that manufacturers guns from black makers
Easy D,@ Ace Spade Where to Europe...
Lew464,"videoboer 
Raven Penny,it's easy for the rich to run let's take a stand and fight corruption sa Wil never recover this is hogwash this commission is a waste of money
Lebohang Mkhwanazi,u talked about skillfu leadership I like tat
Paul Buchel,"Nepotism
Born free,How much do these Board members get paid? There are too many board members getting paid mega bucks to sit on the board. really.. thanks 🖐 The board members of medical aid schemes earn 100's of thousands rand (400 000 -500 000)for one board sitting. This is over and above their monthly salaries. "Never mind all the free perks that come with these CEO I pay my license only to have to watch repeats.. repeats Obama was the Rogue along with Killary Clinton Yes Derek.. and the cashiers work long hours The Republicans voted fairly and squarely for Trump. Victory will be Trumps 2020 Employment in the USA is at an all time high. The Chinese are the influence of elections Putin takes out his opposition That's because they pay poachers to kill our Rhino +Thanks to the ANC The ANC government has no experience just Political interference in every sector. Derek.. why did you support Fiddle Castro he did nothing for Cuba?? Derek.. judging by your profile pic the two were a team.
Bernard Matolino,"My favourite Adv @Pastor J You are here mfundisi!!! How are you my dear sir!!!
ANT CREATIVES,@Cerebis He wasn't elected by US Citizens. Putin put him there. Russia still intends to influence the 2020 elections.
P JR,"19 Radio stations and 5 TV stations "ANT CREATIVES You need to do you own independent research
Moeneeb Martin,you cant cut essential services and then call it a turn around strategy. you've reacted to the conditions not met them. what is expected that you the standards with what you have. it wasnt us who stole and corrupted the SABC
digitalemotionfilms,"if the SABC goes down nothing is lost Thando Nkutha the fact that the SABC is useless is not an opinion.... its a fact Concerned South African actually not - Im watching stream feed on eNews "Concerned South African SABC dont live stream Thando Nkutha read my l;ast post
Ariel Derilus,Che Guevara 👌✌
Paul Mofokeng,Yey Thando Nkutha 😂
Maxwell Sibiya,His not making a decision.
