author,message
Abe Molefe,question says all of you no 1 saw its wrong instead he explain ai he is a liar this guy south africa will be fine when those prisoners get old n new peole take over cause now n then when they speak i was in jail 16yrs ai biting his tongue mahlangu and him same whatsapp group
Zinhle Cindi,"These checks and balances seem to be the 'scapegoat'
Daniella Morgan,You cannot work on trust and integrity. You work on policies and procedures! No matter who made the error in the line of command - you as the leader remain accountable!! does matter if someone is new!!! there are policies and procedures. He is a useless leader.
Khaya Nomoyi,"As Chief of Air force "Even if the Col was new The system was fine its only that corrupt individuals manipulated the system for their own benefit.
Andani Jarana,"As the Chief Of the air force he did not get involved before but he is getting involved now LMOA @Phillip Cwazibe thats what he claims hahaha @Abel Matshidiso he said he had no involvement of that particular operation hahaha what steps did you take chief..
Dish,"yeaahhh the okes are having a big party. laughing doesn't seem to be much of a disciplinary to me. deep reflecting or deeply decieving
Jonas Mtsweni,they don't checks and balances even now
Robert Russell,In China he would have been hung for treason Unfortunately neither education or prison seem to be available anymore..... @Kapn Krunch Next a Molefe cry baby show from him You have to be fucken joking..... put my life in his hands.... never@Mandela's child vryhied I had the privilege of being under the command of Jan Breytenbach who is a retired career South African Special Forces military officer. "He is best known as the first commander of 1 Reconnaissance Commando These are the type of people we need in the defence force not clowns and actors well you are clearly not one them this is his state of the fuckup in the airforce speech Tsek..... Hamba
Mandela's child vryheid,these people domt care if your wealth leaves the county they dont care if youl be poor for generations to come along as the get a piece of the pie it you where in the military would you trust this guy to lead
Reinette Raubenheimer,veeery funny witness....to much for comfort.. shockingly... unacceptable... pathetic acting he is a disgrace....he must give back his pay 🙈.......💩 oh n0000...highly unprofessional... 🙄🙄🙄🙄🙄🙄 stupidity hallelujah
carnoth ngomane,So it wasnt the right thing to do then i guess it was funny for him So even today this guys are scared to say they acted on Zuma's instructions @Shadrack N i guess you are correct hence they cant point a finger at him "@Yolo More i doubt if he will be useful @Yolo More Zuma doesnt CARE @makhosi nobhatyi i guess its a reward for allowing the plane to land @Yolo More he's trying to do some damage control
Phillip Cwazibe,@Richard Andani Democlish Jarana he was new in the post and did refuse permission for entry. Wonder whether the same flight would be possible over China. @Keith keith ​My this guy said no in writing. Who authorized it after that is a glaring question.
Wilson M,this!
Ben Cole,No laughing matter. There were no consequences. No one fired. Only some promotions. Gut wrenching to see how lightly S African citizenry is treated and taken. The evidence leader fails to ask how the promotion was possible if there were two lieutenant ranks and one captain rank to hurdle before getting to the major rank. Called damage control and sympathy mongering. Nust can't get himself to call it a national disgrace
Kevin Simon,"The problem here is a cultural one. Not Black or White but an organizational one of a documented formal structure and then the one that really worked Ministers don't count!!! Missing the point! Not approved since 2013!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!! YEARS obviously Bloody bureaucrat! Already the proposal sounds so complicated you'll spend time retraining and getting no work done. "Uh stammering Stop making excuses. The staff screwed up. Clear as day. Next witness please. That's why we have an army and airforce. Get on please. Yessss… moving right along
Wildthing,he is the wrong man for the gob need someone like Zonda why is he not in his full uniform. to show respect to the air force The buck stops with him. it's a robot like the Bell Potinger Facebook pages True Derek. and fined
Tito 2000,And the Oscar goes to.............. In SANDF action has no consequences?
Mulunghisi Mulunghisi,whose this guy @lyd thanks and his position
Mthuthuzeli Ntlanyana,"this guy must be fired guys haiboo
wisani ndhlovu,@mulunghisi Lt Gen Msimang chief of airforce
Shadrack N,he was preparing for the wedding What ever instructions they got from zuma is not in black and white hahahhaha chinese... lol deviating away from the point they let the guptas land because the society is not supporting them... how nice...
Ntobeko Nobetsiki,"Very embarrassing "Whoever keeps on posting youtube clips
Pheladi Lamola,Why wasn't the plane seen as a threat and shot down seeing that nobody knew anything about it? Naledi Pandor (new dawn🙄) must do the right thing and recall the ambassador Is he done?
Charles Nkadimeng,"since there is No1 referring to President e.g former President Zuma HAMBA THERE IS NEXT WEATNESS "There is no war in SA
makhosi nobhatyi,🏃‍♂️🏃‍♂️🏃‍♂️🏃‍♂️🏃‍♂️😃😂@ Thami Ngwenya Boko Haram will come easy here to bomb us using our own people to open gate "This is not serious now but it is serious as they articulate they put the country in standstills and at risk I don’t understand why they don’t mention who informed them @Yolo more how does these people promoted after failing to uphold rules and regulations @Carnoth Ngomane it is
Ilze Staton,i agree
Leo Mkhwalo,i don't think we will get anything from guy. ubaleka nenyani lo
Floyd Ramoshaba,molome bobby molome!!!!
clive oconnell,Got Wind !! That foreign aircraft in our SA base
Alain MT Kitsa,How long does it take to approve a document?
David Tuer,"This man is the head of the air force. The first man with the authority to refuse the plane the right to land was a sergeant major
kaapstad18,Who is giving evidence now? From a warrant officer to a major in 5 years not possible unless corruptionis involved
Ibo Thabo,@Dominic Przybylski not Chinese but Indian "This Indian man with Indian dress on the suppose be South African defence force is talking nonsense now "Don’t tell us about funds here today
Peet Venter,was the post advertised? Koduka Mhlekasie. Siyalila! siyahleka!! first line of defence with a massife hole in it for an Airbus to go through it
Keith keith,"My opinion is that this guy should have said I don't know ...nothing he is say ..he acted irresponsible  This thing of pointing the organography ...is not say anything to us ...stop say level 4 level 4 ...you are irresponsible National key point ..Waterkloof with this incompetency ...we are in trouble we are not safe with this guys ANC ..
Mike Meyer,so what! what is the relevance of this !!!
Sparks Tlhagale,Hahahhaaha
Wanachi,Blah blah blah.........
alex kganyago,this guy speaks rubbish This Guy should just shut-up
Musa Bakiti,i will also die for corruption Chair stop this commission capture😂😂😂 bye till Monday don't drink and drive chair We don't see everyday what the army are doing so is sex workers.
Waterbearer,This gentleman looks like Mendi Msimang. I suspect they are related
nhlanhla nkosi,bese
Colin Fraser Steytler,what was the question? still transforming???? yeah!!!!
Thembi Maliwa,Can the Chair interrupt this gentleman already. we are done with him now. The plane landed under his watch😩😩
Naledzani Mashau,"The ANC comprises of 99
postmaster,wasting time verbal diarrhea stop him already
Norman Zwane,We are too young to be honest????
Avril Butler,Enough this is not the correct platform for this!!!!!
Ishaad Mohammed,🤑🤑🤑🤑🤑🤑🤑🤑
Siyabonga Dladla,For a second I thought this guy was Indian
Sabata Kambule,Really a Snr person like him responding in such a grade 7 learners mentality???
Lee D. Hendrix,...Who will defend against Presidential Authority?
