author,message
Nokbonga Nokxy,look Sindiswa lool* gapara but where did you get the money that you paid for ur expensive apartment?? gapara our Jabu died because of Nigerian guy they must go back home stop distroying our kids's future please Born Free Salut👏👏 Nd we can't breathe anymore even their posters are too much lies Cele🤣🤣🤣🤣🤣 they must just leave us in peace godukani maaan njee ngomoya opholileyo Pikachu @what are you? I'm not Africa mna nimbulaleleni uJabu Nigerian 👿😈 Pikachu@u nt from South Africa wena...am I right? Cele u right...bagcwele Fr nothing uphambene Grace khehle uzofelapha k 🤣🤣🤣🤣 Grace where are u frm??? @Grace go back home please mantwana uyaxoka "Grace I don't care about that AYIGUBHEEEEEE💃💃💃 haaaaaambaaaaaaaaniiiii bantu
Jimmy Jimmy,Self hatred is main South Africans problem Moshoeu Mabusela After wasting billion of dollars to free you from the hands of whites Moshoeu Mabusela You are suffering from mental slavery Moshoeu Mabusela The whole Africans are laughing at your ignorance South Africans have disgraced themselves The world is laughing at South Africa "Kapn Krunch While you are consumers Kapn Krunch You are just jealous of Nigerians Kapn Krunch I bet a Nigerian took your girl
Dorothy Ndlovu,It's gonna be bad the other countries are gonna send the South Afrinas back as well
benjamin nyakonda,david ele why are you tock rhabush so how do you atuck truck drives for you countries whey is you help you
Thulani Bukani,and then? What's with the xenophobia guys? We're all African
KQ-O’ American Lady,hahahahahaha what happened?
Vic SetheMasewawatla,Black Out... Let's pay TV license please Zondo aptured the SABC Cameras
Jacqui Baumgardt,SABC has run out of money JUST IN: Judge rules in favour of Derek Hanekom in Zuma defamation case Huh @Pastor J? and I said nothing - hence my huh? South Africans are lazy and have a sense of entitlement - why don't they have an entrepreneurial spirit like the foreign nationals who come here? No - the name of the game is - handouts @Born free - agree Porous borders create a problem we have about 4 mill foreign nationals in SA @Grace - our SA govt is useless at ensuring compliance with the law I wish she would say annex-shures not annex-tures @carnoth ngomane agree!
Carlos Tinotenda,Ramaphosa's voice actually is a loud sounding nothing
Kapn Krunch,it called nyoupe its basically herione and anti retroviral its cheaper then crappy weed thats whats killing our people who arent well off to begin with who sells nyope WE ARE NOT BLIND those nigerians must go there is no excuses what happened to their morals VOETSAK YOU FOREIGNERS WE ARE NOT CONCERNED FOR YOUR OPINION you must go home and fix your countries why are you cowards here but you run from your problems ya you like slaves yes boss no boss 100 rand a day boss those slaves are being sent home and you will have to pay the right amount for work no one believes any different 1 out of 50 doesnt sell druga maybe every legitimate job you do there are people coming out of university who dont have jobs i know Nigerians they use the money of the druggies to send home tp build their house Nigeria is a country that relies solely on illicit revenue how many south african drug dealers to nigerian STOP FOOLING YOURSELFS this country is not a free for all when a nigerian is arrested he is out within hours as they work in cartels we musnt hurt people or loot their property but we must make it clear enough is enough we want charges to stick and people to get depirted i dont understand how you think illegally entering our country IS OKAY look at all the hate but you need our jobs we dont need yours come to south africa legally pay your taxes our tax payers have a heavy burden as it is are you here legally foreign nationals are fine but i bet you if there were legitimate statistics of undocumented immigrants in this country you would fall over its time to fix south africa for the better we will not fix this with violence we will fix it with pressure on our corrupt government if this commision doesnt amount to anything its our responsibility to vote them out as a statement that we wont be taken advantage of any longer if there is less illegals theres more jobs for south africans 150 rand labour is better then nothing i would vote for independence for the cape too if i lived there how can young south africans learn skills if all the entry level jobs are being taken by foreigners because they work for less thats true i live here i can see it for myself and ive seen it for myself the problem is 100 or 150 rand a day companies dont neccesarily have to say who they are hiring as they dont earn enough to pay tax south africa is clearly better then most or we wouldnt have this problem in the first place would we who owns the taxis never forget that when police pull over a Nigerian they take his money and leave because they know locking him up isnt worth the paper work as they will be let out in hours these nigerian cartels are in deep with government mark my words its not britains Britain's responsibility to help anyone we are our own nations now they left us they didnt demand to be payed back like france in nourthern africa they just up and left you know former french colonies in africa are still paying colonial tax for their infrastructure i wish Mugabe's family could have been stripped of their wealth while he was still alive so i could see his face when it happened but ill settle for zumas face
NyandUsaPolitics,So nigerians are basically the mexicans of africa? "Its not like you can't make drugs inside south africa. Itts a big place look at the map. You think all the drugs coming from another place At least yoru blaming nigerians not afrikanners the food-makers. thats at least social progress to start "i think SA has alot of crazy people who get whipped up into a horde and a frenzy and destroy stuff and attack people and rob. Thats the problem "Just copy england and AMerica what they do right if you want to get rich as a country. Copy whats they do right "Make friends with DONALD TRUMP. NOT OBAMA if you want South Africa to do well. Make money not create conflict
Briony French,nyope is only here. it's an SA made drug quite sad that out of the 10killed in the madness only 2 were foreigners. the rest were South Africans. you see how mobs don't work. all south Africans will suffer if foreigners leave. our doctors and nurses are foreigners and locals don't have degrees
Leonardo Di Stefano,lol
cylvian sumbane,"guys nyaope is heroine. for those of u who ddnt knw "if all of us could trace back our roots david Cele your uncesters r in nigeria your government is diverting you from state corruption. to xenophobia attacks. everyone in this room is a foreigner. finish n klar
JS Bach,"@Pastor J I think social media is a scourge. Any fool can post any rubbish
Thomas Rugara,@david cele u are very insecure and cheap @david cele you are a racial piece of crap oh shame shame @This Is Balls Boko Haram is better than you "South Africans please go to school and apply for jobs
Marie Van Zyl,y0ga9p
antony mwikya,I think this guys should not blame foreigners because it is their responsibility and mandate to push their government to creat more job opportunities.
Jack Sparrow,@This Is Balls why? @Moshoeu Mabusela you're sick with racist xenophobia @Pikachu I'm not @Pikachu as a spade
adrian albertyn,xenophobia is not the problem it is drugs.ask the taxi drivers.
Aleeyou Abbass Omar,"Nigerians are not drugs sellers
Grace Titus-Glover,South Africans should know that your people are also in other African countries and they are surely going to retaliate. It is a shame to be attacking other foreign nationals. If you dont want them in your country let them leave peace fully. This is total ignorance and foolish. Learn some skills and work dont be lazy. Foreign nationals if SA people think they dont need you in their countries just leave and join your families and we will stop patronizing their products. Am happy ACCA is not going to have the conference in SA this year. Other African countries will stop patronizing your products and you will see how you will survive Dont kill them let them leave peacefully Loot shops and they will do the same to South Africans in other countries Foreign nationals leave their country for them and stop patronizing their products SA people go educate your selves and work Phumelela you want to know where am from I am well educated woman from Ghana and working hard to take care of my family Ghana. I will never come and waste my time in S.A. Guys we have so many foreign nationals in Ghana doing business and we treat them well. We ensure that they do the right thing by complying with all the rules in running their business. Remember when you attack a foreign national in SA they will do the same to your people in other countries. Nkosi you are saying 10 people dead is only. Wow. Talk to your government to help you. At least learn some skills. There are so many skills you can learn on you tube. Try to do some thing for your self please. Phumelala . I wont tell you because you guys are attacking our people in you country Krunch that is not true David cele then your people should also leave. Time to work see yaa. Stop attacking people. David Cele am in Ghana. Sweet country. As i said am a Chartered Accountant ACCA precisely . And again i am in Ghana. David Cele what will i be doing in South Africa. Am sorry South Africa is not heaven for Christ Sake David Cele I told you that because of this unfortunate action from you guvs ACCA UK will cancel their conference which was suppose to take place in SA. Think about the money you guys are going to loose because of this. Seriously you guys need Jesus. hmmmmmm hmmmm Those who have been killed by this heartless people should rest in peace The rest of you should come home please especially Ghanaians . Your family have missed you. South Africans are never going to stop Xenophonic attacks. So please leave their country. And let all see how they will survive without the help of other countries Balls what ever you call your self am not living in South Africa and i will never live there. Please I would rather live and work in my country than living in S.A. and would be killed like a fowl one day. "Remember you have your companies all over Africa countries. MTN Jacob Zuma are you the ex president. Just thinking aloud? OK
Error404,@Jack wait are you black? I already hate blacks but when they scam me i hate them more asian? africans don't have any country my friend when an africa arrested i celebrate 🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕💅🖕💅🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕
Brent,Grace this was perpetrated by thugs and the majority strongly denounce any violence and racism. "Grace there are also very dark forces at play Pikach go back inside your poke ball and stay in there.
tabze,@david cele 😂😂true kudingeka umoya kodwa ke abakwa Mthwakazi ngabaka Mashobane uMzilikazi ngalokho ke lana kusekhaya
Phumelela Mantwana,SOUTH AFRICANS ALSO SELL DRUGS WE ARE ALL AFRICANS POVERTY IS MAKING US FIGHT EACH OTHER GUESS WHO HAS STOLEN ALL OUR WEALTH??? WE ARE FIGHTING THE WRONG PEOPLE FIGHT THE PEOPLE WHO HOLD MAJORITY OF THE ECONOMY AFRICAN NATIONALS ARE POOR LIKE US THEY ARE JUST TRYING TO MAKE ENDS MEET THIS IS WHY THEY PUT BORDERS ON THIS CONTINENT AFRICAN NATIONALS I APOLOGIZE FOR SA'S BEHAVIOR I WILL ADUCATE THEM UNTIL THEY GET IT THEY ARE HUNGRY SHAME THEY CAN'T THINK STRAIGHT LOVE YOU AFRICANS @Leeroy Lepere NOW YOU TALKING RATHER STEAL FROM THE WEALTHY NOT FROM THE POOR @Pastor J HAHAAAAHAHAHAAAA @Pikachu THATS WHY WE LOVE THEM @Leeroy Lepere DON'T FORGET THE LAND @Pikachu NO YOU READ WRONG WHY DO YOU PEOPLE THINK XENOPHOBIA IS OKAY??? ANY BLACK PERSON WHO HATES OTHER BLACK PEOPLE HAS SELF HATE.... @Nokbonga Nokxy @Grace Titus-Glover IS FROM HERE @Grace Titus-Glover IT DOEN'T MATTER WE ARE FROM ONE CONTINENT THEY PUT BORDERS TO DIVIDE US @lasford kalonde you do not wanna know what he is saying he is being xenophobic @This Is Balls African nationals are the least of our problems we have a minority group in our country with majority of the wealth @david cele my boy friend is Ethiopian thank you @ThandaM Salamnik @Grace Titus-Glover what is your african language? how do you say hello let us learn african languages and ignore the haters
Joey Olaopa,You keep using drugs as the excuse. Do only foreigners sell drugs? Why don't you prosecute the drug dealers? Are the businesses looted and people killed not legal businesses? "Very soon you'll start blaming other tribes for your problems. Its those Zulus
Mupamombe,does anyone know mike sporo mangena???
Lasford Kalonde,"The world is watching What type of African do you want to eliminate in south Africa? "@david cele sory iam not a South African
AfroZAR,Africa Unite
solomon Zorro,so sad
Alex Danladi,you people should talk about killings
danie schoeman,This is not about the foreiigners it is plain stealing by thugs and skollies Leeroy Lepere only someone with no brains can post a message like yours
Leeroy Lepere,hi guys when are we looting woolworths and pick n pay? @Pastor J all of them plus we also want cars for free so guys please flood social media the new plan is that we stopping everything starting from scratch we looting all the white owned shops as well as they are also a problem @Phumelela Mantwana the land is ours and they are on it so lets take the stuff Guys next week we need to loot @Pastor J after we loot we going to relax at home for 2 months with our free food while they discuss a way forward mugg n beam plus there are many white people there now black south africans there is nothing they can tell us we have suffered enough next week monday we are looting Pretoria CBD all big shops are to be closed down no one will enjoy this country while we suffer
Makwa Choma,Go n work where This visitors are allowed entry by CORRUPT ANC "We dont have goverment this people dont walk from Nigeria to south africa we let them in through corruption like GUPTA "we lived with lots of maputo during their war "David does this people walk from Nigeria to south africa Why foreigners refused to go to their countries Grace Ayigupe bhoooo!! "This is more of ANC Problems HERMAN MASHABA SAW IT COMING LONG TIME
Hassan Mohamed,what. they. speak. for
Nendnnen Snnn,South Africans one of the primitive people yet they have one of the most advanced facilities the way you are fighting your fellow Africans you should have done it during apartheid era I bet you if even all the foreigners were to leave today you will remain 💩 Now you are to suffer more more until you will eat each other South Africans the world 🌍 is becoming a global village you are living in the 20th century we are on the 21 st dummies After looting the Africa shop what next dummies
Prinsence lungiswa Ngesi,spidt south African even this people you ar kill them if the. left that your spidt country you cant even work let tell you south African you need education hw you can kill black you ar black
Cerebis,"Now that mugabe died in Singapore @Grace Titus-Glover That's great! They do not do that here in SA. SA companies reaping the fruits of a useless and corrupt ANC government. "After CR's assurance on TV last night @Pastor J Amen to that. Communists and Fascists love only themselves. Do not ever trust them! "@Derek Main Yes "@Derek Main But @Derek Main Nope....not again. Peace be with you. @I Am Free We'll have to agree to disagree on that. This report produced by this older gentleman is the truth. Why did nobody listen to him? "@FM We murder 20 600 of our own citizens each year. We have fast food here too.....if you are not fast enough Just ask him to count to 1 200 and you will know if he is the real JZ! @Yin Yang The Boer nation does not exist anymore. I live in the Western Cape Danie. They are nowhere to be seen and their children do know or live their history. "Most African countries look at SA with distrust and disgust. SA is lazy @Nope Danie.....I see and I already have spectacles. Needed at my age. "@Danie Nilsen My view is the young generation in SA does not even trust the elections. They just refused to register or pitch up to vote "In SA the Security Agencies and SAPS are part of the problem....not the solution. Address that so that all citizens Our Education system is really bad and produces mostly unemployable youngster. The other tragedy is the liberation before education regime of the past. Zimbabwe is such a beautiful and fertile country....past breadbasket of Africa....now a Basket Case. "South Africa is not a country "@Rob Nel I agree "@Danie Nilsen Agree with the frog analogy It is 18h00 somewhere in the World......and you can never have enough beacon and whiskey. @Danie Nilsen 😂😂🐊🐊😎😎💔💔 @Yin Yang So have many South Africans..... The so called British empire was evil indeed! All over the world they plundered the colonies and brought plenty of misery. They are starting to get their dues as the wheel always turns. Thank you Madala. Go well
nhlanhla nkosi,simple they fly to neighbouring countries and cross the border from there only 10 people have been killed out of that 2 foreign national. 8 south Africans and 2 foreign nationals "jozi used to have ""izigodi"" wen last did you hear a person say ngibuya esgodini and bought this can't get can't tholokala"
Beatrice Zacharia,damu za watu mnazo wauwa zitawalilia katika ardhi yenu mmelaanika vizazi vyenu vyote wapuuzi nyie na nyie tukianza kuwafukuza kwenye nchi zetu mtafurahi??????..!!!!! acheni ubinafsi mnalalamika wageni wanakuja kuchukua kazi zenu kama wewe ni raia wa hapo umezaliwa hapo jiulize umelifanyia nini taifa lako? na kwanini msipate ajira maana yake mnamatatizo makampuni yanawaogopa makampuni yanawaogopa kuwaajiri cuz mnatabia mbaya hamtaki kazi mmezoea kupora tu na kuua watu na ndo sababu company zenu hazitaki kuwaajiri zinawagea ajira wageni cuz wastaarabu. jiulizeni wapi mliko nendeni mkajiulize wapi mlikosea hadi ajira hampati wageni wanapataje??? ngomane you want to attack me!....????....hahahah
ThandaM,@Phumelela Mantwana - Salamnish
Joseph Nyengezi,If even though the so called foreigners go back to their respective countries it won't make a difference poverty remain the same even higher.
carnoth ngomane,@Joseph Nyengezi but the sale of drugs and fake goods will significantly be reduced "@Beatrice Zacharia seems you are talking to yourself since only a handful can read what you wrote "@Pastor J a tainted legacy indeed "Africans please remember that @Cerebis actions speaks louder than words @Norman Zwane i doubt he will apologize "@Norman Zwane surely his lawyers might advice him to appeal so they can milk him "@Norman Zwane wow @Norman Zwane imagine DD & Grace grappling for power "@Antony Njue you maybe correct @Stanley Chinedu i will be IN ABUJA next week foe business purposes NOT drug trafficking
Ambitious Junior MUNYAI,the Zulus don't have shame on a human's life
Jimmi Alli,If you have all the people from SA going to CT then it will also go under
Kevin Ambani,"South African
Trevor Meleki,"i was a student in South Africa did work part-time in the restaurant he should have started working in media at an early age
Adziambei Moses,go back your home Nigeria is the one who provoked the war bcs of drug's
digitalemotionfilms,News just in - Zumba looses the Hanekom Spy deformation case and has to pay up
Mbombi,morning everyone wat time are they coming back "yes I'm watching the last part also
Tshepang Mokoni,yes this thing must end enough is enough
Derek Main,Does anyone know where Mugabe will be buried - I want to spit on his grave. @Cerebis As opposed to capitalists? @Cerebis You're telling me! @Cerebis Not again! "@Cerebis We'll have to agree to disagree on that. I definitely agree that things are coming to a head but I've heard ""The End is Nigh"" once too often. Peace to you too."
Mactar Ndiaye,Do you Please send a fake just remind before and today what’s going on
Lorna Kavanagh,pastor J ... i owe you an apology gor saying suspect was a domestic. it has been reported she is one of the teachers at the school.
Bernard Matolino,@Pastor J Amen!!!
Norman Zwane,I fear JG Zuma is going to choke on his WITBIKS trying to apologize to D Hanekom whilst trying to pay for Hanekom's 2 counselors. "@carnoth ngomane I think he should appeal so that it can cost him more. He is dumb enough not to apologize. He'd rather pay lawyers and waste court time. Soon he will be asking ""Ngenzeni?""" "Since CR17 likes to imitate Tata Mandela @carnoth ngomane I have a vicious imagination unfortunately. I can see Grace bossing Luthuli house wanting to elbow DD Mabuza. @carnoth ngomane I can see DD complaining about being poisoned again. @Mzalwane Mzala There wouldn't be otherwise there would be no smoke and mirrors.
Denis Damiano,nyie mnazingua Sana Wa SA...
moha promo,"you chased them away in 1994
Stanley Chinedu,We dont What South Africa government you are looking what is having to your comet Nigerians are going do you back We dont what to see south Africa in Nigeria okay MTN go back to south Africa we dont what it Upon all what Nigeria d for you south Africa government South Africa dont come back to Nigeria 💔💔💔💔💔💔💔💔💔 South Africa south Africa go go go don't come back South Africa keeply my brothers and my sisters
Michael Michael,No man thinks respect is important unless u are older dan those people u are talking about. y are u personating??
xzp,How's South Africa for tourist is it safe and reasonable .
Rre Wa Mokone,@Gee Peex1 may we sieve his philosophy and practice and take the best of his life and impleent--- the worse is his wife and kids! "@FM as safe as any country - we have our bright points and dim points... come hi @Stanley Chinedu I assume South African coming to Nigeria are experts not low-skilled labourer...eg..SA universities are full of Nigerians professors etc...we welcome and need them... @Stanley Chinedu SAns will go to all countries within Africa - including Nigeria... @Tunji Ibrahim and he who Generalize Generally Lies...like you Ibrahim @kambia wallah you will be there to free SAns
Antony Njue,ITS THE BEGGINING OF THE FALL OF SOUTH AFRICAN ECONOMY.stupid people
Salimpatel Patel,hello
Ibo Thabo,"@Jacob Zuma we are South Africa NOT Southern Europe or America "@Jacob Zuma because the SA Kruger national park is large "@Jacob Zuma Mean: when Africa is open for the Africans "@Jacob Zuma South Africa is not an island
Mzalwane Mzala,No direct link to Luthuli House Zizii is right Equity is the best policy Which is the true PAC? How did the media kill the PAC @Gee Peex1? I stand down Sobukhwe said the PAC was not built by the media and it will not be killed by the media. @Gee Peex1 Familiarise yourself with Sobukhwe You are saying he was wrong employee of the state @Gee Peex1 The PAC always try to find a scapegoat for its problems. They used to accuse people they disagree with within the party they labeled them CIA agents. Today they label them ANC spies. "@noko malatji I hope you do understand that the state is bigger than government. For an example Hahaha @Gee Peex1 So the report found no direct link between the SABC and Luthuli house.
Tunji Ibrahim,where do you work? which of the company ? "There are madness are ruggedity is limited to their country Nigeria Gov't want to nationalize their businesses here I nigeria....We are hitting one Big store today for your information
kambia wallah,how comes did South Africa allows this illiteracy in their minds "SA YOU WILL BE RECOLONIZED VERY SOON "yes I will be there
Poetik Soul,lol
Boby Terry,lazy ppl bunch of lazy ppl south african citizens
Sirus TheVirus,"Mr 2 degrees @Jacob Zuma yea at this stage you only looting your mothers kitchen... Hes a poet and we didnt even know it.... @ I Am Free spot on!!
Joy Henry,"it doesnt matter what country Right now we're all in this chat and there are very few that even acknowledge what the live feed is actually about. Open your hearts and minds my fellow human persons... we're more that this.
Yolo More,Beauty and the brains.
Danie Nilsen,do not be mistaken we are here where we belong ask the runers how they are doing not so well so believe we will make s-a the same as western cape with all fellow souh africans "@Cerebis then you see an optmetris so he supply you with spectacles that will let you see  @Cerebis at least i can agree with you on that efect "@Cerebis so do i and it is a pity because we miss the young generations perspective on what they ""see"" or want but the current generation are so set on power and money that we miss seeing it" LOL IT IS WHITE MONOPALY CAPITAL but if it is another type of culture like cr or patrick is it the BMC asking i have lived through the mandela area and the anc atrocities against the civilians of the country black and white i am suprized he did not get an oSCAR FOR HIS ROLE AS THE MESAIA he was only madibaact BLACK MONOPALY CAPITAL I HAVE THE CORRECT ONE AND IT IS HARD WORK FOR MONEY......HWFM ROBERT REST IN PIECES until Jesus come and ask rober what have you done in My name then the real truth will hit him hard hybo shissa bwana @Cerebis just to corect you the pot is full of us frogs no place for crabs ask cr to start another pot for crabs @Kopz Koape you are so right no one will escape the wrath of the Mesaia even you and i will aswer for our deeds "i remember gatsha butulezi as the only state @Kopz Koape no i am not on anything at the moment still to early but can i ask the same from you bro @Kopz Koape why would you think i am boozing it up just having an productive conversation with some intelegent people only some ne rember that @Cerebis as we the frogpot participants are so called aparheids frogs we only eccept frog in our pot the first haulocast was when the british put boer woman and children in concertation camps to get the boers to surender that is your prerogitive to think whatever i reconize as inteligence i think cerebis might be of help here as well as @Gee Peex1 and Yin Yan ans a few others but i seem to battle to find your name here sorry @Yin Yang agreed i will never forget as song as a child sang to us by our zulu nany amakaie was the songs name sorry i misunder stood i can say we do sing but with music the african nation cand it well without music we call it the african beat @Ngoako Jim Makhura i agree with you jim all of us will make south africa great not only the anc or others on there own all of us must be willing to do something
Buhle Mpongwana,yebo
ntully cares,"This is a campaign against our current Presidents efforts to revive our economy.Xenophobia is not for South Africa South Africa is not a Xenophobic state. they just shifting our attention from what is really happening in our country. Wake up South African's!
Lucretia Mohaswane,"hayibo
game palace palace,"@kambia wallah how can it be recolonized  @stainly sad state of affairs but if you say so its fine. "@nkutha he is trying to make sense of the situation
Almendo Marani,Help we people west papua
Rob Nel,"There will never be control of the expanding population "@Naomi Campbell  "@Naomi Campbell  "@Naomi Campbell so if I am scared of Lions "What is the capital of for instance "@Cerebis  Fine if the Boeing crossed
Sani abadiga,hhhh
Wilson Hishono,This lady though 🤔
Margaret Xulu,can someone please explain to me what is a foreigner "Thank you @Rob Nel  "Reading the meanings of foreign an xenophobia
makhosi nobhatyi,"@Gee Peex1 Mugabe he can not compare himself with Mandela Achieve @ Gee Peex1 apologizing for wat? Apology to Brian Molefe @ Gee Peex
Patrick Mavimbela,follow it
Kopz Koape,Rest in peace to Robert Mugabe @Danie Nilsen..Eugene Terreblance can rest in pieces to or he rot in peace @Danie..The its too early to drinking whiskie..The sun is out and its day time and you are drinking whiskie like its water @Danie who are the intelligent people you are talking to ???I don't see any smart talking to you..How much did u drink vandaag? @Sheku..Nothing as usual @Danie..Whatever you say boet
Setjhaba Mofokeng,"@UPENDO TALK SHOW TV but the difference is those S Africans in the DRC are the documented and are working ligally in the country "This guys dont understand each other
noko malatji,"zondo ANC controls the organization don't separate party and state then what is the point of having election @Mzala then who will implement the policy of the rulling party
osm ttt,what about the last question
Sheku Sesay,please let me this burning question about the hike in xenophobic attacks on black foreigner of South Africa. What is the SA government doing to curb that now?
Luxolo T.D Todolo,They're back from Lunch
Gen. Qamar javed bajwa,XenoPhobia in SA 😅 SA becoming Zimbabwe 😓
Ngoako Jim Makhura,bring back country security powers soldiers and police officers are there doing nothing earning money becoming fats because they don't have jobs to do
John Fagan,is it finished
Roscoe Samuels,#neverforgetthestrandlooper
Abdulkadir Hussein,in humanity RSA NOT upholding responsibility for other black brother on safe ground To ask RSA representative what is preventing to save other africans life in RSA ? waxaan ugu baaqayaa saraakiisha RSA in aay is garab taagaan ganacsatada somaliyeed ee kunool halkaa
mickey smith,it is over??
WAPE NEWS TV,"South Africa remember that the world is watching you for what is going on In your home
The Chosen One Ngarizemo,It seems I am late....
Family Family,Nigerian's are angry
Ksa Ksa,if South Africa kill one Nigeria I address Nigeria to kill millions of South Africa too give them their food
Rooland Theunissen,soldering whoo hoo
