author,message
Magda Seguin,Bombshells coming this afternoon "Makhosi nice to see familiar friends ...I missed you We Africans always fight against each other.Nothing changed in 25 years.This is a perfect example. "@jasper dougal he is preparing the witness to withstand cross examination The DCJ will never expose himself to be seen to be partial. whomever thinks he is biassed is not au fait with judicial ethics. @Pastor J I often think what my life would have been if it was not for apartheid and how I had to flee the country as a very young woman I had so much hope in 1994 when I returned to SA but now find myself again in another continent.I am so homesick its not funny @Gee Pee×1 its not a reality show or a tv show....its about personal expériences in how the state was captured bankrupting state agences and SOEs @Rob Nel to live in security as a single women and have autonomy on my finances "I found that even living in a gated community I was not safe Patience @Gee Peex1 most of my friends on this forum has been here since August last year for the testimonies...we all love SA & want to know what happened to put us on this disastrous failed state Im in France...Im a dual EU citizen so it was an easy decision "My wish is that ordinairy citizens loser on the hierarchy blow the whistle "I heard of Dulcie when I was in exile "I was much younger than Dulcie Joining the ANC after fleeing the country was a problem a lot of people were targeted and branded as spies hence a lot of us were rejected even with spotless credentials I am happy that I was not accepted as we heard news of the killings of ANC cadres in Camp Quatro in Angola that was ordered by Zuma who was the head of intelligence there I was in Botswana at the time...there was one refugee transit camp run by the UNHCR near Gaborone (Kagisong)and another in the northern border with Zim called Dukwe @Diss & Dad that was apartheid state propoganda The ANC will implode eventually...the writing is on the wall "They do!! I was in presidential and many other state organisé meetings and parliament...in hindsight it amounts to talk shops @Diss & Dad we also spent many feels in safe houses "In Botswana we used to pick-up ANC cadres who crossed the border Even though the ANC didnt recognise many if us we still continued with the struggle ans helping our compatriotes "Malema was 11 years told when Tata was released "I extricated myself from the ANC when Zuma came to power  "I do believe that CR is fighting an uphill battle "Diss &Dad 🙏My late husband and I did it for the future of the children of the country It pains me that so many honest people were hounded out during the Zuma years to make way for looters and Gupta acolytes..their lives and livelihoods was destroyed @Diss & Dad I completed the manuscript for my book but my first attempt to have it published was rejected but I may publish it myself @Diss & Dad publishing these days are not so easy...they mostly want sensation that bring in the bottom line If you have Netflix check out two documentaries; One is : The Great Hack and the other is The Family series...you will understand what global political manipulation is all about I am doing it in my free time so I will check @Diss & Dad The Great Hack is about the Cambridge Analytica scandale and The Family is about a US religious sect that influences over 100 governments worldwide of which many in Africa. "The Family has tons of money and buys politiciens including the US govt The Family is the testimony of an ex high ranking member of the 'sect' for lack of a better word @makhosi nobhatyi true From what I gather Jiba wanted the NDPP job so much that she made up rumours and stories against this witness saying he wanted to reinstate chargés against Zuma "Jiba's husband Booker Nhantsi who was involved in fraud and had a criminal record was consequently expunged by Zuma
makhosi nobhatyi,We are waiting patiently for it @ Magda Seguin No more laughs at Zuma now we got him "Zuma was staying at Mahlamba Ndlovu Gupta pressurized Zuma to rid of you Nowonder how Zuma will respond to this 🙆🏻‍♀️😂😃😃😃 I can’t wait 😂😂😂😂😂 @ Ntembeko Mabuya but if he cannot answer this time we will connect the dots "@ Magda Seguin it is long overdue saying CR must wake up and try to fight @ ntembeko mabuya he think he will dodge the lawsuit as he used before surely no forest to hide himself now @ Diss & Dad I fully agreed with you Radebe must come to account "This won’t happen "No stellenbosch mafia running the country "Don’t be fooled by those whom persuaded another agenda we can hate these people as if they are the one who make these decisions
Bernard Matolino,@Pastor J Long time dear Mfundisi. How are you treasured Sir? Great man @Pastor J is. I have great respect for this man Hey @Sofia Sofia 😍 @Pastor J Ngiyabonga Mfundisi wam
Marc Tison,"My issue with this guy as a witness
jasper dougal,I can’t believe what comes out of Zondo’s mouth sometimes ! He is biased? "There has been a few dodgy moments when Zondo has given me cause for concern  "No news about Zuma coming back again . I thought he was going to have a short time answering written questions and then would be back
Sandile Maxwell,poverty is human made the level of greed & corruption is at global celebrity status
John Fagan,THIS MASUTU...Hmmmmmmmmm YEAH....For me he aint Clean
James Stephen,.uxuo kkok
carnoth ngomane,@John Fagan there seem to be something about him @Thando Nkutha very dodgy @Daud Musa and you can prove that ? @Tholithemba Ntsele i dont you need not to be white or indian rather its a question of foolishness & ignorant @Thando Nkutha masutha @Brian Mercado he is sharp and attentive to details @Thando Nkutha would it make a different if cr was married to a different person? The major problem with the ANC is that it is infested with bandits and it is hard quantify them "@Thando Nkutha thats my problem with him @Thando Nkutha exactly
Salman Koroma,ok
Christy,Clearly it is Monday
PETER STAFFEN,my opinion the country is in a worse state than it was
MammoduAb Komane,We will see if the recommendations of this commission will be implemented Lets get facts first and assessment later. Now we not sure if someone is a liar or not.
Thulani Bukani,"the ANC had
Damaking Alie,are we at commisson of reconciliation......@pastor j and others...whats going on here.?. why is this FomNPA always refering to conclusions he made without factual responses.?....and struggling to bring Zuma in his lies..... agh..this guy want to bring in Guptas as the otger people... but cant find any other way to include Guptas since no one mentioned Guptas.... they should definitely bring in those so called people in the Zuma presidency.....
NONDUMISO Mthembu,hello
Eric Mngonyama,hi
Christopher Peters,Hi prez you must hear what these people say about you it wasn't me. I know prez
Daud Musa,This guy is a liar. Zuma was not there @ibo I was working with this liar we will see who is tell the truth People should come to this commissions to tell the truth not to save their skins Yes Chair dig the truth because Pretorious has his own agenda Zuma baba phola this boys are playing. Malema already said we will die for Zuma
Sofia Sofia,This is a HEAD ? "All these ""Top Dogs"" sound like they wer straight in from Grade R !" Imagine with R17M what can you do ..... Did he take the money ? Hey @Lex Luger ❤ Did this man take the money ? In my opinion and I say my opinion - the way he sounds I also don't think he was fit for anything .... Then again he got 17M for snacks !!!! What problems does he have 17MILLION RANDS LATER ... NIKS HE don't know "I would really like to know when they sit down to talk ""business"" how do they speak .... do they sound DOM like this ?" "It funny that Zuma had ""Death Threats "" while he was on here ... But he is still alive .... Assassins have let us down ...."
Lehlohonolo Mokorosi,Aish this chap is fabricating scattered facts. No real issues he is just going about issues. the way he brought it up its pure fabrication.
AGARO WANJE,this was a Platinum handshake.
Cerebis,Is the the 17 million rand guy? @Anne M. Thanks Ann....just joined the chat. I want no land back! Nor do I currently have any! Farming is a sure way to go bankrupt. messed up? CR17 and Radebe and Mr ARM are family members. @Born free They already are! Killing for spots at the feeding bowl. When is Ace the gangster coming to the commission?
Nhlanhla Nsele,yhioo the judge get very excited when there is a direct reference to what Zuma said
Liz Profe,no problem i will leave but I must get paid.....of course
Bonang Sithole,Many careers were destroyed during the era of. imagine dismissing these man without any fact on the table
Patrick Maloney,Whhhat
Ntembeko Mabuya,"makhosi nobhatyi Zuma's answer is one"" Ï can't recall saying that'""" makhosi nobhatyi that's how stupid our former president is. When asked question they were connecting the dot's based on what was said by the people who were asked to come forward to testify Magda Seguin Thta shows lack of leadership of JZ he was there for Looting S.A Coffers
Buyiswa Mnyani,@Magda Seguin true these people are going to kll each and unfortunately we're going to be victims
mandisi ntauzana,"Chair wants to nail Hurley and Zuma
MJ,"Magda
Francois Cape Town,The Zuma years seem worse than Apartheid?! @Tholithemba Ntsele Zuma keeping previously disadvantaged people as currently disadvantaged? "@Tholithemba Ntsele That is not the point. Zuma created a new apartheid. The connected few "@Tholithemba Ntsele Apartheid is a fact yes Apartheid era was bad. Zuma era is worse. "The ANC allowed Zuma to carry on as he did "Patrice Motsepe's sisters - Bridgette Motsepe married to Radebe @I Am Free Nope - Vote ANC - want more of the same (insanity is doing the same thing over and over and expecting a different result.).
Mfana Dyasi,"Whatever happens "@ Ntsele : Of course @Born free you sound tired now. Why don't you bail out and go sleep.
nkanyiso shabalala,lairs how does this file get missing
Marietjie Larney,Viva DA He ruined our economy
nathaniel katlego,bu DA nonsense .viva eff we want our land back DA bring back our land
Dumisani Zwane,what Nxasana and Zondo is futile now because this case was heard by Concourt and he lost why argue this now thanks Thando
Setjhaba Mofokeng,"Though written as Makhene
Raymond Mabilo,masutha @ Thando Nkhuna Jeff and Cyril marries Motsepe sister if not wrong sisters
Mlondolozi Botha,its true that zuma massed up
weaverbird b,Please hi
Malisti04,Jeff is brother in law to Cyril both are married to the motsepe sisters
Fickson Makhense,"@Lisanda04 
xotic Flo,im cia
Shemane Jan,is true buiswa this people are going to kill each other
Brian Mercado,I am impressed by judge Zondo and his ability to stay in touch with everything that is going on.
marne oswald,"What about SAA
Mlungisi Nyaba,Rupert is a danger
Donna Branch,the quran agrees that person can bear the sins of others sura 16:25 😃bornfree you are not being truthful anyone can reasearch freemasonry and see that it is evil my family friend was a free mason and yes its evil 😃since the quran agrees with this there should be no issue with muslims understanding andaccepting the true Savior Yasou's propitiatory sacrifice to redeem and save them and all sinners 😃the quran hadith says that adam was expelled from paradise because of his disobedience and transferred sin to his descendants and that eve brought Gods wrath on women the quran and the Bible are
Salmaan Abrahams,donna dnt tlk crap please rupert can save western cape born free im also a worthy cause let them know lol Donna can you read arabic? if not go learn and enjoy judge zondo donna dnt you think whites earned enough hatred ? you came here and misguided the natives with your church cet up apartheid with your church now you wnna come here and dictate about islam based on a primitive reading of a translation? guys what happened to EFF ? donna oranja is looking for you TG my man i dont want to let cAT oUT OF THE BAG
Zuko Nodada,"@Thando Nkuta
TG Swartlane,@Salmaan Abrahams what did you hear?
