author,message
Zizoh,I THINK WE SHOULD DISSOLVE PARLIAMENT I DONT HAVE A PRICE i dont want any money; i want land "amos "agrizzi is like that guy who knows that if i dont talk I dont want to know who stole what; mina i just want LAND anc must be dissolved it is possible to dissolve parliament but some sheep will still vote for this fart all ppl who vote for ANC are stupid "nonke ANC MEMBERS IZIHLAMA EZIMANZI I YOU CANT HEAL ANC MEMBERS THEY ARE OBSSESSED WITH THE CORRUPTION. THEY ARE PSYCHOTIC; ANC IS A WASTE OF BRAIN CELLS "ONCE U JOIN ANC ANC ARE PSYCHOTIC CON ARTISTS THAT PREY ON THE WEAK THE KISS PARTY IS NOT CORRUPT THE RASTA PARTY IS OT CORRUPT PAC IS NOT CORRUPT "BUYISWA PPL WHO VOTE ANC ARE BRAINWASHED TO THE CORE IF THERE ANC MEMBERS HERE; U ARE STUPID IF U JOINED THE ANC OR VOTE FOR THE ANC; U ARE STUPID MZALWANE ; U ARE STUPID BROTHER STUPID TO THE CORE SIYABONGA; U ARE STUPID GO ARGUE WITH UR DOG ANC PPL ARE STUPID OBVIOUSLY U GET THOSE VOTES FROM THE DUMB ANC DIDNT FIGHT FOR MY RIGHTS "ANC FOUGHT FOR THEIR POCKETS IT MEANS THAT 60% OF THE POPULATION ARE STUPID "OKSALAYO IF U ACT STUPID AND DO STUPID THING; I CALL IT STUPID WHY SHUD I NURSE UR FEELINGS "BUYISWA ANC IS STUPID THE PERSON WHO TAKES A BRIBE IS STUPID IM NOT VOTING DA OR EFF BUT I WILL SAY IT CLEARLY THAT ANC IS MOSQUITOES THEY EXIST TO SUCK THE LIFE OUT OF U "TOU LEE
Velile Mbenene,did he just implicate Mr President by mentioning a certain donation for certain elections?
Ntokozo Cele,When was Bosasa established? Cleaning Zuma mess? havent heard him talk about Zuma "Comrade noun (among men) a colleague or a fellow member of an organization. ""an old college comrade"""
"Sekano SekanoZ,"
Mahlomola Khumalo,Throughout its history ANC has always been captured. In years past before 1994 it was captured by white liberals and the so-called white leftists. . "Hence
Tiba Donald Malemela,@Thomas Dube Exactly
xolani mzolo,ANC
Derick Mulaudzi,I doubt this will affect the ANC but the individuals involved.
Bert Tshabangu,ANC
Wildthing,bang one item would have been Zuma's statue build in NW. the cost and planning should be investigated.
obakeng Matlou,we are indeed cleaning the Zuma mess @ Phillip Moshapo I would also like to know
Sipho Owen Ndhlovu,bathabile Dlamini former department at it again
Grant Titus,my nerves is Kla for this guy
Phillip Moshapo,"But guys which political in south africa is clear of corruption "Is the EFF clear of corruption "@Thapelo "@Thando Nkutha-maybe is your chance to campaign for the party of your choice It is just your DA Viva ANC Viva Unyoko loyo "Just like those who drunk from morula beer Umamakho loyo Then i will vote the DA "Yes i will vote the DA DA my party No i will vote DA "Ngiye Kuphi No i will vote DA "@Thando Nkutha I have already joined the DA Vote DA Yes DA yamasimba Vote DA.not the VBS boys Most schools where burnt by the VBS looters I will vote the EFF to please Thando I will vote the VBS looters
Cassius Mngomezulu,Kiss party 65% anc
Lizwe Ndungane,Name and shame them
Ndou Fhati,I dnt know he she Tsonga bosha mlungu
Luyanda Maliwa,kubi
Bruce Andrew,"No political party is immune to corruption
sizwe nkosi,Thando stop being ignorant "Don't judge people for who they want to vote for zizo ur the stupid one for saying that wunyoko ishlama
Lusapho Zuba,So you telling me that the 60% people that voted for ANC are stupid? so you are clever and ave brains😗😂😂😁😀 😁😁 so you have brains wena
Mathome Samuel,viva kiss party viva is not insults but facts aow
Trinity Lovermore,All these politicians are corrupt. Even the ones in opposition are the same. Just give them a chance to rule you will see. They are all bloody blood suckers....
Masingita Mzansi,"@Zizoh huwe isihlama esikhulu "Zizoh "Ladies and gentlemen Viva ANC viva
excellentson serunwa,Angelo...should write a FAT like Bible - Book VIVA - -
lindokuhle zondo,EFF must lead i cant believe myself that i once loved the anc.....😥
denny smith,"Urugulument uYehova ... Ubukunkane is only hope for whole world... because POLITICIANS "Behind EVERY SUCCESSFUL MAN...is an EXHAUSTED WOman.... WOMEN SHLD BE RULING...ALL VITALLY V.I.P. THINGS...eg. SCHOOLING/HOUSING/FOOD LOWEST SALARY IN PARLIAMENT....R86000 PER MONTH!!!....LOWEST...HOW MUCH IS HIGHEST???
Tony Jantjies,just wonder the dislikes who it is swearing on the bible not to whistle blow haaibo Watson
Makhaola Ndebele,👀
Koketso L,We'll vote for EFF
Bhekisisa Nxumalo,"Buyiswa what you are saying undermines your thinking capability
Dams daily motivations Madamalala,Yeah Every1 want Enrich themselfs yes from Devastation R-Kelly & Agrizzi they've lived lavish lifestyle now probe
Yvonne Morudu,we need to build lots and lots of jails. cadre deployment and they still continue with this nonsense.. let's punish ANC @ the polls no EFF is worse Julius bankrupt Limpopo remember what are we going to do with ANC thieves they all need to be in jail or we can let them leave like sardines in jail I am angry.. I wanted to give them a chance this ANC but after this I rather vote AWB or freedom front.. I am angry.. all what they want is to drive those revolting big cars a
aJOBURGtaxi 555,Anyone voting for ANC going forward should be held equally liable for the ongoing corruption in South Africa. (Continuously empowering those who continue with corruption)
Jonathan Palivili,The ONLY hope for our country now is to vote for the DA.. Forget their shortcomings but they will save this country from complete destruction...They will bring back law and honour to our country Mooks689... Are not the ANC and EFF racists ???
Zank Frappe,"ask not whom i came to troll  which of the three is concerned more for the people than their own pocketsthe ethics and morality are no longer in the game proctolicians are only there for money
Ben,who came here for the names
LIONEL STRUIS,hi all. This is not a race or a political thing. Its a crime thing that is affecting all of us Directly. Crime and corruption knows no race or political party.
Caleb Chauke,EFF the solution.. come election day
KarateBob,FFS. My morale has never been this low.
cresta mhangwana,Lionel struis i agree with you
Owen Nonkanga,So the Guptas are not the only beneficiaries of corruption. Thanks ANC "@Mzalwane Mzala stomach politics or blind loyalty
cl4hisown,"buyiswa "@buyiswa if they are cleaning they act how come we still.have criminals loke monkoyane and bathabile there how come mosebenzi is back on the list for the.coming government "im sorry not until we see it i am eagerly watching buyiswa but i have zero faith in anc im sorry but its all their doing no...dagga party is my alternative and im serious
Tou Lee,"you all have to understand the usage of their words
IamAman Dempisi,"the only white guy I like in SA "but we all no not all black people agree with DA
Gottlieb mashishi,No he is campaigning for his party DA. "Fortunately enough in Tshwane
