author,message
PETER STAFFEN,Musa Bakiti now what is the defference as i see her as a SA citizen
kian lante,tae
funicanz,It is indeed Jansen Van Rensburg. It cannot be shortened. Out of formality and respect. @MUKWANO TYJ do you want to be blocked by us? "@Desmond Masilela asidlali la. One childish move you're out. We value everyone's opinions and facts about Stte Capture hayi a manya on how to lure money Mevrou is Mrs... Jevrou is Miss/Ms haaaaaaaaaaaa "@Madelein Huxtable  You will be Mevrou Jansen Van Rensburg when married @Desmond Masilela Thanks for clarity @Madelein Huxtable "If she is not married and a teacher @Yin Yang she did indicate that she's joking Our Chairperson is quiet today. Mevrou/Juffrou Marie is prepared😃 Minister Gordan now live @MIKE LOCK 😃 😃 @Desmond Masilela you are making my day today. You're observant 😃 😃 "@Frik Brits I watched just 5 minutes of that briefing. It is useless Maybe suspended.... @Desmond Masilela USIBULISELE😃 @Makwa Choma 😃 😃 😃 It's a long walk to freedom. "@Derek Main . I agree with you 100%.My blood boiled after looking at that list. So Gigaba and Mbalula needed to be ""rehabilitated"" at Luthuli House in order to make their way back to parliament?!" "@Derrick Busani  I don't even want to mention how's ducked and dived when being called to answer anything linked to SAA. EFF will take over Limpopo it's just a matter of time. @Derek Main ... Noted Cadre *wink* @Desmond Masilela 😃 hAYI MAAN 😃 So we will call them? "@Desmond Masilela  "@Antonie Goosen  "testimonies from former Denel Board Chairperson
Afr24News Channel,join us everyone we're back us usual we make it better chat & we're thanks to those subscribed to this channel. more political news coming soon stay tune 645 views Our top story: Ramaphosa's train stuck truth exposed it was about battle between the ANC and the DA after DA take place after election past years ago Pretoria CCtv is showing President's convoy dropping him there at train entrance & the Pres: convoy came back to drop off train station to fetch him. After stuck 2 ambulances followed him{witness} News Review: Douglass Ramaphosa in Eskom drinking coffee Duduzane Zuma's style expert say he must removed early to save Pres: Ramaphosa due to Shedding.
welton paulse,"I cant follow this anymore @Musa Bakiti 😁😁😁 @MUKWANO TYJ Hawu dammit man
Slindile Ngcobo,hi
Eric Kandekana,This lady is also testifying abt DENEL?
Anne M.,@Eric Kandekana Yes @Desmond Masilela I noticed him the other day. I think he's there to escort somebody out of the comission if they get out of line. Apparently the NPA is talking to the authorities in the Emirates to get them back @Frik Brits I think you would get a lot of volunteers to fetch them 😉 @Thando Nkutha Maybe the other camera person has left the room? "@Frik Brits Yup "@Frik Brits Loadshedding here "@Desmond Masilela Yes "Thanks "@SABC Digital News Please sort out the picture @funicanz Hiding out at Nkandla? Another nail in the coffin
Mr Q,Dont post your filthy nonsense here Fool MUKWANO TYJ you are so disgusting
Felix Muyoba,who is this? @Desmond Masilela mevrou van rensburg? @Desmond Masilela haha..let us leave it there.. @Frik Brits like i said..no offense.. the teacher used to say staan op julle jakals en karkelake..at least jakals one could understand it is jackals..but that was that..no offense..it is bygone.. @Frik Brits fine..let us forget about that..it is past @Frik Brits no need..her conscious will take care of that.. maturrrre..this is a typical boere.. @Madelein Huxtable i hear you.. @Desmond Masilela haha..you! @Sam men that is a revolt and secessionism and not state capture @Sam men go to the UN or ICJ please @Solly 12 true especially AU @Desmond Masilela we are listening
Sdudla Sengingqi,LAND__WITH_NO_COMPENSATION
Frik Brits,"@Madelein Huxtable "@Yin Yang  "@Madelein Huxtable  I think all of you should go check it on the internet?? "@Madelein Huxtable  "@Felix Muyoba  @Felix Muyoba "@Felix Muyoba  "@Felix Muyoba  "@Felix Muyoba  "@Madelein Huxtable  @MIKE LOCK 😃😃😃 "Polls are scary stuff From News24 :: Gordahn and Mabusa's meeting held up by loadshedding 🙄🙄🙄🙄 "@Julius Me  @Anne M. like I said we should go fetch those clowns. "@funicanz  "@Anne M.  "@Mzalwane Mzala  "@Mzalwane Mzala  Time for some strong coffee ??
MIKE DURBAN,Guys....Afrikaans .....is a breakaway from the Dutch language........i think that is right From the Dutch Voortrekkers.....I reckon One should also not be a Snowflake.......you gotta have freedom of speech...... Reckon too many people are too sensitive.....what the heck...... We are South Africans........we are a tough bunch...
Norman Siphei,"RSA is broken as a Country.Those who want a better life come to Venda.We want TRUSTWORTHY
Peace Peter,where did it originate from ?
Noel Olivier,vote ANC !! Why would we want more of the same
Michael Nzungana,I wish you can experince same problem we are having here
Mzalwane Mzala,POLL PICKS RAMAPHOSA "An Ipsos poll indicates that the EFF could be the official opposition in three provinces "IPSOS places ANC at 61% "DA is at 18% "IPSOS places EFF at 10% The last elections have shown that IPSOS is mostly close to the actual outcome. "Assuming a medium-sized turnout of voters on 8 May "The EFF will be the official opposition in Gauteng "In North West and Limpopo They will fight for oppositn with DA "Ipsos runs the country’s largest poll weighted for population and geographic spread. The poll is face-to-face The ANC is likely to hold on to Gauteng where the EFF is likely to put up a strong showing. "“The DA may not achieve an outright victory in the Western Cape @Desmond Masilela 😁😁😁
Queentoet Lamprecht,The South African National Defence force budget has been cut at an alarming rate. The state of some of the bases is horrific. A suggestion sell some of the housing Defence can no longer look after the houses or its military equipment the amount of unserviceable equipment standing around is shocking
Julius Me,Why no Gupta's here?
Albert Noah,Cameraperson......
tobias bley,when is Mrs Heather Sonn to testify ?
Makwa Choma,"Even if we can watch this state capture but ANC WILL protect its own thieves CAN everyone study the ANC list of candidate to parliament my heart is bleeding it make me openly HATE THIS PARTY
david jacobs,lol @Makwa Choma a Joke @Makwa Choma
Derek Main,@funicanz The only problem is that the ANC is walking in the wrong direction. @funicanz The less said about the ANC election list the better - it reads like a list from Police File. @Sam men Sorry to hear about your troubles in Ethiopia but we have enough problems in SA created by our own ANC government to deal with. "@Sam men As you have probably seen
Derrick Busani,Wonder if the former President will ever come by this commission
Solly 12,Sam men thought the current president has brought in a new kind of hope in the country "Sam men UN
Epnet Streaming,Is this a HR meeting?
pira kondlo,I have a problem with the list of ANC
Munyaradzi Zvavanyange,I see these people ignore the importance of CAs Which board are they talking about? I just joined "She can't answer a simple question. In your opinion
Ditiro Mawai,@ PIra we also have a serious pro with that list...i guess its a prelim list
Antonie Goosen,Zondo talking in s.l.o.w. ....m..o.t..i..o..n.... Loadshedding the comments lol
Nduduzo Zondi,get to used to it @Antonie😂😂😂
