author,message
watson mutanga,"Chair asked the advocate and General Naidoo to speed things up "@Yolo.DCJ Zondo didn’t talk about irrelevant questions "Whilst DCJ appears a perfectionist "@Rudi H: The stakes are enormous for the country. In my view @Kay Kay: True. Even the Nugent Inquiry had more than one.
Person of interest,oh I miss you so much Ms Hofmeyr! adv Hofmeyr would be done and dusted by now or Mokoena they must be busy with other big fish I hope so. this witness useful tool for big crooks. 9 days holiday bheki! while your country going up in flames. those smart hats of yours we paid for. come to Zondo. judge's health of concern to me. working himself to death... "yes Yolo "thulani "I wonder how many R's you can fit in a hat? mmm "Paul Paul? disgraceful. "don't know Lazarus must come to Zondo
Kay Kay,"Eish guy also "@Watson mutanga what information of the intelligence are suppose to be classified and subsequently not suppose to be made publicly Is this guy not revealing information he isn't suppose? I hope the drug dealer referred to here is not the same guy who funded the eff... 🤣🤣🤣🤣 So bekhi Cele was part of the syndicate? Were the whole 64 really Mdluli's family members or there were side chicks included also?😃😃😃 Guys this fella is laying bare the country's top secrets "@Rudi Are all this fm's gonna come present their versions also?
shantal redhi,"@ Kay Kay  "@ Manzi Iznam "Manzi Izam
Sekgololo Johannes,"The Judge the Advocate must hurry This hearing needed 5 Judges One man wont manage the information is too much "Dammit Cele must be relived of his duties now The NPA with its chameleon pace is not helping @ all @Mlondi Moya lol he is trying to confuse the enemy. @Tikvah Olam this country is open for corrupt things only. If u want lawful and legal things like law and order not in South Africa. "The vrou and the Queen as agents? Imagine This country indeed is in crisis Richard Mdluli has no shame No shame @ all "If he is not arrested today @Heather Cotton hahha the Bold and the Beautirful indeed No wonder the police is fat and well fed This is pathetic This country is not doing well. No wonder crime rate is so high in this country. Do we have FMs here? SHOW YASELF @Lisanda04 watch TV all day @ sum fancy suburbs paid for by CI @Dayalan Gounder that is the sad part. Crime is rising because wrong ppl are occupying posts. @zintle ndzwangu everyone except the right ppl Another extension Hahahah the Judge is enjoying this very much
Mlondolozi Moya,The DCJ keeps on referring to the witness as a her but the witness sounds like a man to me. @sekgolo Johannes. thanks for the clarification @Tikvah is he a spy still today "This guy is a real ""ice boy""😂😂" The DCJ is also impatient with her
Tony Jantjies,Yolo More it sad
Daily Updates ZA,chair that nose is running
Lee D. Hendrix,"...Money laundering is the clandestine operation ...This how SA's Government is a cash-cow for the rogue overmasters who replaced the colonizers and spread fear among the people.
Samuel Moledi,"DCJ Zondo seem to be interested in this witness more than any other witnesses who have appeared before this commission
Lorna Kavanagh,Yes the judge has been ill for sometime... Marimootoo was in the saps at one time wasn't he? No wonder we have so much crime in this country ... Crime intelligence wasn't doing its job? What has happened to this beautiful country ? Almost bankrupt because of the Anc and others. Family members appointed to the CI. What !!!!!!! Please the people of South Africa need to see action regarding all these people implicated. NPA where are you ?
Zamokuhle Zwane,Zondo tackles each witness until him personally gets the version he can understand. this is a small frey
zintle ndzwangu,Mdluli yi mafia stru @Michael Wild Reallyshocking Who is a drug dealer now? LOL Ay SA Dlala General Mdluli hahahahahahaha Wow! "General Lazaurus was like ""Everyone s getting a job"""
Ms Cee,😂😂😂😂@Rudi H booked in the Holiday in without toothpaste and toothbrush..????😆😆😆..asazi 🤔🤔 yo uMdluli kodwa 🤭🤭🤭 I wonder how does it feels now that all the laundry is on the pepeneng????😝😝😝😝 "next witness must be this generals 
Thulani Bukani,I think the judge needs a break. he clearly is dealing with a cold or flu.
roza,toothbrushes ha ha ha oh my word now i heard it all i wonder if he was told to buy the personal stuff color nd size hah ha ha that also shame on the guys that took advantage of this country sies
Wildthing,and if the people on the top go without compliance and double checking it spreads like cancer. as we can see throughout the government what about organizing hookers and other things
hendrix jeranyama,"thats the information we need to know "Kay Kay "Yin Yang 
Onie Mtintsilana Gushman,"I just came back
Smart Guys,Public needs to know everything
Bernard Matolino,Now did this alleged drug dealer have a meeting with the police commissioner? In his house? "@Yolo More Are all our public officials crooks? Maimane is going down for a fortunner? I am like @Kay Kay Do you remember two reports in the papers on Cele: 1. he lost 40k on the plane and never reported it. 2. His safe at his house was burgled and several RRRRR were taken
Vic SetheMasewawatla,@Yolo More All crooks are politicians...😎
Easy D,"With easy access to all that cash @ kagiso Mathole ..Jesus was spotted in Kenya earlier this year...
Sthakathi Khumalo,Chair laughing because he has also young things/ girlfriends hehe We all have side chics stop acting holier here!! "Immanuel... look bra "Yolo More The wife stays at home
Vusumzi Ngcoza,😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😁😁😁that is why ndaye china lol ninyiswa xa kunje manaija
David Zikhali,jacob zuma once said some people will be very sorry for this commission now ehhee ehhhe vrous and queen are flying
ZA_Qhobosh,"so
Phillip Cwazibe,😄😄😄😄😄
Luckzen Kay,kay kay you were saying Bheki Cele was part of the syndicate remember Bathabile Dlamini when she said everyone has got a skeleton. Our politicians unfortunately are corrupt 99.9% of them
Immanuel,"i neither have a vrou nor queen "this rot is the SAPS must now rot in jail does anyone know how i can joing CI? people dont even buy toothpaste from their pockets. they use tax payers money to buy undies for their queens😁😁 chair could help but to laugh at vrou & queen remarks! the witness has dropped the mic here🎙🤣
JG,Did the queen have a king at home Too many Queens and no Kingdom So many appointments without any knowledge .WOW and experienced people are unemployed The place were the Nation hopes to get protection has got all the inexpericed people looking after themselves
nandisa zungu,"Ha ha ha Immanuel
Kagiso Mathole,South Africa is a mess... this place needs Jesus asap.. these morons gave themselves titles.. very soon.. a civil war is going to erupt in sa.. the most corrupt nation in Africa.. zondo doesn't want a break.. he is loving this.. shame.. zondo is not well...
Rene Kieren,No wonder the police force is so useless
adrian albertyn,col naidoo must be given the highest award possible.if he remained silent none of us would have been any the wiser. i salute you col.
Danie Nilsen,@Sekgololo Johannes and i am sure you will vote corruption again.... oops sorry anc it is called the GRAVY PONY TRAIN this is the real enrtails in the rotten maggots insides we will have no more people left after all crooks are in robben ilse
Granny Mokwena,buying toothpaste??🤔
Charlene Botha,"Omw. .....how can a person trust anyone in Police after all this....far far worse than anyone could imagine
Malisti04,"these ppl with no prior experience. what did they do @sekgololo Johannes. imagine how the meeting went with these fake captain.
COACH CLEARFLOSS,eyyyyyyyyyyyyyy again with the inquiry?? so all south africans speak english?? who knew iam Nigerian can i get work in SA?? I demand work in SA i am Nigerian
TheC4RB1N3,🐖 💸💸💸💸💸💸💸
Mawethu Tyaba,"this is a shame
Africa izaks,Oh My word no words!!!!!!
Pastor J.J,@Yolo More Gen Lazarus is an Indian
