author,message
Sindiswa Moolman,Yes @Owen Nyilika. Former DG of Justice @Finicanz and @Mulungisi Mulungisi. She led the inter ministerial investigation on the Waterkloof landing of the Guptas Yaa @Thando Nkutha Somebody sounds very sick there Agree @Thando Nkutha Maybe from Trump @Jabu Malinga Agreed @Derek Main Sounds like that @Jabu Malinga. Why didn’t they interview Number 1? Hahaha@Jabu Malinga I can see that coming @makhosi nobhatyi. On 15 to 19 July @Yin Yang Yes 15 to @Yin Yang 16 sorry Hope Koloane will come Hope so @KEITH SINDILE DINABANTU. She’s my former DG. I can confidently say so @KEITH SINDILE DINABANTU She wants to say her own story.... how she left the department Why are we having two ppl sitting on the witness chair Hayibo... we will have the same from Jacob Zuma when he comes. Yes @KEITH SINDILE DINABANTU. On 16th he will ask for a Zulu interpreter Hope @Fello Mkhize you understand how thina maXhosa feel when amaZulu refer to us as iXhosa. EliXhosa... it is soo insulting to us. We take your point and we expect to understand ours. He wants to delay this process How does he communicates with his passengers on board?@postmaster
Nelson Musoliwa,Volume is low mos Tony Gupta told former transport minister Ben MArtin that the Guptas are president Zuma's guests and friends concerning the wedding plane so zuma knew Ja Mr Zwane the Guptas got hold over Zuma Probable he knew they will land at Waterklof or he gave permission thereof or they used his proxy to land there I agree Norman ANC was severely compromised by Zuma's foolishness. "She is confused they wanted to interview zuma even after the ministers have given their statements mos This evidence is defying logic by far; Martins was told by gupta that they are Zuma guests so the no 1 reference is not far fetched What coerced Kolwane and Anderson to facilitate this landing taking into account the fact that Guptas said they are Zuma's guests. Must we believe that Kolwane can violet protocol without Zuma backing; absurd; Kolwane can not do it alone In fact the whole govt of Zuma was invited to this wedding so obviously it knew all about this landing as gupta already indicated that they are Zuma guests It is simple they were instructed to protect Zuma at all cost to save their jobs; This witness is so useless and wasteful
Ibo Thabo,@Thando Nkutha lol i am with you "Clearly we are very weak on everything when using a foreigner language like English "If anyone seriously & honestly look at the manner we think & do things in general why? @carnoth ngomane can you differentiate between speaking a language and living on an adopted language. I am not saying if you speak in a foreigner language you must be a liar @Thando Nkutha it will make your wording laughable as we are currently experience all over "None wise nation in history ever lives in a foreigner language and no nation ever developed via using a foreigner languages @Zeekat like ???? "@Derek Main Be real & honest "@Zeekat The Anglo-Boer here in SA did very well on many "@Thando Nkutha No matter in Nigeria or SA have 2 or million languages "@Thando Nkutha Example say; every African lang used by 5 million will be local official lol sorry for guys for derailing discussing the today’s inquiry 🙏🙏🙏 "In S Africa I will not have 11 languages "@Thando Nkutha we won’t fight on my logic; you as human 1st belong to yourself @Thando Nkutha pls stop being negative & consume by bad habit. what I am saying won’t be wasteful like the trillions R we are currently wasting try indoctrinate our minds with foreigner cultures 1/2 "@Thando Nkutha Most if not all of our officials who did & still failing us on everything not just what they did & but even on what they want explain @Thando Nkutha talking truth is not offending anyone but being honest and real. "judge zondo is missing is: It's human nature to be influence by some forces particular by someone with authority Why decision makers don’t or cant verify things before they decide? @Nelson Musoliwa I am with you human garbage She seems forget that facilitating a friend/s not necessarily mean the facilitator have to get some money. I have to honestly thank the moderator or the responsible of this live feed on the fast reaction to remove these annoying ads. @Dominic Przybylski Today only I did it over 200 times. But yesterday the moderator didn’t react like today "The ANC particularly the NEC & the president who then the president of the country should the model of ethics for everyone """The President’s keeper"" is a fabulous book everyone must read." 😱😱😱 Judge zondo go to the toilet every 15mn 😜😜😜 @Thando Nkutha the language issue?😌😌😌😌😌😌😌 @Thando Nkutha are you here? @Thando Nkutha what you think for the situation surround the translation??? @Lex Luger lol @Derek Main I guess now it’s the right time "Look at the physical appearance of the general @Derek Main not only him but them and i will always do Every African here in SA and on the continent @Derek Main Now you trying to twist my words but must warn you that I am the very wrong person to be play with. I am promoting every African to be taught & let only speak his or her mother tongue.
Wildthing,How ANC made SA a Banana republic. it needs to be on paper otherw now we know how she bought that big fat jacket. They breached the security of the country jail time for them. sell SA to the cheapest buyer. sick and you not one of them. joking they went to the wedding Judge Zonda is upset he 8s very quiet bullshit yes good people lost there jobs. that you and your colleagues did a shit job and destroyed peoples lifes you one of them Mzala the biggest issue is dumb people like you. yes you will never get smart she had bedroom time with Zuma it is sad Keith. law and order must come back you guys will need to let is non Zulu speakers know if it is correct what they say wow yes judge you tell them who is in charge Thanks for correcting me. how did he read docs if he cant speak it. he is just populating trix and people are taking the bait "how can he be a Major I would not say hostile but scared. he has info not been nasty but sounds like funigalol used on the mines :) your warship judge will ask for that paper. is it an example judge getting upset Judge you need to sort this out Thank God ni no There is no seat for the interpreter in a mirage fighet plane
muthu wa vhathu,volume volume To me the best testimony was that of Ngoako Ramathlodi so far
Dams daily motivations Madamalala,NDAA! SA have 11 official Language it will be a problem to us as NATION to use Mother Tongue Zondo is Getting older They know protocol & act opposite to the protocols knowingly Stubbon His coming on the 15th Amazulu athi
Andrew Mboweni,too bad
Kafula Longa,there is no sound... Please rectify it...
Brennan Fredericks,@SABC Digital News please fix sound. the sound is not balanced correctly
Moshoeu Mabusela,"Our Govt officials mess up
Jacky Buster,NO AUDIO?
Thulani Bukani,I'm with you @Ibo You cant justify these things in our native languages but you can argue nonsense in court and still win
videoboer,"As a white man
Norman Zwane,"@Nelson Musoliwa I think former Minister Ramathlodi best summed up Zuma's conduct:""He had peddled his executive authority to the Guptas (and also any takers)like a street girl peddles her backside" @Nelson Musoliwa Zuma (the #1) knew everything but like all crooks he was playing smoke and mirrors and the ANC obliged by blaming such on a lowly Ambassador Koloane (he would later be rewarded) Clasicaly this witness has just demonstrated how Zuma kept being protected by an ANC which today wants us to believe it has a capacity to reform itself. Sadly they are doing the same with Cyril. "Clearly they asked a wrong question to get a wrong answer and when they did @Khaya Nomoyi They would not dare in case the whole thing points at JG Zuma. JGZ was untouchable within a corrupt ANC. He still is & is bringing the movement down with him like the biblical SAMSON @Jabu Malinga You need to understand the ANC to understand the very thing you are puzzled by. You 1stly dealing with a criminal corrupt organization which will always protect the DON who gives favours @Jabu Malinga The favours keep the DON in power and the need for favours supplies the DON with protectors who will lay their lives to be the next recipients of the DON's favours. That is the ANC! "@Pastor JJ The ANC was never ready to govern. They ought to have given up to Mass Democratic Movement once independence was achieved "@Khaya Nomoyi Until the DA and others climbed on the bandwagon "It hurts to see people not wanting to take ownership of their lives "@Robert Russell since evryone of substance is a crook in the ANC "@Naledzani Mashau They cannot even be a decent Opposition. They messed up Jozi & Pta
carnoth ngomane,@Ibo Thabo speaking a different language from yours wont make you dishonest or affect your reasoning capacity @Ibo Thabo using a foreign / different language wont make you non-rational embarrassing indeed Zuma can answer that question @Thando Nkutha i agree with you The witness can speak english rather he chose to give evidence in a language of his comfort SA has 11 official languages and IsiZulu is one of them Why bite your tongue while you have your own language "@Derek Main you can lie in any language that you are comfortable on @Derek Main theres no need to bite your tongue while you have a language you are comfortable on @Derek Main well said
Koketso L,"so they have similar hairstyle
BlitzKat,goeiemorge heb ik wat gemist? is malema a vbs looter? how aboit united states? "@Ibo Thabo you're wrong "@Ibo Thabo well if you can't think of any yall have no sounds either?
KQ-O’ American Lady,see smile ? is she fibbing not her too see she speaks beautifully
KEITH SINDILE DINABANTU,"I am just tuning in now See? coughing now... signs of a liar! @Siyamcela Nxathi Maybe i should Siya @Thando Nkutha LOL @Thando Nkutha We aint trust no one hey @Thando Nkutha a wise person? "@Thando Nkutha Guess you slept with a wrong side. I will never be allowed to be censored in any public platform buddy. If you're wiser than i am  "@Thando Nkutha And i tend to laugh "It makes me question such people's cognitive ability to extrapolate  "@Thando Nkutha Such also "@Thando Nkutha What do you imply ""sensitive among us""? Did convey some scathing "@Thando Nkutha Really can't remember myself saying anything or a remarks that should deemed ""insensitive.""" "Kool @Magda Seguin I cannot trust that Mkhwebane whatsoever. Have you managed to watch how dodgy she was on any Zupta related question during her interview for this PP post? @Sindiswa Moolman Oh wow.... is she one of the top officials we can trust? LOL @Magda Seguin Spot on! Zuma faction and EFF that endorsed and motivated or persuaded the Chair (Makhosi Khoza) and other ANC Adhoc interview panel MPs that shes was a right candidate for the job. @Magda Seguin She was so dodgy and vague on any Zuma/Gupta related question during or when she was interviewed for this post. And Makhosi Khoza was not really convinced....like DA. "@Sindiswa Moolman Okay @Magda Seguin wOW... I didn't watch his presser cause he confuses me. He say this today and the other tomorrow. Hope Malema is not serious concerning this. Our country needs leaders now @Magda Seguin She closed it cause Zuptas were going to be the one in trouble... obviously. Eish Thanks Zondo... she can't express herself easily "Deny "@Michael Wild I'd jokingly said so "@Magda Seguin Yes @Michael Wild Really sad! "@Thando Nkutha You don't have to be angry mate. I was just stating your view on her @Thando Nkutha Peace... @Sindiswa Moolman Who will come? @Zuma? @Sindiswa Moolman Wow! Thats approaching but i don't like time to move by cause i have lots of deadlines to fulfill this week and next ..Gosh! "@SABC Digital News Rocks! Been dong some comparative study on ""digital broadcasting."" I am so impressed." "@Sindiswa Moolman Really insulting! Questions like......""Uyixhosa?"".... my reply: I am a South African  @Magda Seguin How did he communicated with other officers cause its surely multilingual? LOL @Zama Kubheka Hahahaa... This guy is tricky You're spot on! @Zama Kubheka @Sindiswa Moolman Don't you think this guy is just toying around and just wanna exploit his full rights? He sounds like IsiXhosa is his first language kodwa...Haw! This guy is toying around the commission .... he's avoiding something @Magda Seguin Very hostile... this interpreter issue is just a trick @funicanz HAHA...But also the guy's accent and type of isiZulu he speaks sounds like that of a Xhosa speaking person. Let alone the funny voice of the interpreter @Millicent Shozi Said so from the beginning. Something wrong with this iSIzULU @Michael Wild lol @ fanakalo This guy is just trying to make things complex
Jabu Malinga,"this commission wil tak years "Watson this is a waste of our money "if they wer serious its a joke wat r they waiting for that they havnt already heard? all the guys who went to Dubai on guptas account r walking free with there millions all the old evidence is being forgotten as ter is too much evidence daily "years ago was waterkloof "npa bafana getin 320000 for makin the 2nd round. our money back door bafana "when is the commission on safa malema takes money from criminal cigarete cartel. mazzoti da is getin money somwer too every1 has d small nyara skeletons trust nobody.only u can mak it for yourself. this commission is not savior to sa. corruption is still rife. may be worse than before name 1 tender which has been given without a bride? just 1. u cant even a tender to supply toilet paper needs a bribe number 1 wil com and say he did not no he was number 1. deny deny duck dive. zuma not goin to say anytin on this comision "zuma wil com ter. laugh zuma was too stupid with numbers.that was his crime "when they told him billions so they stole billons to Dubai and left him and his son with a few million "guptas are still flyin high around d world "but it was opposite zuma is not a criminal from only now. did we forget shabir shaik? shabir was conficted of bribing zuma yet zuma was not convicted of takin brides!!! hehehehe (zuma laugh) does that make sense?? guptas wil keep nothing. they used d zumas and left them with wat they hav. ter is no new money for them now "no honor between thieves hehehe..som guys who never met each other fighting on this chat..hahahah..do they even realize...hehehehe (zuma laugh again) "It was not attractive to Mandela
Derek Main,@Ibo Thabo I hear you. How do you propose we resolve that issue? @Fello Mkhize A STRATCOM president Just because JZ didn't have the authority to authorise landing doesn't mean he didn't put pressure on officials. @Ibo Thabo Yes - I agree that's important and necessary. But how do we all communicate? Surely we need to choose a common language in order to do that? @Ibo Thabo I'm not saying that common language has to be English but it has to be one language we must all learn. "@Thando Nkutha I understand that - I'm sure everyone feels more comfortable speaking in a language they know well. In a way @Thando Nkutha It's a valuable skill to learn. @Pastor JJ It seems the intention was always to share out the spoils (however those came about) amongst the top cadres. "@Vukani Mngomezulu That begs the question of why officials would quake in their boots when the Guptas told them : ""This is what #1 wants"". They must have known that the Guptas were tight with Zuma." @Naledzani Mashau Too true - corrupt to the core. @Ibo Thabo I'll second that @Dominic Przybylski The only problem is that they use different user names so you have to keep blocking each new one. @Born free Easy for them to pay that with our money. @Dominic Przybylski Yes - I understand that. Don't understand how that speaks to what I said. @Dominic Przybylski Oh I see. Not sure. @Dominic Przybylski Yes - I was thinking that too. Maybe using IP spoofing so Youtube can't block IP. Her report seems to have been a whitewash in the same way the Seriti Arms Deal commission was. I think the investigation into the Waterkloof landing should be reopened. We haven't got to the truth of it yet. "In fact @Thapelo Motabogi I think he looks quite dapper. Couldn't happen to a nicer guy. @Ibo Thabo I don't appreciate the racist undertones. The judge speaks English because SA law states that all judicial processes are to be conducted in English. Not any other reason. @Ibo Thabo We've already been through the debate of why we have to have a common language. I'm not going there again. @Ibo Thabo Scroll back in this chat then. I've said what I have to say on that. @Thando Nkutha I think you meant isiZuru. @carnoth ngomane Yeah - why lie in English when you can lie in your own language. @Thando Nkutha Been through the language debate already today. See above. @carnoth ngomane Exactly @carnoth ngomane Agreed - I said already that SA law allows for interpreters in legal cases and anyone should feel free to use one. @Ibo Thabo You've just promoted him. @Ibo Thabo You've promoted every African to general? Wow!
Diana Sekatane,@Jabu if you say it is a waist of money how could you have been in the knowledge of how deep the looting was?
Fello Mkhize,"..if one looks at the centered-ness of ""number one"" in the looting of S.Africa "I think Dudu MYENI and crew..will negotiate for a minimum sentence when time comes and become a State witness.Mr number one..will have no where to hide then "Guys come-on
Felix Muyoba,she is not ok "hau @Born free case will be closed then..for now needs to come.. how can he be a major without knowing english? this is going to be long zondo is acting like he is dealing with his daughter (the advocate) "@Loyiso Pikoli hau
Ndidendavela Nam Bathembu Mgudlwa,😂😂😂
Kiren Thathiah,who is this person?
Margareth Waterboer,Now reporting these fake accounts fail... Yes.. Fail!!
Khaya Nomoyi,Why they did not ask this Mr Koloane as to whom Nohe was refering to as 1. @Norman Zwane Its strange how this investigation was handle in a very weak approach by the investigators themselves.The first thing the Guptas mentioned the name of Zuma in their request. I wish they call Col Henderson after this because Koloane was not lying.He had to take the fall and got promotion for that. Koloane and Anderson could not have taken the risk of allowing the landing of this plane unless there were instructions from above. What about your behaviour of not doing proper investigation.The report did not even suggest dismissal of people involved.There was no rush of the moment pls. The pressure was Zuma.Who are you fooling here. This advocate is so soft with this witness. What about your dissapointing report? Was that all from both judge and adv. He is right to choose his first language and tell the truth and not be confined to English.The judge knows the language.
Mxolisi Dladla,SABC sound plz
Carvin Motsumi,sound is very low Ben Martin is a liar Ben Martin lied to the commission "Zuma is still having his Blue light Brigade 
Vish Govender,SABC please get the focus right. Appears blurred SABC digital please correct focus
Magda Seguin,They will be 'woolly' as there were 4 Indian Cabinet ministers on that Jet Airways plane So why did Mkwebeni put the Waterkloof report in file 13? "Thuli said she left it to be completed and reported by the current PP but she never did They made Khoalani and Anderson the fall guys Anderson took them to court They eventually both left Khoalane to become ambassador and Anderson resigned but litugated against her being blamed @Keith she appears to be partisan to the EFF and Zuma Yesterdays witness gave the most interesting testimony on aviation protocol...there was clearly instructions from very high up judging from what he said "@Robert Russell that is how the ANC operates "@Keith Malema said yesterday in his press conference that Mabuza will soon take over "The PP closed the Estina case where poor people were conned out of their livelihood https://youtu.be/wtNK6J07v7s @Robert Russell Ace is pulling the strings Is this witness protection Zuma? "@R hunter considering people are still in poverty in the FS due to Estina money used for the Hupta wedding I concur wholeheartedly Who else can be 'Number One' state employees themselves gave Zuma that name Zuma will deny he is number one @Kevin my sentiments exact The Guptas had another multi million wedding and another is coming up This witness has just proven that her investigation was a sham to protect Zuma Dont give her excuses DCJ!!! it was a violation of SA protocol and funds "The citizens wa t justice Definitely captured In a court of law Adv. Trengrove will bury her @Anne M True Yet you chose to do a half baked investigation Madam @Granny Mokwena she knows it but is obfuscating We need Ms Hofmeyer Wow indeed Yes age needs to come *she The DCJ is schooling her in how serious it is She is waffling @Kevin Allister Simon Yes exactly "Thuli posted it on Twitter Thuli rapped Mkwebeni over the knuckles for completing and not releasing the report Jacques my hero "Jaques Pauw is a brilliant writer "He is not a journalist *AUTHOR What a joke! These people will die for Zuma NO ACCOUNTABILITY.m Yes I agree @ Ibo Thabo I hope Jaques and his lawyers come Yes she needs to be cross examined "@x. .x It is not the first time Ben Martin's testified "Sorry I never saw her before "Anything can be lost un translation Who is this witness @Anne M If he is a Major he must have studied in English? I smell a rat How the heck cant he Express himself in English is he was command post at Waterkloof Concourt Chief Justice Moegoeng and bench ruled that only English should be used in court.Recently Zumas lawyers tried for him to testify in Zulu but it was rejected He looks very hostile No translation for brigade? @Clive White very interesting Shifty eyes I was responding to Clive White about studies required in the Airforce @goolamv I agree let's hear what he says Is the translator accredited? @hoolamv many Afrikaans speakers testified and a lot of them struggled but they spoke Englisj @Ben Cole for a person with such a high rank he should be fluent in Englush especially working on an international platform No @Bem Cole just bemused Voila!! Ge reads English WoW 😂🤣😂😂 """That was what I was referring too"" I rest my case"
Vukani Mngomezulu,"President J G Zuma did nothing
Trinity Masiya,lol they all trying to protect him he did ask them. remember the evidence of Ramatlodi?
MACK NYATI,I feel that this Witness is STILL blaming Koloana and Anderson... ...to interpret... what? This Officer sounds like he's bringing some new 'nails' for No.1's coffin.. Where's the original NV?? "Lunch break
Abe Molefe,who is next agrizZi was suppose to talk the time plane land on waterkloof he will be grinded even its gonna take time where he was or working if he dsnt understand english he speaks english this is confusion boring how did he commucate with foreigners or staff in general if he couldnt speak english
Nidhi Aggarwal,??🖐️
Naledzani Mashau,I said it before and will say it again that this country is not safe with the ANC being at the helm.
Zama Kubheka,who is the criminal today? @anna thanks "guys nothing shocking when it comes to money "@Ryan Newborn @cassim suleman Former D.G of the Department of Justice and Constitutional Development ....coz she is also corrupt "@Innocent Madamalala i disagree aw aw this one is clearly a criminal...lol There is a translator...he he he. Does he need an interpreter when there is money involved! I dont trust this interpreter meaning he know English lol mabesho "This idiot know English very well he is a criminal nje. im sure they gave him a large amount for the landing "it it ""yo ship"" that im hearing????" I have never Isicela (request) came in English.... yoship is it over?
Anne M.,"Former D.G of the Department of Justice and Constitutional Development 👍 @Zama Kubheka Well said DCJ Any advocate would bury her @R hunter She's a former DG Yes Major Thabo Ntshisi Command Post at the landing Nervousness might reduce a person's fluency in another language
Pieter,GMT
R hunter,"Slap Bruce Kolione with a treason charge with a 15yr sentence Make it 25yrs yes Oh so hate the Guptas Their religion has Karma as an attribute to what they do as practitioners of said Faith. These Gupta sleeze bags must have missed that class.. Karma WILL come for them Ha ha DCJ Zondo just told her she is full of sh.. in a nice way! She stutters way too much... trying to find the correct words bla bla. Someone please sue this DG and check her bank accounts fast Lock this women up and teach her a lesson. Lying under oath @ Clive White yes agree. Seems @Ben Cole can't see that... "@Cassim Suliman Oh my word she is a total idiot Who the frik hired this women as a DG? Get their names and the deck of cards will fall... Ha ha so she was rewarded.. love it So take him to court (J Pauw) if you feel so. Stop your bull crap "@Thando "@ Thando "@Thando "@Felix Muyoba 🤓🤓🤣🤣🤣🤣 "ha ha what a joke he just said No IDIOT No because he answered in English... doh! "Check his facebook profile ...i hope not He should get a swift Demotion soon
Kevin Simon,Chairman telling the witness her report is not worth the paper it is written on.... Misrepresentation of facts was dealt with. They promoted him...... Agreeing she bulshitted…….. Wait for the suppressed PP report. I think she cut through all the bullshit. Head will roll. Misrepresented his knowledge... I call it LIES Watch those shifty eyes. These people are too indirect in their dealings. Just try to avoid leaving a paper trail. "So this report is inaccurate You don't deal with dishonesty of comrades. NEVER Get Anderson and Kolwane. Cut the crap. In the short time they had to do this report they made it too broad. PP was laser focused. Got to the root. The previous PP found significate facts implicating various people. She completed the report and left it for the current PP to release. She didn't. This is going to blow the current PP away. That's not what Zondo asked. "Patriotism Playing the victim...…. Investigation in ANC speak means cover-up when translated. How unfortunate.
Christian W,15th
Mike Meyer,this witness is not talking the truth... we need to extract the truth from the so called facts... "besides he he he zondo is brilliant. english is our de jure official language .... lost in translation....
Ben Cole,R Hunter the chairman said no such thing. Best statement of the day.Public outrage. The landing brought home how low some had stooped. "Witness has a thin skin. Not a friend of the media Insistence to speak in your mother tongue does not translate into a conspiracy or sinister plot. "Magda Seguin
Granny Mokwena,this illegal landing of civilians at our military airport could NOT have happened without anyone senior in government authorizing it. NEVER!! it was a sham of a report "only 2 people took the fall she was allegedly rewarded for this whitewash report "so all the corrupt people follow protocol did anyone say Major?
Dominic Przybylski,Typical whitewash. Kolwane was rewarded with being made ambassador in Amsterdam. That was his punishment for misrepresentation. @Ibo Thabo anyone can get rid of the spam by clicking on the 3 dots to report it. We can all do it. @Derek Main This spammer is operating throught the live youtube feeds. @Derek Main I'm just wondering why youtube themselves haven't done anything to stop it. @Derek Main the spammer seems to be deliberately trying to annoy people and is doing it everywhere on youtube. Seems to be able to automatically generate new names and use variable IP addresses @Wesley Myburgh CR is missing in action. "So in SA government misrepresentation is classified as name-dropping. There are no such things as lies "@Clive White The Gupta's were honorary ministers of state. They were ""running"" the country after all." JZ will use his lawyer as an interpreter. Zondo will know if there is mistranslation. This man doesn't seem to need an interpreter. "Yebo = Yes Fair comment @Anne M. I assume a lot of ranks are affirmitive action posts. "Leading question - should have been ""What was the request for?""" Why does interpreter translate english into english? @Clive White Maybe he is exceptionally talented. She's better than Buthelezi
Eddy Monnapula Nkadimang,"nonsense DG cover up she is a president keeper
Mahlomola Blou,i m waiting for mr msholozi to come u r right bra yka msholozi must answer all question if water kloof i wander they wil allow him to testifying by his language. kikiki eish
Clive White,This individual is a pathological lair on this event. She has contradicted her own testimony so many times and it is very transparent she has been schooled in her evidence. DCJ Zondo does not beleive her version of the events if you read between the lines of his questions. Like you are saying things and getting away with it. Zuma does not even know what a protocol is. Take him to court "Moyane "Zondo No military airfield will allow a civilian aircraft to land unless they declare an emergency. The airforce were coerced by ministers of state to let the aircraft land. That is worldwide. Some countries will even put vehicles on the runway to ensure they do not land. "Minister of transport trumps Lt Col SAAF "I was in the air force This will be an interesting testimony. His body language gives him away he understand everything which is being asked of him. Sgt Maj to Major in 9 years May It means he was promoted 8 times and officer training in 6 years.. This is becoming a comedy duo act. "No problem with him speaking his language of choice As English isnthe langauge used worldwide in aviation. No support staff.
Born free,Guptas had a quest that defecated on a public area at the wedding.. could it be one if their guests or a Zuma minister?? Probably covering up for a minister since the Guptas have to pay 50K That's an expensive 💩 The Cluster and Zuma are responsible for the Airforce base plane landing. Zuma can only count to Number One "Number One said the Guptas must land there Some Indian fellows can be very convincing and all. Zuma might be hit by a bus before the 15th 😱 Which Air Space is this Major from?? It would seem his rank is Major
Botshelo Nkosi_Made,there is no sound here
Ntokozo Cele,This Zondo is putting word into her mouth @Kevin Allister Simon dont lie here man You can never do a report and leave it for the next PP to impose your findings. Dont lie Still no direct link to Zuma giving instructions
cassim suleman,hi everyone..who is this true but who is witness thks lol..hofmeyr has spoilt Judge Zondo
Ryan Newborn,Who is this woman? Skebenga! Hofmeyr wouldve had this DG for breakfast
Phillip Cwazibe,South Africa had 2 cabinets. One that was based in Cape Town and the other in restaurants. Interpreter is .........I wont say. This man can not speak isiZulu properly. Major Ntshisi can speak English. @Magda Sequin and the interpreter is not a perfect or near perfect isiZulu.
Bongani Ntuli,loool what do you have with the media ? the witness must speak direct to the mic
danie schoeman,These people dont understand the word OATH all liars
Wesley M,"South Africa we need somebody who is not a politician as our president. Cyril is not going to do anything.
Mzalwane Mzala,Our biggest problem is white privilege and black disadvantage @Michael Wild Insults will not change the truth.
Millicent Shozi,when will All these people be locked up sell your country for a piece on a wedding🎂 😂 who translate for him at the work yoo this landing this is gona drag no Zulu speaks like this "Amen hai translater amaqhezu
