author,message
Derrick saperstein,"On Wednesday
Kevin Muswede,SABC please eNCA is awesome
Salmaan Abrahams,are we watching a Chinese movie? go to eNCA live it's way better than this sabc Chinese movie
Phillip Cwazibe,Evidence leader???????/
makhosi nobhatyi,Ace Magashule is going to be in trouble here I guess "I can’t wait to see that happening soon
Anne B.,@SABC Digital News Sound and picture out of sync. Please sort it out. "No
