author,message
Magda Seguin,VBS is the keyword for this witch hunt The letter the EFF sent to the Commission is in the public domain...it is very slanderous Nobody in politics can be trusted Lies and denials...The EFF wants everyone to believe they are squeaky clean The ANC is rotten to the core Future generations will judge the past 25 years as totally wasted starting with the arms deal @Monique...Nobody it seems 28% youth unemployment...a total disgrace Zuma is enjoying life...what a horror story spitting in the face of the poor and jobless I seem to be the only angry person...I am livid that our country was stolen Oh really?what conscious?? @Walton...I was in exile and my nationality taken away by the Apartheid government...I saw first hand how people died...some even committed suicide after fleei Look how our people still travel on overcrowded trains @Welton you are right...but will it happen unless SA's demand justice Excuses...being polite to the Guptas! Eish! He must just say outright he did Zumas bidding... Juju and his lieutenants is also tainted...same difference I really feel for Judge Zondo...I pray that he continue with strength I don't believe anything he says to ingratiate himself @Gabisile true These captured guys are maybe still in contact with the Guptas...who knows? They employed people with companies they bought with SA taxpayers money Same story as the DG who testified this morning who was told to resign in 20 minutes EFF is dangerous Yes @Michael...more stuff coming out on a daily basis...we will be more informed what to do Lifestyle audits...I see the EFF top guys wear R25k shoes and top shelf watches "The EFF is a quasi military outfit...why is Malema called CIC? They are racist What do you think the EFF will do with power? The EFF act like hooligans in parliament The EFF brainwash the weak I admire Judge Zondo...Been watching from the start and listened carefully to his questions Nene totally implicated himself today but he is still obfuscating He is trying to soft soap his actions...taking us for idiots I read today that whistleblowers are very scared as they fear death..everyone asks why didn't the honest one's say anything but they were paralysed with fear The political deaths in KZN and Mmpumalanga was never solved Jail is waiting boetie They committed treason You are tragic Sir...I hope you pay the price and go to jail Cry the beloved country...our ancestors are turning in their graves Spell it out Mr Pretorious...it must go down in history that a finance minister consisted with the Guptas *consorted I wish OUTA was an entity to vote for Organisation for Undoing Tax Abuse "People are without water and sanitation Hindsight is always 20:20 Do the right thing and never regret anything Joemat-Petterson is another rotten apple That fishing rights must be exposed here
Mbuyiseli Mkalipi,We want to hear the smsm Sies hahaha @ welton paulse How can we hear the sms?
MIKE DURBAN,Mmmmm....now what....... Smell a huge rat here... MMmmmmmm.....Nene.trying to cover up here....... Mmmm...Nene was seeing imagining the Dollars going into his bank account.... @Thembinkosi Mbokazi ...Bra.......reckon you have been brainwashed...Bra Nene.......no buts please...... @Yin Yang ...onspot
Mzalwane Mzala,A Minister of finance is linked with the operation of banks. The ruling party still encourage its members to go to the commission.
Christopher Mkuku,it feels very deliberate
Ntsieni Avhashoni,please share the sms
FRANS SEBOLA,This is sabotage guys!
Lihle Kupe,"what is happening now
kenneth mampa,Aaaaaowa banna "Matshela KoKo "When EFF takes the government we will Privatise SABC Tiso black star building ma Africa
Robert Russell,even eNCA is also broken
Abeliruna Gumbo,deliberate Same like Zimbabwe pls lets hear the text
Nkutu Technologies,aowa
Pamela Sibuta,oh bawo what's going on today sabc
mduduzi oscar Sibeko,what is wrong
Reinette Raubenheimer,@eNCA ????? DON'T WANT TO WATCH FASHION #404!!!!!! Or MOZ!!!!!#403!!!! s0 s0 bad ........ !!!!! @eNCA!!!!! flippen fashion on #404😠😠 #pathetic #speechf@kkenless! @@eNCA..... YOU BETTER BROADCAST A REPEAT!!!!
Queeneth Ndlovu,"The more this state capture unfolds
Sekgololo Johannes,r we going to hide the fact that EFF and VBS= Same Whatsapp Group?
Dimakatso Tshinaba,mara why when nene speaks and this happens
Edwin Arthur,the camera man fell asleep u got the end of the stick bro arrive alive
Monique Jones,EFF will do to SA and SABC what Chavez and Maduro did to Venuzuela They are still live blogging on News24. Nene says Shivambu asked for intervention and that the EFF didn't want the Commission looking into SARS because Moyane supported their corruption How do y'all live under conditions such as load shedding? So who tells the complete truth in SA Oh really @Musa Bakiti Nene said Tom Moyane stopped the inquiry into Adriano Mazotti who financed Juju and the EFF @Thando Nkutha I'm just reading the Power987News live tweets while the stream was out @Musa Bakiti will it anger you if I tell you I'm in 'Merica? @welton paulse where did he hide the money? VBS??? @Musa Bakiti I was born here in Texas but I like to follow international politics @Desmond Masilela but didn't he get fired because he wouldn't do the Gupta's bidding? @Musa Bakiti don't we wish he would just get impeached and thrown out of office? @Musa Bakiti Africa is doing just fine without Trump Did I miss anything? I had to put out the trash. BETO2020 USA Y'all I gotta go pick up breakfast. Stay strong! I believe in SA. I believe in AFRICA!!!!! I want to go to Wakanda! Obama is busy making honest millions @luzuko masoka @Tulonga Henoch everybody's hands are dirty if you say so Well @Musa Bakiti then many of us black Americans can't come and or lead
steven chisa,I'm becoming to think this comition is being captured also
michael mbatha,"Everything was fine while it's about the ANC
Ayanda Sigwela,"never underestimate the EFF if they can do this
Dan Brown,I see the SABC is censoring their feed subtly. Hlaudi is that you?
Thabo,"'Greetings minister
Nkululeko Zondo,"Hi Everyone Who is censoring us? 😂😂
Wildthing,he must take of his jacket. it's getting hot in the boiling room. you mean the shabeen The reason the ANC have not changed the people on the list is because younger smart people will come in and see all the corruption that's ongoing. let's focus on this leave your votes for 8 May you where made someone to look after the nation but instead you looked after yourself
Sofia Sofia,BREAKING:BREAKING:BREAKING:BREAKING: High Court 'reverses' Bosasa liquidation "The Johannesburg High Court has declared that special resolutions taken by Bosasa's board in February to place the company and its subsidiaries under voluntary liquidation This has officially changed to #Sh*tCapture "Stage 2 load shedding to come this afternoon From Bad to Worse ! Arg this state capture is useless ... Its only breaking our hearts
MONGEZI MKULA,I no longer trust him 😀😁 coz he was born to lie
Michael Michael,Magda all of us But he is not telling wt he waz bizy talking with those people. Masilela do u think they bribed him too?? Me too Welton Did he visited them dan Molefe tell us the truth or Malema will He is not telling the truth He is like Bester now yes Athi wt do we need to do.?? Buwa maka taking notes Think we must limit the president power just to hire and fire people on higher position. Thando kunzima qha he is not telling the truth at all.vrry much dissapoited y did u rapidly going there just to hear we dont do business with government. Thando it seems.Thando if u know or heard is Malema gonna come to the commission?? That wz the birth of this wn he said.i will kill for Zuma.now he killed us.Bravo Juju None u are nothing but a liar.thetha inyani Tata. Magda he is lost. Cigar is there a need for jail in ur Wakanda? Cigar they have too much money to waste I think None wasting time. Y Guptors like him so much.keep on inviting him while giving them nothing.hw many times did they invite Jonas?? Cigar I think u said Wakanda is in Afrika.? ok Mr Nene u were always go there by urself. Mr Zondo u make everyone fil accepted. Magda fishing contract.
Yvonne Morudu,great comrade Nene the country will always remember this speech you are truly a man of integrity
John Fagan,I agree Thembinkosi YEAh....Linited his visits.....How many LIARRRRRRRRRRRRRRRRRRRRRRR 8 times He is a LIAR no one said anything about Colour Bro stick to the facts we are not their Puppets why would you say that MUSA Grow Up Musa yeah Pop in for tea...long time no see like they are best buddies OH GROW UP MUSA dont be silly Rather come and Have a Drink with me I am extremely disappointed I Have to agree with you Thando I Agree Desmond Desmond come for coffee... One Day...My House/Home is like United Nations for all of us
Gabriel Ngulube,and he is trying to justify something that is wrong he is trying to justfy his lies EEF will respond to you Nene dont be clever He is only messing himself up
Ntombethemba Manase,Once a politician always a politician. Ngubani obhedayo Thando 😁😁😁 Vote UDM VOTE UDM "For the first time The Chair is on fire. He wants nothing but the truth. She is one of the brilliant female advocates. Nene is in safe hands with this lawyer.
Athenkosi Bacela,this state capture thing is a waste of time and money
PETER STAFFEN,i would like to know who comes to acommision under oath and or is prepared to lie like these clowns that put comments down he has already been exposed
delphin yvon Moukouma Mboussi,He was just polite to Zuma as he respects them because they were his boss friend
Gabisile Mabuza,I don't seem to understand Nene's argument about being accessible cos he could be accessible in his office and not to go out of the office to see the Guptas at Saxonwold or anybody for that matter.
Felix tawanda,to say he did not know what the guptas stood for its utter .... im now waiting for Agrizzi these guys are taking us for a ride
Tobo Lwandile,you can sleep and wake up before Zondo asks the question
Xhanti Silvester,come on Zondo squeeze this drunken master he thinks you are a mampara south african citizens owes the eff for doing what they did for the country exposing these ANC old age liars
Kgaparu Kenneth Masiela,vote EFF
Bridgette Kekana,@Paulse l agree with u
Quintin Jacobs,There was cracking IFMS scandal?? the cabal is trying to paint a squeaky clean treasury gonna be lit when Mr Joshua Doore comes back for cross examination SARS Rogue Unit Desmond important for who?? Silili?? John i beg to differ.........the narrative being spun here is that JZ & The Guptas = State Capture which is wrong evergreen contract?? Steinhoff?? 40 yr coal contracts currency manipulation by the banks FNB discriminating against black folk charging them + 4.5% more than white folk?? thats real issues Cigar not stupid. media plays a big role. ANN7 was shutdown because they were exposing the white cabal wow is that Nene's lawyer?? JonASS is he still sick cant be cross examined?? Cigar do you need a visa to enter Wakanda KK there is talk of 60 million Cigar how is the tax regime in Wakanda Salutas Cigar yassus Cigar so there is a tax JonASS is back tom. whoop whoop!!!! Thando JonASS was lying it was a ruse Parrafin and JonAss is behind the real state capture
Thelma,xhanti eff is grieving their departure from ANC they where watching them doing all that now when their term was due they got chased
Francel van Eeden,mbokasi thats the problem with education and your statement is very broad who made you king and what bases do you base your coment on lier lier pants on fie
Lucky Musawenkosi Buthelezi,Lizo phenyeka ibheshu 🤞🤞🤞
Kapn Krunch,how much of our tax payer money is going towards this non trial where nothing happens but entertainment in the form of exposing corruption with no prosecution they should hold this enquiry in diepsluit so a mob can do a winnie Mandela on this people afterwards
Tulonga Henoch,Life Eshidemeni advocate "Obama killed innocent women and children in the middle east using drones
luzuko masoka,i wish we can hire Obama to be our president our politician's failed th nation an they are still going to fail it in th near future Moniques thts why i want him hes th respected man
Lolos Mccall,@Magda Seguin true
Mr Q,COMBI COURTS
