author,message
Loyiso,The ANC needs a serious purge of all corrupt elements or else the country will be a failed state in 10 years Vincent Smith will be jailed for this. The evidence is clear and overwhelming
Magugu Guguda Ngcobo,After all this.. we still gonna vote ANC.. there is no trusted opposition I prefer the one I know... EFF leader is also corrupt and a seed of an ANC Cetribea feeling is mutual how is that Kevin? corruption is corruption whether it apple pie or chocolate cakes... it corruption... it shouldn't be personalized based on hate.. "Corruption did not start at Zuma's tenure  Voting cope is donating ur vote to DA...
pierre badenhorst,then there is no help for you EFF paid for by VBS hahahah list goes on what about VBS? AGREE Khalid!
Elvis Tsakane,viva malema viva eff is our last hope eff will rule officially come 2019
Tseleng Phala,rather a new devil than the one we know...tired of not knowing who to vote for. viva malema viva...i think🙄 ...BLF whats that😂 in the pidding pudding' typo thanks when is JZ album being released? @phumzile qwabe sad but so true...all around the world @Clayton Chukwu cant fail when pass mark is being dropped continuously trust me i puke every morning and everning when i watch news updates @Clayton Chukwu imagine BIG BROTHER - POLITICIANS. @thando mbatha my stomach cant handle the drama thriller horror movie we find ourselves inn...everyday @Ntshibongo Tobela where are these parties...i am way too hungry to hate @Snqobile Khuzwayo you was rite my broda sounds like animal farm no...just invite us its not like its campaigning yep hopefully sata'frika...whos leaving? who has the movie rights to this? so much meat on the news...cabbage😭 it is for me @Rochelle Dormehl my first taste of AAA Grade fillet was when Modderfontein was stolen and given to our Chinese friends. i have never been the same since @Buyiswa Mnyani don't be racist that's the Portuguese...Italians have sausages lol @Kevin Davis according to the Bird watchers around moderfontein the situation is dire. 😨😱 @Bongumenzi Nxumalo just dropped the mike🤑 @Clayton Chukwu i am right there behind you...ahuh @Thando Nkutha maskopas tender in brakpan @Kevin Davis its Jan...the cabbage awaits now you speaking 👏👏👏👏👏👏👏👏 escuse me i meant 👋🏾👏🏾👏🏾👏🏾👏🏾👏🏾👏🏾 which animals...parly or zoo?? LoL @Kevin Davis eating and not paying instore is not a crime.
Exposure Control,"Viva BLF "Yes
Mphele Malaplela,@Magugu Guguda Ngcobo some of us know opposition that deserves our votes. EFF is the way... it is only those who smoked nyaope whi still want the whole nation to be believe that EFF is involved in vbs ✊✊✊✊ ANC will regret for not listening to their father of corruption JZ what you smoking is very dangerous for your fact is ANC is corrupt to the core... "I remember what Fylod Shivambu said to #ThumaMina that @Tobela I take it that you did not see him at the state capture inquiry when PG went there... is it wrong for cic to attend parties? "he fought for this inquiry for nothing? nkebe re sa hwe
Tobela Ntshibongo,BLF is the way "Malema sold out EFF Mazzotti owns EFF "Julius is captured by WMC. he is so silent about nationalization of banks Julius and Floyd have avoided Debates with Mngxitama because they known BLF will expose them "Mngxitama is very critical on logik "Ever since PreZuma resigned "Oh really Julius attends parties Julius only went to the State capture enquiry because there was a VBS Saga which implicated him. He wanted to fight back and defend himself not that he cares about the enquiry
TheRealQiniso .K,id rather die then vote BLF! iyohh most idiotic party ever EFF will definately beat DA in the upcoming elections that's 4 sure! EFF can't debate with Fools like BLF ! BLF speaks non-sensical things .how can you debate with a crazy man Ndlozi is a philosopher a Dr. ! Mgxitama is just a mad man ...high on sumthing very strong if you think Mngxitama is logik ! than you must be crazy yourself! the blind leading the blind
Phillip Matlou,I can't believe it.Vincent Smith this revelations are shocking
Zack blade,Viva eff viva
phumzile qwabe,all politicians have the same mission to squander taxpayers money
Mzamo Mkhwanazi,Eish uthini uBabes wamaFiles namhlanje....I missed out!
clayton chukwu,The best thing for South Africa is to become a full communist socialist state so it can fail . South Africa needs capitalism and free markets .ANC is abusing its power and the EFF is just an unstable child and the DA has no chance of winning elections until the join forces with COPE IFP @Tseleng Phala I understand but it’s really disgusting how the government operates without any conscious behavior The best thing is for everyone not to vote simple and if not allow communism to take over South Africa so the South Africans can learn the same lesson like Cuba and Venezuela Just vote me I’ll be the best president Cope is that even a political party
Khalid Mather,"oh ok  "EFF do too  no one worth voting for besides Dagga party In an environmentally friendly way? EFF never talks environment and mining affected communities meat is corrupt
Aubrey Serumula,Viva EFF viva....2019 we moving forward corrupt ANC joooooooo We must all say thanks to EFF to make sure our politics comes out. We as EFF also looking 4wd to make our party get success without any corruption
thando mbatha,Tseleng you’re so dramatic 😂
siyabonga dlamini,doing what @snqobile EFF it's really animal farm with the hatred of white people in our country
Buyiswa Mnyani,@phumzile qwaba. true all politicians have the same goal to chop de mani "had Julius & Zuma not had a fall out ppl singing praise for JM would not be do so. he helped JZ & Guptas to put us in this hole. JM wuld still be enjoying the packs Italians love to run butchery business. @Tseleng sorry lol if agrizzi was a somalian giving this testimony my peeps would be vandalizing spaza shops now it's agrizzi white man we 're not acting as such. why my peeps why si so? @Orapeleng? really what were you doing? lol @thando 😣 this man is a tsotsi
Anthony Ramasike,Lol ....VBS ......EFF
Kevin Davis,nobody will ever be jailed there is a new set of corruption in place protecting Vince baby anyway Vince was only ordering apple pie and zuma was eating thousands of chocolate cakes zuma was eating from.everybidy not just the watsons he had his own bakery yes but the number 1 citizen was leading by example.thats the difference if you grow up as a kid and u are taught it's ok to murder then you take that as normal behaviour angelo running the butchery lol no wonder the prisons give there inmates vegetables mikey schultz misses a trick could have given this angelo.a black eye Chinese prefer dogs especially pit bulls leeroy this is not a colour issue this is a greed issue why dont we all vote agang and bring the beautiful smart lady back thando we have to all go vegetarian like Paul McCartney guys let's all commit crime then we can share a house with zuma and the famous the top people.at the prisons are all fat a d the inmates are suffering from malnutrition thando very healthy and thando you will also refuse to be part of our inhumane existence this angelo has three Ferrari's and a 20 mil mansion in fourways tomor.i am.going to bossasa and showing them.my criminal record so.i can get a job thando clean lol are u watching another stream I wonder if that Aston Martin belonged to James this angelo in the UK would be regarded as a supergrass supergrass this angelo certainty is thando supergrass more accurate I am a journalist for myself and I would not disclose details on this thread thando Southampton thando I wish I am just a poor journalist not the player wish I cud get my hands on that whisky the sheep can go back to nkandla Aubrey the president is applying his mind and so are the hawks and so are the npa and so are parliament and so are everybody please just be patient this will be sorted out before jesus gets back the clerks at bosasso get paid more than zondo Aubrey long before Shaun was around zondo applying for a clerks job at bossasa as he is tired of this underpaid judges job Aubrey Shaun mandate was to keep atul a d his brothers were comfortable in saxonwold and whoever was minister of finance certainly was charged with whatever he could think of that house was bigger than the that house of angelo was bigger than the Michael angelo hotel I am going to angelo when he us done and ask him.if my family and i and all.my relatives can live on his roof just a small part of the roof of course dillion he still lives there trust me but protected by body guards will say fourways but if you need to know more ask angelo for a invite for beef casserole cica it 2as not a rat it was beef and chicken cica not only the farm also the farmer lol cica battling now is a gelo sent earl roae to steal a golf club so he can buy a birdie earl rose would love to have been employed as a tea boy there would milk these boys for all the tea in China as well as krugersdorp that water a gelo drinking is Italian or valpre rosemary lol thanku
dave east,THE LAND HAS LANDED🎆🛫🛬🌑🌒🌚🌠🚀🌚🏞 EFF
Mbalekela Radebe,yes
Thobelani Mgabi,This is really bad...
Wesley M,now Zuma is sick from all the different chocolate cakes. devil sweets are nice until you realise the devils got you in a grip. true Magugu. the ANC has long been corrupt. thats why im voting cope alot of things are missing from Madonsela's report. her report was only the tip of the iceberg.
Luka Sibanda,Zuma and his previous cabinet must be tried in a court of law
Eugene Dormehl,Yip. It started with the ANC regime after NM "No Leeroy Someone got paid in the PP office.
Leeroy Lepere,As a black person ive lost all hope I hope you white people are happy and proud
Bongumenzi Nxumalo,I wonder how Bosasa was missed in Madonselas report hmm Tseleng Phala lols
Bheki Mdletshe,Agrizzi is here to save his own skin and throwing everyone under the bus. He is looking for leniency when the corruption charges are pursued because they are coming for him.
Morolo Jay Maponya,Bongumenzi this Agrizzi guy said that the way they cooked the whole saga was in such a manner that even auditors i presume he meant forensics missed it so u can imagine Where was this beef going to? Prison or ? no wonder Nomvula looks so fresh and fit...well fed
Mzwanele shange,🤨 these people.....
Orapeleng Tawana,just waiting to hear my name
Jubakhuzwayo Khuzwayo,Guys I missed the start of the 2nd part (after lunch) who received groceries from who? Really?? Shocking!!!!!
Aubrey Moloi,DId any bank close Bosasa accounts? Is there any word about who Bosasa auditors are? Has FIC issued any statement? "Ok Yes Menzi was NDPP and others but Shaun was the one appointed by Guptas
Soso Fuuu,50000 to paint a house wow am sure its hotel
Vasco Montero,Bosasa Silili faction
Kabelo M,JAIL
Rosemary Fourie,Kevin I love your remarks!
