author,message
Nathan Majuru,"
boikana themane,who's testifying today? i just joined
Blue boy 🤑🤑,zondo to testify today
Bonga Nkabinde,.
David Mlilwana,I think ANC will redeem itself and bring about a completely different government that will be approved by all walks of life.The real change is coming for a better SA under the President Ramaphosa
Robert Russell,The moral compass of the ANC is corrupt... no matter who the leader is there is no hope for SA under a ANC Government. @David Mlilwana By dragging him off a flight for having two passports.... how pathetic @Magda Seguin That was chucked out of court and I hear he is suing the Minster of Police for wrongful arrest @Magda Seguin @David Hotz .... it's not horrendous.... it's TREASON This is like Spy vs Spy in the MAD magazine 😃 Yeah they were really great Magda I should have done the same In the land of the blind.... the cyclops is king.... sounds like you and the ANC.... @Ndim Mavuks
rosalind gerber,I personally have a renewed respect for Mcbride.
For Ever Young,agree wit@Magda Seguin so people in the chat are failing to to read McBride and what he is telling the Commission. He opened the pandora box
Wildthing,millions in bad purchasing. and then the cover up and moving of staff to keep it quiet and who knowns what else. maybe some people are 6ft under. the removal of Paul from a flight and so on. due to all this corruption we have less police on the street to protect and enforce law. "it's time to set very high jail time for any corruption. no matter who or heads all very high ranked officers. first question is how did they get all the high ranks. its handed out like smarties nowadays. The Smarties handed out Time to review all ranks and how they got them "Ndim do you always need to bring back the past. this is related to bad management
Daniel Prinsloo,Anyone remember MAGOO'S @Bas - the entire government is a joke
Desmond Masilela,I'm just bored eish.... I dont have energy to listen to this guy. His been long since his sited here.
Joyful Technologies,"moyane is frustrated
Bas Mdaka,This commission is a joke
Mike Moja,"@Bas Mdaka if it is joke
Joseph Gumede,from Judges to Ministers no one whose genuine. stream must be a debate at Parlamant nothing will solve we as "there all swimming in corruption system even at Parlamant is the same. Corruption is OUR trandition waisting time and money it's will go till next year nothing will be achieved one day is going to be in.volve also 🤣🤣 Corruption is OUR Culture We must do like China If you are corruption at Chine you face fireing squed
Dams daily motivations Madamalala,lets grow SA 2gather its has been a sad story to our young generation Deep rot happened
David Hotz,This evidence is truly nasueauting and shocking. shameful. the planned desttrucion of the law enfocrement servics is horrendous @Thando Nkutha there is no point in engaing with yoiiu. I can see your thread. you have come to dissemble. Your comments i can see add nothing but to obfuscate and prevaricate. pathetic. @Norman Zwane not wished for... actively planned and exectured. M Thamm hightighted some evidence yesterday. shows th e trends of destruction of enforcement. see her FB thread. @Eslon Eslon he has a supportive investigative team. The evidence being led by pretorius isnot all the infomration that gets considered. I suggest you read the terms of the establ of the commission. "@carnoth ngomane 
Bhuga ZA,i wonder which fool is going 2b arrested after dis commission.....
Ndim Mavuks,"No personal battles "This is how you collapse state institutions for state capture "He has not yet been reimbursed by the state for using his own money in defense of the Republic "McBride "This so refreshing unlike the officers and ministers of the white minority government of apartheid "The outcome was always no one is responsible "African Refugee "The ANC as an organisation never dealt with McBride Let alone the fact McBride never accused the ANC of anything here "Exactly Thando "When De Lille called for an open public disciplinary hearing "And Honour him with everything he did pre and post apartheid Eslon he is intelligent not somehow
nyiko nyiko,@madga .100%
xolisile mbejeni,water that two bottles
Dhiven Govender,can we please put him. in the new scorpions 2.0 🙏🏾🙏🏾
Jane .Blamire,Needs the bathroom
Abel Manyedi,@Thando Nkutha agree with u completely
