author,message
Sthakathi Khumalo,"But these Bosasa characters Guys... look at the witness tie!! I can't deal hebana "thando cezula loools "Don't worry guys Evidence leader ugqoke kahle!! iVoice yakhe kodwa ayikhona!! "Watson wanted to give everyone a chance He is the co-founder of Bosasa without signature rights imagine Watson Watson... this guy must be a genius to convince all of these comrades to sign things and yet his one does not appear in most of these corrupt acts Agrizzi uhh They just want to implicate Watson these ones "Chair says if you are afraid of Watson why didn't you raise issues with Agrizzi and he has no answer BOSASA Leadershipreminds me of DA; put a black face while they run the shower in executives positions "Agrizzi is the biggest Tsotsi here As for bye bye eh...
Sipho Owen Ndhlovu,he cant smile as he is about to incriminate himself its not about competence of work its about competence of keeping secrets and being trusted on the shenanigans they were doing this guy looks like janusz walusz
Buyiswa Mnyani,"this guy is going to commit suicide he doesnt look strong @Seipati Constance you read my mind abt SOE. i was going to say allegations against Lynn Brown are false she is not mentioned here. 😴😁 @Zibi Pumla uboya bam abulali yile advocate....??????? YOU SUSPECT SHE IS CAPTURED? OR SHE IS LADY#7 KA JZ?
Malebo,"Tjo weee ET "He gets employed Bloody ungrateful. he is complaining but he was taking money all the way. Gavin should employ me. Loyal all the way. The other Van Tonder was ET's father I like Watson too. Atleast they were being abused and paid well 😀 This one was not paid that well. No fat cat here Too maar. Oh he is coming to tell us about the SIU report State Capture's investigators are also going to be offered bribes to get rid of the evidence. "Tjo Wife of IFP LEADER😀😀😀 Mme Buthelezi needs the toilet Molefe must come back Stand up and go mane wena Van Tonder
Nodz Heunis,die deeler is net so goed soos die steler... Stuart M im sure he is! lol Lebo! Nthabiseng hy is biki maer ja
Phillip Moshapo,Guys why is that it is ONLY whites in this BOSASA enquiry "grant wilkinson "Eslon Eslon
Antonie Goosen,Funny how Bosasa still relied on White men to do their evil deeds - wonder what their BEE status was lol @ Yandi Masina Makes sense as management seems to have been entirely white - and still they got tenders lol @ Magda Seguin they have protection from high profile ANC members @ makhosi nobhatyi Haha True !
tiaan du plessis,AWE sidney
Nonkanyiso Ndilele,She looks and sound nervous😢 "Mfundo Yes! @Amanda Bentsile Whats up vele?
Gideon A Vele,the Adv must do better
Andrew Mc Farlane,@Nthabiseng Malebo if only 90% of politicians realised they were incompetent
T F,Sound is low Sound?! It's hard to hear Audio is low today Sound - please turn it up Please increase sound
Glorify Gumede,so the guys at the video were not part of management ?
Carlo Roman,What is this guy actually testifying - we not interested in their employment history
Oupa Zwane,Saba belungu "When the sea clean its self "The blood has engrave itself
Thula Majola,We must arrest
Asanda mbilase,he is untouchable 😂😂😂😂
Jonas Jonasjonas,i think this inquiry is just a wast of money.
Syanda Ntozini,eNCA is no longer streaming?
Sicelo Roger,ayosaba amabununu dobuladula thetha eff thatha
Anne M.,@Magda Seguin They were investigated - they deleted stuff of their computers and paid politicians to squash dockets @Seipati Constance Bosasa is a private company "@Eugene Ntela I'm not a lawyer @THABANI NOKEVA Because the SIU wanted to see what was on their computer
Lee Majiya,Nthabiseng Malebo😂😂😂
makhosi nobhatyi,Bossasa white monopoly company "No we are just saying the truth of the matter even their board only one black person Van tonder? @Edward Kruger me too I noticed that bt his fears for his life because Gavin Watson may hunt his life
Helen Terry,this is not the space for rascist remarks please!!
Seipati Constance,The cash stashed under Attorney 's trust for darker days i hope the commission confiscate every cent.. @Lebo Motsetse hope they pay a visit to them as well uncle qweezy can take a stand very soon 🙆🙆 is Bosasa an SOE or how was it related to government
Lebo Motsetse,I wonder if Bidvest is also like Bosasa Watson=The General#prison break series @Innocent Madamalala-Vivian Reddy in Durban "@yose Did she just say Van Mthondo...lol Yose behave1
Nolwazi Buka,what does this man remember @Yandi please do tell oohhh they're brothers🙋🏽‍♀️🔥how did i not see it
Tony Jantjies,Bidvest is most worst company own party by number one not zuma
Lavhelesani Ramudingane,ENGLISH is difficult.
Lebo Nchabeleng,He looks too scared but He offers us nothing @Isihlahla Im with you on that one They must summon Gavin Watson Chelete ke moloi. How can they refuse because they were being given bonus every now n then blacks are @BosasaAnc
Mzalwane Mzala,@Tony Jantjies No number one owns Bidvest. Its ownership is listed Subpoenas are starting to have effect
thandi twala,the state was seriously captured
roberto wilco,"Bosassa was a white run company but they had the whole government captured through corruption  "If i was Gavin Watson id be out the country his gonna go to Jail for a very long time  This is just like when they catch mafia members do you want to go to jail or do you want to rat to save your skin Yes Eslon The ship is sinking they are getting on the liferafts Agrizzi is a mastermind he had his get out of jail card Phillip his not my hero he should go to Jail his kying
Mzwanele shange,@Yandisa Masina you are giving credence to the quietness of Watson... nothing from him not even social media @Buyiswa Mnyani 😍 these are geniune tenderprenuers......
Richardt Human,@grant wilkinson so true Sour grapes "After this "Guptas refuse to attend to the commission and Bosasa lot has spilled all their beans
M T,"Mzalwane - Bidvest
Zibi Pumla,uboya bam abulali yile advocate....????????
Michael Michael,sipho yaa
Dams daily motivations Madamalala,"VBS where is Blacks & Indians ?On these? ndaa!
Choene Willington Ramotshela,White mafias of bosasa.. wow...
Nelson Sello,@lebo lol true "@Eslon Eslon lon
kevindbn007,data is always backed up somewhere Is this Bosasa's IT guy? He does not want to incriminate himself
Mooks689,breaking news Agrizzi is dead. Is this lady a wife of IFP president?😂😂😂😂
BONTLE L MOOKO,why didnt you call me guys??? been out for lunch anyway welcome me back who is this one mara??? he isnt confident like Le Roux @Nokukhanya Thembane thats what i was about to say listen to the question attentively Sir now where is Adv. Molefe??? increase volume brothers bring back our Molefe "@Lesley Bvuma missed anyway we want our Mma Molefe back
Eugene Ntela,can someone please clarify this for me: can one refuse to appear at the this commission? "i do not think anybody is lying here Angelo should have just wanted total immunity njena "with all due respect to this commission
SBH Shembe,this guy .. He can't answer simple questions like my x 😃 @Zukile Ngwena not at all yebo Ndosi audio not the best I think he is smart I think Watson is watching all this chat .. @Nokukhanya Thembane i he gives you a bag .. what do you give in return? @Motshekgetsi Daniel Motale he is taking notes Watson don't worry ... blame it upwards @Gert Marais people will face jail time believe me exactly @Mabitsela Ramonyai whats wrong with her? "@Mpura Carlos boss @Yandi Masina how so? I think she is okay I actually feel bad for him on the real though I can't imagine what he must have felt like upon realizing that he is working for a Mafia
i Am Mr. Meeseeks,look at me
MAKABONGWE THABANI NOKEVA,yhoo deleting info why even deleting from the first place yes Timothy Allies
Gregory Libera,He deleted essential and non-essential information! "he deleted There were other docs not only ywo documents - two backups.
Nokukhanya Thembane,This guy is lying The sound is too low. This witness is either nervous or lying "lol if he is watching this chat I am a scientist I can make his mpimpis vanish lol Yose Human dont say stupid things please Yose is looking for attention
Zanele Lukhele,The guy seems to be lying
Timothy Allies,THABANI NOKEVA CPUT 😂😂😂 because size matters
Zukile Ngwena,This one is not a credible witness... I also think that it's difficult for him to express himself in english @sipho cebo 😀😀Watson watching and he'll victimise
Andre Gerber,all these Bosasa witnesses are the group of whistleblowers Agrizzi mentioned
Ruben Sauls,this guy believe in telling lies
charles syabonga,sound please Agrizzi got them all out and now they are paving the way out And also Agrizzi pave his way out with all the evidence he had I don't think he is lying but he trying by all means not to be jailed on his statements that he is making
Lady T,Where are the copies Oompie? @Lebohang Mathibela they were the smoke screens not directors Agrizzilicious has paved the way of the storm is about to come 😁.The streets are talking Bosasa!! @Thando Nkutha you can ask again. @PlaneLess Pilot yep and nowhere to hide hey. @Lesley Bvuma IT Guy of Bosasa talking about deleting the crucial info and had 2 bacj up copies which were handed over to Agrizzilicious @Nthabiseng Malebo 😂😂 Bye Bye like his on the phone 😂 @Lyl Bali let him expose
olga mayeza,this lady doesnt know how to ask question @yose not now again pls this lady aaaaiii can they please bring mr pretorius back she didn't do her homework this lady
Wildthing,He was very smart protecting himself because he new he was instructed to do wrong. You must remember that the people started out at a company as normal employees. They where not told at the start that it is a criminal run business.
Phahamang Thakudi,Chair likes taking over the evidence lead whenever it is this lady that leads evidence 🤔 the last time he even apologized for this
Motshekgetsi Daniel Motale,@sipho cebo lol..watson is definitely watching this chat😀😂
Lebohang Mathibela,Were the black directors at Bosasa real directors or were they just a front to generate cash? I hope they come to testify so we can hear their story. "It will be a day in this country when JZ Imagine JZ in an orange suit?
KEITH SINDILE DINABANTU,"Mhmm "Nomvula @Sthakathi Khumalo Yup biggest Tsotsi but he was instructed by the connected Watson gang! "@Yose Human Agreed "@Yose Human Yhey saw Mbeki as a big problem that is close (not dancing
Gert Marais,There will be coming nothing out of this. Do you think so.
The Vuka Experience,Did I miss much? Did I miss anything?? @Yandi Masina thanks sis! @Thando Nkutha last time I heard about Gwede was this morning with Le Roux @Thando Nkutha thanks bro! So who has the back up files? What did they contain?
Queen K,Aai miss Buthelezi 🙇🏽‍♀️
Lesley Bvuma,who is thz now i just joined ] @BONTLE L MOOKO im back my Darling
Ronny Nkuna,this lady is useless
Mongezi Memela,Yose🤔🤔🤔😈 Yose😈😈
Mabitsela Ramonyai,she's is still learning the ropes exactly Thando
Mpumezo Haka,Zondo sometimes sounds stupid....
what?,are women these junior lawyers?
Phillip Matlou,the questioning of this lady is very poor I doubt if she's qualified
Inno Nhara,This cross examiner has issues. Is she qualified to be doing this ?
Pitso Mosetlhe,i think man should interrogate man and women interrogate women
dave east,yose you sound like a european DEMON
Tekani Mabasa,The examination leader not fit for this job
welton paulse,mara who is this lady?
Paul Alexander,get Pretouris back !!!
Esmé Herbst,I find the sound quality very poor
Talent P Sibisi,EFF is the one who can bring the South Africa to been South Africa. Bosasa is Corrupt Business
Viktombi,The lead is asking if a file has documents inside kkkkk
South Africa Connect,just nervous
Born free,The Watson's hiding behind religion but what they really are is The Mafioso MOB. Gavin Watson Is The Mob Boss.
