author,message
Fabian Davids,Ewallet🤣
Brandaan Huigen,Lol really going into detail here
Eslon Eslon,Goodness!! the makeup on the young advocate lady next to Pretorius is pathetic "Magda Seguin "@Desmond Masilela "Give him time Jane. Blamire... Remember this guy will disturb Zondo's conscious bcoz he will implicate his younger brother Zondo will want to use every opportunity to confuse Mcbride for his younger brother's sake "@Michael Michael "@Magda Seguin "@Magda Seguin It seems Mcbride was a thorn in the flesh of the looters Current PP is busy chasing after Pravin over the so called Sars rogue unit Sunday times are bunch of embedded Journalists Dairy maverick told us that Floyd Shivambu received money from VBS but haven't given us any proof until today Eish! a private law firm investigating a government agency while the NPA haven't move an inch
lucky Molepo,we dont care abt make uo
Derek Main,@Madelein Huxtable They have a vested interest in saying that if they own bitcoins. They want more people to invest in them so the value will go up. Feels like a pyramid scheme. "@Madelein Huxtable In that case
what?,"buy bitcoin each to their own 😃
The Vuka Experience,Is he dropping bombs or ?
Ariel Heaven,"Where can one find a Louie Vuitton handbag that was a left over
GH MG,bla bla bla bla bla
Antonie Goosen,also can't see the relevance or how any reliance could be placed on the testimony of a drunk and a murderer @ Nelson Musoliwa -McBride may take it literally and kill more innocent people
AYE!! its yaddy,viva anc viva
Blue moon Spring,I am asking that same question Magda😉
Jane .Blamire,Magda. Maybe something big coming?? Being thorough for a reason?? Agree Desmond.....name dropping to come soon Huh? "Quote...He [McBride] will testify to a range of matters and a range of disciplinary hearings
Nelson Musoliwa,Some imagined versions detonating bombs that sparks with wine in the bottle nooo guys version bombs ere not necessarily explosive or dramatic @Eslon u raise a very important issue involving conflict of interest on Zondo's part but he is regarded in high esteem the legal team shows competitiveness so fr
Luzuko Ngetu,what a big voice zuma is the legend
Talent P Sibisi,Zuma again for Gaddaffi money he he he
Aniceth De Missamou,"@TalentSibisi
Michael Michael,Elson mr Zondo is a fair person Corbis he is more than that.the gd thing is not to entertain him. Solly they were given until tuesdy to have an input.on the findings of the report by the President. Yolo just ignore him not from state Me too.mr make a Magda from France.u migrate or wt? ok Magda not a problem u are welcome
Fils de l'homme,hello to all my BANTU Hi to all the Caucasians gud afternoon to all my coolies n hottentots VOTE for the FREEDOM of the TRANSVAAL VOTE for the FREEDOM of the TRANSVAAL @Michael Michael VOTE for the FREEDOM of the TRANSVAAL @Madelein Huxtable freedom of speech @Madelein Huxtable u hav no right to violate my freedom to speak Hi @Khanyi. AgeGracefully @Fatherland Loyalty and Socialism above all ​ VOTE for the FREEDOM of the TRANSVAAL VOTE for the FREEDOM of the TRANSVAAL @Quintin Jacobs @Khanyi. AgeGracefully how are you mama? @Yolo More VOTE for the FREEDOM of the TRANSVAAL @Quintin Jacobs why? @Yolo More The glorious transvall was a province n we must take it back @Yolo More as the people of the TRANSVAAL @Yolo More by forcing th government to have a referndum @Thami Ngwenya who did? @Madelein Huxtable I am not a racist "@Felix Muyoba and @Madelein Huxtable I am not a racist Is Mcbride a Bantu?
Cerebis,@Fils de l'homme You are a race baiter and a stupid person. Wow.... @Fils de l'homme It must be your turn to use the family brain cell today? Use it wisely dude! Blocked Fils "@Magda Seguin Yes
James Godloza Godloza,I like the way SC Pretorius is leading/cross examining the witness "look at it this way my sister just thinking or drawing my own opinion but as I'm not a law expert but only trying to understand the working of the law I think with the fact that when they started with this witness the was this cloud of conflict as the DCJ brother being implicated @Jane I think the DCJ has proven beyond doubt that he is the man for this job but i still believe the submissions made by the panel will be applicable at the end @Anne that is correct
Mziwandile Ndlovu,molo
Dominic Przybylski,For a moment I saw the garbage from fils de l'homme and then I realised I wasn't logged in. Now he has disappeared. Best block I ever did.
Khaya Nomoyi,This is becoming so boring now. Masilela you are right.What is the problem with differentiating these reports and move on? "OK
Anne M.,"@Desmond Masilela I am not sure the DCJ's brother is implicated as such. From what I understand (yesterday morning) @Magda Seguin It is sad to see what the Sunday Times has become. I think Fils is a paid troll to try and distract us from the commission.
frederick Mashavhela,guys wait for Mr Mcbride he is a credible man he will soon drop those bombs exactly Mr pretorius will soon find a way with Mr Mcbride
Quintin Jacobs,still no smoking gun ie JZ is corrupt?? cde McBride using StateCapCom to settle scores well done to him Sunday Times is part of State Capture VOTE for the FREEDOM of WES KAAP Sunday Times / News24 / ENCA are part of State Capture
Queen K,Hi everyone Hi @Fils de l’home
Fatherland Loyalty and Socialism above all,It is the Sunday Times again SARS Affair
Thozamile Yapi,DCJ Zondo's level of contraction and attention span is on steroids. I have an attention span of a toddler
Yolo More,Time to adjourn. Fils what is that? "Fils "Fils "Fils Sunday times has been a mess for years I miss Advocate Maleka. "Magda "You must come back now Did McBride mention the🐍 akaNomgcobo Jiba?
Polite Dube,criminals
Solly 12,What’s the latest on Nomgcobo Jiba
Thami Ngwenya,"Fil go n check how they executed people in pretoria Transvall security branch I dont work for goverment please
peter pott,"media in this country "why are  "@masilela "now "get some water comrade this guy is going to confuse pretorius see you. we had lovely discussions this week
Lesego Khumalo,Sunday Times again.. .
Owethu Booi,"these are other state resources being wasted
Papzen Feya,"Most people that are commenting here are from different gorvement departments "i said ""most""......" Magda i always do and i'll kee on fighting for what's right for me.i was no at the legislture people are sitting in their offices doing nothing since the comission stated. waii
Tseliso Moshabesha,@Fils don't put clear comments so we don't use our discretion to comprehend them lest we misinterprete them I meant unclear comments@Fils de l'homme "South Africa is bound to be come the next USA in terms of all races working together to get it on the map "Noo I am from Freestate by the way "Magda indeed we will "I am from Botshabelo
Robert Russell,@Magda Seguin ....where are you based Magda ? I tough so when you mentioned it earlier today.. Ok three wise men and a virgin 😃 cool weekend all see you Monday...:) sounds like a drinks RSVP 600 cases and not one prosecution
Billy Mathibela,u a rite mr elson were de proof?
