author,message
Heather Durr,Hello all on this historic Monday before tomorrows historic Tuesday. Who is the Evidence leader-does anyone know @Hey @ALTA 🙂 "@SanFran Arnold Well @Goran Djocik the witness fainted Hofmeyer is fearless Ms Mbanjwa DCJ looks DELIGHTED 😂😂😂😂😂😂😂😂😂 Kate needs to jump in here You are boring me now-shut up and let Kate do her job @Naledi Barron Hi there-are you joining us for the fun DCJ said he needed an extended break and can work till 6pm Ms Hofmeyer's nails look so pretty and she has a new ring @Siya Dilimeni Men overestimate their influence 😂😂 Whut..... Kate is now angry whoaaa
ALTA,pastor ... GM heather GM sanB more more @Andre Gerber GM sanB ... nope i dont see you sanB ...yes😘😘 Valencia hi😘😘 gray lawrence GM minnib Gm @Elvis Malakoane GM hoe gaan dit @Pastor J.J GM cruda GM andy GM thando GM awww cruda ty😁 yes DCJ YES khanyi GM😘😘 CHAIR yesss yes judge yes Yolo GM😘😘 a hot Monday today😁 naledi GM naledi... n snytjie tuisgebakte brood vir jou😁😁 i don't remember🤔 ruhan i agree zip GM teunis GM naledi.. for sure i also do miss our wim😥 louis c goeie middag louis c ... defnitief moeilik hoor naledi ... elvis Presley jailhouse rock😊 person ... brilliant 😁😁 naledi... fantastic 😁😁 naledi .. person of intersest .... dont let me down person of interest... yessss😁😁
Tandolwetu Kosani,Happy birthday Mr Mpumi Fundam
SanFran Arnold,"@Heather Durr gm @Andre Gerber gm @ALTA and now do you see me???? Sit down Miss Mbanjwa🤣🤣🤣🤣 Chair is already amused by her nonsense "@mvubu1234 yes she is You take on Kaate so early at your peril mama "@Pastor J.J hello YES DCJ!!!!! Rule 33 notices have to be sent 14 days in advance. You can't just mention names mama YES DCJ!!!! "Lets start Chair @thando cezula yes "She does not understand that the commission does its own investigations @Khanyi. AgeGracefully can you see me now @Gray Lawrence yes she will @Elvis Malakoane have you seen my greetings sir? @Yolo More gm dear @Pastor J.J The bars are up in the bathroom windows esp for this weeks testimony @thando cezula It is because they want to bring the commission down before No.1 @Gerard Victor what a show it will be "@Zalisile Ndzala indeed @Gerard Victor nice one BEE was designed for cANCer cadre deployment. What a farce @Yolo More yay I see you "@Naledi Barron gm again @Paula Cooke till 11.45 "@a b c gm *through DCJ has had enough of the stalling and stupidity. There was no basis and there was no application. DCJ stood his ground and its within his rights. H e is the 2nd highest judge in the land after all @fluffy__68 11.45 @fluffy__68 always a pleasure *concourt "@Mbuso Ndlovu former Board Member of South African Airways (SAA) and the Chairperson of SAAT Not that I remember - her statement of choice for today @Pastor J.J 🤣🤣🤣🤣🤣 He is making it up......lol "Hostile witness chair @a b c 🤣🤣🤣🤣 @Yolo More DCJ is on fire "NO Mbnajwa cannot read 🤦‍♀🤦‍♀🤦‍♀ "No standing own Hold Ms. Mbanjwa in contempt DCJ!!!! This is a circus Another false rreport Yes Adv. Hofmeyer. @Tumi Sereme indeed puzzling "Ms. Mbanjwa @a b c quite correct🤣🤣🤣 @weaverbird b the witness pays for her own lawyer @weaverbird b alway a pleasure Mbanjwa is disrespectful not only to the DCJ but to her profession. Not how you conduct yourself. Exactly Adv. Hofmeyer Why would there be minutes for a 5 min encounter @Elvis Malakoane I am with you on that one A board member should not be involved with contracts and meeting with the company. @a b c James Brown - Talking loud and saying no @Dumile Mateza she is indeed @Tommygun 3.2 million a year Jump up Mbanjwa....😅😅😅 "@Louis C of cos @a b c 🤣🤣 Will the real slim shady please stand up 🤪 "@Elvis Malakoane I see "This is all Lynn Brown. She came in @Carmen James Lynn Brown "@Celani Tshazwa former Board Member of South African Airways (SAA) and the Chairperson of SAAT Cruella da'Ville - Ms. Mbanjwa 🐩🐩 "That is the end of that issue now.....yoh "@Nkosiphendule Mafidi former Board Member of South African Airways (SAA) and the Chairperson of SAAT @Carmen Hees agreed YES DCJ!!!!
Andre Gerber,sorry ca's Miss Kwinana looks ready to attack someone This one not going to need tissues but 2 rolls of toilet paper is she paving a way for JZ Miss Kwinana should ask Miss Mbanjea Mbanjwa Ms Hofmeyer is going to nailllllllll this witness
Mfundo,She is back lol oh no no Miss Mbanjwa lol No chair she wants to talk she is working there we go :yougotthis: nah lol they are very scared lol the way she points kwaaa Miss Mbanjwa said tell them Hof will be spitting fire today 👹👹👹👹👹👹👹👹 lol kwaaaaaaaaaa🙈🙈🙈🙈🙈🙈🙈🙈🙈🙈 Miss Mbanjwa Kureeeeeffff ku bird Tjerrrrrrrrrrrr Kwinana is in deep waters The arm of the law is upon them @Yonds Athini ukhona mama wakho @Tembakazi Mbanjwa lol update wenu uyazama "@Zoleka Mayisela look how she is sitting miss Mbanjwa lol lol there we go ayi ayi ayi I don't remember SAICA has got a lot of questionable members about Arnold Signh Lol eish I don't feel sorry for this mama thug Lol the legend She is right this time Shuuuuuuuuuuuuuuuu what is she saying she is drunk with her own lies ayi ABC &E LOL "@Bongiwe Kolisi to give support Nci nci nci🤔 apologies miss mbanjwa lol uzoquleka logogo
Sherwin Peters,The Hof 👌💪👍👏 oh my lawd... Ms Mbanjwa is back 🤣🤣🤣 pls sit down Ms Mbanjwa ...:buffering: 🤣 hebanna "yoh yoh yoh Kwinana think's she can get away with ""everyone is lying except me'" Mbanjwa ... "DCJ ""Yoh...""" I think she's on medication of some sort very long answers but saying niks
Kgomarediyakokotane Nna,She is here:goodvibes: Kate is burning today
George_Lunatic,is she dancing? you certainly look like a criminal nobody will recuse control costs?? the old defence of... what about everybody else??? the arrogance so long in power she has forgotten the real law I'm tested no no... priceless chair
Gugulethu Xhosans,heheheheh Miss Mbanjwa folks shem Actually she wants the scope to be broadened. 🙈🙈🙈 why not Its gonna be a long day with this attitude "Yes Now she remembers the meeting @Rob Nel I also saw that😋🙈🙈🙈 They are marinating her slowly hehehehehehehe🙈🙈🙈🙈
bongile sango,GM everybody's in the room I see my lovely lady stands as an evidence leader lady looks so afraid delaying tactics what a waste of time hahah😂😂😂😂 guilty I'm afraid to see the way this argument is going to end🤣🤣🤣🤣🤣🤔 is she really a lawyer? this one can say she is not ready for today she's babalaz 😂😂😂😂nice one chair stinking attitude @Siyabonga singavelana njani nomntu ufike ngesigezo engekaqali @Thando I can see also we got defenders of corrupt people in the room @Naledi kuyavutha namhlanje💥💥💥💥💣 here we go again how did she get this job if she don't know nothing?🤔😎🙄 jail is loading here this lawyer has got no respect for chair and the commission @Harb Turk I fully agree with you she bought her degree yohw🙉 this one was hired for looting SAA
TheQueen V,Get them Hofmeyr 🙅‍♀️ Hai f*kof lol nogal recusal "you know Hofmeyer is going to grind your behind @Big Daddy 😂😂😂 mama you must rest. Just answer questions. don't try to run the commission. Leave Hofmeyr to do her job and all you do is answer since you are clean. Rest Mama Rest they protect each other that's why yes chair morning honey😘😘 @ thando they never want to talk about the things they did. They immediately refer to others. why THANDO haibo. Chair deal with this madcow "it's time we choose our own staff south Africa. Educated people not by color or creed Rest Mama rest yes chair this is the one she fears lol. Kate I hand the floor to you. Wipe it clean with this mini dudu she rubbed Kate up the wrong way... now she must know Kate is coming for her they think they are at shebeen "Mbanjwa is mpofu""s sister" not a blue Monday anymore hey I second that hofmeyer this stinking attitude @cruda no just no! yes chair she can sleep now @Singi exactly. louder for the sensitive ones at the back who had no idea how the law works🔊🔊 mama is resting now "apart from Zuma "today's word of the day ""basically" your lies will catch up to you mama🤥🤥🤥 helo @Yolo @Sakhile lol what's your problem. you like crooks or what? Why are you here? @Gerard birds of a feather. eish there's no cure for ignorance which means you didn't do your homework Mrs lawyer she must learn to love to read this lawyer is a real waste of time @Siya maybe ex of Zuma. she seems more like a butternut kind of woman "@teunis you should've seen this morning @Sakhile OK fine. have a great day @Magesh true "@Naledi run away from big daddy @Naledi it will end it tears lol we appear to be difficult. No honey you ARE difficult and we all know why haibo @Big Daddy 😂😂😂😂 I hope my friend naledi don't fall for red clown "@Naledi will always be my sister. I know for a fact you will never have her @Big Daddy that's the problem answer cc since you were invited to the meeting @naledi my dear Goodluck 😂😂😂 haibo I'm aware yes but I'm not aware😂😂😂 how could SAA survive jor
Jonathan Kadish,Incredible Advocate
RC Swart,Mbanjwa I remember well from last time here we go LOL Sherwin exactly what i was thinking this is going to be a P long day dololo More than R 1000 000 000
Tom,What a feast awaits lets start sa!! vat hom! Remember to leave a contact number for the Hawks Sibusiso - marriage date is trick question at Zondo 😋
Tommygun,"Oh dear "Nice Enough already! We ask the questions! I think she might do a Riah Phiyega stonewall... @thando cezula ..heyheyhey..inoccent till proven guilty eh? 😉 Head of SAA technical... Advt is Angry! WHAT?? shes going to cry..... 30% set asside for Meeee whats the pay for a director of SAA technical? had Why do ANC deploy cadres and party members with no business clue in the relevant industries rather than just hiring competent pros and giving them direction? and we not even close to the 4m paid into her account....
Moonchild,"Oh no It's amazing how these implicated individuals all suffer from memory loss & are incredibly angry & defensive - it go figure! "@mvubu1234 - yes DCJ must just close her down now & let's get on with the business of the day! @Heather Durr - 100%!! She's now pulling the emotional card & thinks DCJ will feel sorry for her by crying! She is in sheltered employment & would never be able to get away with this corruption in the private sector. In fact she would never be able to find a job in the private sector! Here we go @Kate! Go for it Including her drunk lawyer 😳? Nooooooooooooooooo!!! This is too much - shut her up now @DCJ!!! Who is she trying to kid that after 26 years of BEE they did not know what it meant or how to implement it?? What absolute BS Only benefits the political elite of the ANC Watch this woman & her lawyer will make this a race thing - inevitable when someone is guilty & a white person leads the evidence. Just a diversion from the truth. This woman & her lawyer are just embarrassing themselves now & are being the laughing stock of SA!
Gray Lawrence,this lawyer is going to get under Zondos skin again. fireworks today. they all hate Hofmeyr. go figure. "I want to see an arrest  "deflect "she is trying to be a whistle blower "fireworks this week thando.👍 I'm scared of Kate here we go Kate. let them have it. hope Kate takes on Dudu thanks SanFran she is smoking from her ears I didnt know Checkers was giving out law degrees with R100 purchase lol I think the lawyer should be asking if they can share a cell together JS. exactly she looks like she is on crack. you go Zondo looks like she is getting used to the color ORANGE. "how do these clueless people get any job "that's understandable "I'm going home I pay R50 for an encounter. da wow she lies. cant get her story straight she is totally clueless. "love those buttons came to support the bag of cash she left with. 👍 she is why well tell our kids to say no to Crack "Thando.. me too "Carmen Elton. I smell Jagermeister
Phillip Cwazibe,Is it the guilt that makes people to first ask to address the commission? @ Kerry van Schalkwyk ​ Agreed and it is just the fear for being exposed. She is deep in the ......$$$$ @ Bumpy Johnson ​ she will collapse in an hour. @ Angelo Doubel she is in deep $$$$ @ Christy ​Just Indeed. It means that she has no facts to defend her client. Its all lies. @ Pardon Tshepo the defense has no facts or grounds to defend the client. Nothing wrong with her voice. We will be read a response from Kwinana. Washa! @ Madoda Oyiya ​ bayabhaqeka. @ Zuko Nodada one of the teachers I had at high school was Mr. Nodad (Mount Frere High School). :oops: can do better @ Singi Mathebula ​I Now we know why Malema prefers other races to represent him. @ a b c ​ she has a degree. She does not have any facts to defend her client. @ Phindile Mbonani ​@Anne M. The SAA issue is a very sad one. Those who have been willing to rescue the company put their terms on the table. @ Phindile Mbonani Painful and I understand your crying. 🏴‍☠ she is not a Pirates. "Chair
makhosi nobhatyi,She is a puppet of miss Dudu Myeni "There is no bases for this nonsense remarks asking recuse of Hoffmeyor it is ridiculous 
Lungile Ngcambelo,Mrs Kwinana has agreed to be loyal and faithful 😊 Kwinana is about to mention names 😐 Mr Ntseku is mentioned again 🙄 Ms Hofmeyer is the best ... Ms Mbanjwa is complaining about not receiving letters 🙄 Miss Mbanjwa has a blue Monday why the virtual is off now? She claims it was not even a meeting but she wants minutes . ...🙄
Minnib Prince,morning peeps. ....Mbanjwa again DCJ is upset joh
Elvis Malakoane,Goodmorning ladies and gentlemen of the jury may peace be with you deflections and recusal day today she is applying for recusal of adv Hofmeyer interesting new style treat her like child because that is how she behaves cruda Bex your colour reference is inappropriate I've had enough of you I see the attorney is on the chat as well Anne M That is interesting enough Yolo more it did not fly Bianca.... pastorj are you in the house Sir? pastorj She is not coming back after lunch pastorj sorry pastor I didn't see Khanyi ageGracefully are you still in Mauritius for birthday party this lady is really a troublesome SanFran Arnold it's high time DCJ give a PK abcde implementable and a c is not implementable. SanFran Arnold curve ball thrown by Hofmeyer Hofmeyer is in the house that is why Zuma is refusing to come here
Bumpy Johnson,This confidence will slowly evaporate thought he day She doesn't even know whats coming. Stalling here At some point she's going to have to let Kate talk cant wait Mbanjwa has to be the worst lawyer in SA Why is this Lawyer slumping in her seat Was there no other Lawyer they could get You doing some serious time hiring this lady The Absolute State of SAICA
Xolile Titus,it's going to be a long day 🙄. #MsMbanjwa these military vets should be rich by now. 😱
nhlanhla nkosi,lol mama hold ur horses dont be to chacharag Kate is not going anywhere its going to be lit very early today your 2 minutes is over miss she is free to talk coz she's the evidence leader look at how she is seated lol chairman lol go kate lunch break
Alvino Theunissen,How can their be profit if their is corruption the books wont be balanced! She is Arrogant ...but why was her concerns not raised in Affidavit long time ago! She blame the investigation team! The Chair helping this lawyer..on the process to follow! Did she put SAA priorities first or her own She go in circles to confuse the chair
Emelela,The Chair is asking an important question - why did she not say anything earlier until today ?
Cruda Bex,Zuma camp fighting back ALTA still loving you Madam on the sit vs Kate This is not open waters anymore. now is is broken waters GM Khanyi Politically collect Black on black EFF will keep using white lawyers Jesus please be with poor black woman I miss mama Winnie Madikizela Mandela now May the spirit of Winnie Mandela visit Zondo The spirit of selling our own kind to slavery never left africa Ithi andiyazi Omama ba mzabalazo "Mbanjwa ungavume  Black on black only in South Africa Judge was helped to attend university by Indians
Andy,morning people I trust you are all well. "I see Ms R100m is on this morning Thando is my crush leading evidence today? we also feel strongly that you must shut up "my goodness there is my crush I've missed her there's my other crush Ms Mbanjwa 🤣🤣🤣🤣🤣 where Akhonamandla today? no Ms Mbanjwa erhhhh no no no no @Bongimenzi and Daniel guys I can't help love it knows no boundaries 🥰🥰🥰🥰 Ms Mbanjwa's face is so serious you'll think she has a point "Ms Kwinana is in trouble haeu Mbuso share phela Heather you are hurting my feelings don't talk about Adv Hofmeyer's ring 🥰🥰 but guys you can't not love Ms Mbanjwa Siya yintoni ingxaki yakho 😂😂😂😂😂 "Ms Mbanjwa you should know Adv Hofmeyer does her homework very well tjooo Ms Mbanjwa is an embarrassment "@Siya asuna idea wena "Siya mna ngo December ndiya eBhayi @Ntsikelelo I'm reliably told she has a practise in PE "no guys Ms Kwinana cannot be a CA we know they are highly qualified that's precisely why we ask why they allowed to be bullied by you and Dudu Koo ngubani ngoku uThoko 😂😂😂😂😂 I was socialized not to say an elder is lying but moer lixoki logogo Siya uyandihlukumeza ndizincwasele pha ku Adv 😂😂 ndibafuna bobabini uAkhonamandla will tell you "Mbanjwa is failing her client ncoooooooo Ms Mbanjwa 🥰🥰🥰🥰 guys I can see myself having a productive conversation talking about game of thrones with Ms Mbanjwa Mbanjwa une tlama come on Siya that narrative is dangerous Sita you are implying the DCJ une tshintshi 😂😂😂😂 yho lo mama how do you answer when you don't even know the question "Siya you are overruled that can't be correct yho broer big times Mbanjwa is quiet to restore the little dignity she has left Sir Mko hay kuyayiwa ngoku @Siya kudala ndibona sistokwe sakho lo gogo 😂😂😂😂😂 bleksem its hot
Mpho Tsotetsi,She must just shut up!!!
thando cezula,Morning family This mama is as corrupt as they come! Kate is going to have a field day with this one! Morning Val hoe gaan dit my skat? DID YOU AN AFFIDAVIT? Ms Mbanjwa is another lawyer whose practices stink! YOU DON'T MAKE KATE MAD!!! Ms Mbanjwa is so ANNOYING! Lol @Val Zondo knows about the attacks! The Zuma Foundation keeps poking the beast Stand strong and stand firm Miss Hofmeyr! Mbanjwa herself is a crook USILE KAKHULU LOSISI! DCJ IS SEETHING! These people have no regard or respect for this commission! if any of these women were my mother I'd change my last name! Udom lomama! This is the only tactic they can employ coz they have no standing SAICA must relook this one's legitimacy AMASELA!!! Dudu Myeni is going to fight tooth and nail to derail the Commission you can tell she's lying! We have trolls and defenders of corruption in this chat DCJ is not going anywhere! Illegal policy This woman's not making sense! "You're not a business person Chair has temperament and will not be swayed by the dirty tactics being employed by the lootists
Wendy Greeff,Smoke and mirrors .....she is trying to deflect attention away from herself She is a hostile witness
Mike Newlands,@thando cezula morning all @Valencia J yes when someone demands recusal you can smell the guilt & fear...the guilty always talk crap and rabbit on instead of just answering the questions "Oh the arrogance of this woman @Umar Singh and they can tie then up like the ANC did to the Esidimeni patients @thando cezula yes its shocking but when you are caught stealing in public what else can you do except hurl insults....they dont have the guts to say sorry SA 57 minutes later we finally get to ask a question- reminds me of Zuma & his fellow thieves blah blah lies Lynn Brown oh dear whenever that name comes up so does the word corruption and self enrichment makes that words.... @thando nicky You can see this Ms Kwinana never thought she would one day have to explain her actions-must be a nightmare when its to late to cover your tracks to the cookie jar "I hear the FBI is questioning Ace’s ex PA in the states  @gerard Victor 😃
Musa Johannes Sithole,We were being led by stupids all along. She does not understand the role of the Commission. She does not know that she was supposed to help the Commission from the word go. This people do not understand that the Commission is instituted to seek the truth on behalf of us SAns. They keep on saying it's not a court of law. "This is not a political meeting These are the kind of people leading the administration of our SOEs fellow SAns. These are people who supposed to look after our assets.
JS Bach,@mvubu1234 you are spot on!!! "THen you need not worry "Now the sparks are going to fly. Go eat her Look at DCJ's face...... "Sit upright Infuriating woman
Angelo Doubel,she wants to protect herself @Phillip Cwazibe🤣🤣🤣 mama u are wasting time Kate is ready for u. She using Mbanjwa tactics Mbanjwa the chair gave u a chance to re examine. @Christy 🤣🤣🤣 I won't say yes or no😂😂😂 she is a CA plus board member being paid so much money and still greedy to steel more money.
Queen K,morning pastor J. morning Alta Cruda morning skat. Sanfran? "yes lady B i can. yes Mzalwane Mbanjwa 😂😂😂 stinking attitude sies education indeed does not make a lady. morning Anne. morning Yolo More🤗. @Elvis Molakoane 😂😂😂 I wish i did go. thank you @Elvis. "But in all fairness guys why us blacks whatever we touch turn out to ruin in most cases? is it being lazy thank you my brother Philani Cebekhulu. 🤗 Bongumusa i said i most cases i did not paint everyone with the same brush. Fielies i agree not everyone but most all these SOE's are in shambles it leaves a lot to be desired Siyanda ufuna ngibhale siSwati? "Bongumusa who said ""everything black""?" thanks padre 🤔 lady Naledi 🤗🤗 i miss ENCA 😭😭 "a hey Zalisile Ndzala my angel🤗 morning Aubrey 🤗 "noted a. b. c municipalities are in shambles who are the majority a. b. c siyi majority kodwa siyahluleka yini eyenza singabi competent as indlu emnyama? a. b. c? lets leave it there then a. b. c. 🤗 papa must stay there his miracle are needed more where he is now. unjani kantsi lomake? order Siya 😂😂 when i speak you listen🤦‍♂️
OS Muzik,More finger-pointing! "I can't recall
Tulonga Henoch,Who is this madam....taking the JZ route? This advocate will not have time for her at all She is all alone now....shame @Singi Mathebula 🤣🤣🤣🤣🤣🤣🤣 However...However....phrase will be overused today Saved by the tea break Ms Kwenana is confused here now Hawks are coming for her Haaaahaaaahaaa Haaahaaa....she gives support to the management but not aware of any contract Why are people so incompetent on their duties and the becomes defensive Boom there comes there board resolution she will say she was not in that meeting...just watch
Nkosingiphile Cedric Shabangu,where can one access this OpenWater report?
Mncedisi Mthethwa,Basically basically .........bla bla bla
Magesh Difa,is she the new chair? Zondo is smart he can see their mind games she's drunk trying to colups the commission liar now I see why saa failed
Kwazi Buthelezi,She is just terrified and stalling the process she must rest These people came with pre determined attitude "goodnes me she sound personal  Spin doctor this one
SINENZOLO NZIMANDE,"let the evidence leader lead thula "DCJ will humble yu she studied
Mzalwane Mzala,Prepare an affidavit Is Ms Mbanjwa in the room? Ola Ms Mbanjwa! Executive Chairperson of Kwinana And Associates Susa intloko andimboni u Ms Mbanjwa Enkosi ngosuka bhuti wentloko @Tembakazi Mbanjwa Ndiyamthanda usisi wakho @Anne M. I agree. Uliyeke ikhosi @Siya Dilimeni Mdala usisi CA What I know I can't recall Buti Sipho Ndzeku is a boss. Answer? @Zuko Nodada Siyaphikwa sona? @thando cezula We must allow freedom of speech. Well done Ms Mbanjwa Waphinda wayimosha Suhleka @Banele Masuku Ms Mbanjwa and Ms Kwinana will join M Zuma and Montana campaign for DCJ to recuse himself @Yolo More I asked a question about that earlier Zondo will get you to YES!
Pardon Tshepo,This mama thinks she is clever neh :goodvibes::goodvibes::virtualhug::virtualhug::virtualhug::virtualhug::virtualhug::virtualhug::virtualhug::virtualhug::virtualhug::virtualhug::virtualhug::virtualhug::virtualhug: :dothefive::dothefive::dothefive::dothefive::dothefive::dothefive:yooooh this magogo Vuli gate Mr zondo:goodvibes::goodvibes::goodvibes::goodvibes:
Madoda Oyiya,Molweni everyone Kate ❤️ Why are they using Ms Mbanjwa as a lawyer 💀💀😂😂😂😂😂😂 Ms Mbanjwa knows a lot 🙊 🙊🙊🙊 @Siya 😂😂😂😂😂😂😂 Uzazibophelela lo akaziqondi @yonds athini 🔥😂😂😂😂😂 😭😭😭 Wait she is s CA 😭😂 Warning Yebethuna lomama 🙊 Congratulations Ms Mbanjwa “Miss miss miss” yhuuu abamama Yhuuu @phillip 🤦🏾‍♂️ Aaah NomKate kwezondawo 🔥🔥🔥🔥 Bethuna kukho lo Mbanjwa 🙆🏾‍♂️🙆🏾‍♂️🙆🏾‍♂️🙆🏾‍♂️ Problematic Banjwa Take 2 for delay Mbanjwa ❌❌ Yhooo 😂😂😂😂😂🤣🤣🤣🤣🤣 yey Bethuna uKwinana inoba ngumntu uthukisayo xa efuna
greatnation69,the biased card - nice Kate must be seething.... this is more than two minutes gogo open waters??? up a creek with no paddle this speech is gonna mess up Raymond's week nice Raymond - put her in her place ok enough now let Kate loose on her Kate is gonna have this gogo for lunch bring back ndezeku - with his dark glasses Kate warming up now Raymond the man is this gogo a CA? that's a long tea break u know when kwenana is lying?? her lips move a disgrace of the accounting profession she bought the exam papers....
sammy sammido,brilliant Lady dumelang Sata frika we go again "Mbanjwa arrogant counsel she is waiting for witness to finish and attach that is well prepared Adv Hofmer Gotvol chair
Granny Mokwena,Kate is back the language!
Salmaan Abrahams,Why did none notify me hofmeyer in the house ?
