author,message
Paul Buchel,Her poor husband must be petrified of her. "Correct Anne M So have I Anne M. Deon February😎😂😂😂 "@Mike Jones 
Vuyisile Ngesi,Adv Hofmeyer is such a legal hottie....
Toibo wa Toibo Antimba,is a mess without Adv Maleka
makhosi nobhatyi,DCJ is very happy with the findings Memorial service of Gavin Watson "@ Mzalwane Mzala why Shivambu is paying money? The man denied that so I don’t understand @ Norman Zwane I don’t know really "@ Mzalwane Mzala 😂😂😃 the boy now realize that we are not playing anymore want our money back 😳😳 decides to pay Mr Mankanya is lying now @ Fikile Mbokodi he is lying coz money was paid already and it was continued as the contract stipulates until 2022 😂😃😃😂@ Mzalwane mzala
Lucricia Vorster,it is just a pity that brilliant legal minds like Hofmeyr is not appreciated in our judiciary system why is it that one year later and R435million spend on this inquiry already that no arrests have been made...
Matthew Moyo,so
Ashne Hesselberg,@Edwin Arthur apparently he’s left the team ; he’s gone into private practice @keith Farr . I agree. This race bating from both sides is surely regarded as hate speech and should be prosecuted? @jacob Zuma you can not be described as either black nor white; you’re a filthy pig with no respect for people in general an women in particular @jacob Zuma you’re a sicko
Thulani Bukani,thanks
Fickson Makhense,Mike Manganyi ( Chief Risk Officer ) from IDC
Kevin Simon,Lucricia Vorster ​it is just a pity that brilliant legal minds like Hofmeyr is not appreciated in our judiciary system. How do you arrive at this conclusion? Swine Skin ​is me or white people up in here harrassing folk in troll like manner? Its just you. AHH! The bliss of anonymity provide by the Net...
Swine Skin,is me or white people up in here harrassing folk in troll like manner? let us see Dillon your Mom loves their instruments though i have experience u were her worst choice but your mom loves such rods dillon ryan ur mom too bring it racists and lose but dillon ur dad is one oh she does get rid of dillon then...it's war w/ It until they are gone Dillon trying failed apartheid strategies as if names hurt u los *lose I will back off there will be justice...apartheid inequalities are falling irreversably then leave Dillon go away can't even write English properly little Afrikaner children lol...never...its war with you till you go Ryan are you Sarah? its war w/ the racists till they gone bye loser but ur real name? Sarah Briton? now we just redeeming ourselves from the devil that's fine...get used to knowing ur a loser cool i see ur English is not so strong and dont expect much better Dillon is trying to get beyond grade 4...home sick today but Dillon ur Dad is one Dillon is angry they can't display hate flag anymore Sarah Briton you need to chill...is your child not Indian?
Patrick Mavimbela,let's follow the proceedings !
Nkanyezi Dlamini,Is she married? i'd like to marry her😍😎
Diana Sekatane,@Dillon what did you gain using that name? if you have someone whom you don't want to chat with just block them.
Mzalwane Mzala,Blocked Dillion VBS Heist: Brian Shivambu ordered to repay R1.78m (IOL) The liquidator of the VBS Mutual Bank has been granted an order by the Johannesburg High Court to recoup R1.78 million from Brian Shivambu for the loan he obtained from the bank (IOL) Step by step @Sindiswa Moolman "He only paid R1m towards the loan Ityala aliboli @makhosi nobhatyi @Sindiswa Moolman is right @Norman Zwane Brian Shivhambu threatened to sue advocate Motau for accusing him and he never did. "The law makes progress Hayi man @makhosi nobhatyi sumenza amankanye u Manganye @danie schoeman and your racist tendencies
TG Swartlane,It’s so easy to block trolls
Reinette Raubenheimer,@dillon Johnathan you are a faceless coward and braindead.....
michael Finch,Dillon shouldnt you be at school little man? your parents will take away your internet. "right of name
Brian Leaver,How do you block? Tired of this Dillon racist ruining my day "Dillon You say all you see is blah blah blah as if we are the ones that aren’t making sense. Man can hardly spell the words he wants to type I think we should use robber island for the racists. Make them break stones Pls all report Dillon so he is removed and has his YouTube account taken down Just did it
Cerebis,SS Blocked Click on dots next to name. Block and report Dillion blocked Dillion must be on crack??? Race baiters must be blocked please! 🐍🐍🐍🐍🐍🐍 "If Ryan persists 🌷🌼🌻🌹💐
Keith Farr,Dillion( real name ?) be informed that the use of the K-word is illegal - end of. I would strongly urge you to debate in a sustainable manner without insults and swearing or rather Cease and desist. Dillion you have been reported - Id encourage all participants to do the same. Dillon blocked ..... Dillion not blocked... And back to the commission....
Jimmi Alli,Zuma should be in jail Dillon - wash your mouth out with soap Learn to spell Dillon
Agreement Mokoena,reading some of the conversation here it's really disappointing how old is this immature fool and why is he continuing with that disrespect words and being allowed
vuyo hlahla,is blocked now 😎 😎
Derek Main,"Dillon ""The Dog"" Jonathan blocked" Reported @Danie Who cares? His bile is reprehensible. @Agreement Mokoena Save yourself some stress and just block him. Blocked Ryan a long time ago Don't feed the trolls = block them
Danie,Who says Dillon is not a black guy causing trouble here? "Sure JZ blocked
Sam Monkoe,Already done @Dillon Jonathan hou jou bek. @thapelo joseph yoh lol
Donovan Peters,Dillon Jonathan ​: Did you know if your not Muslim you are one as well.
thapelo joseph,dillon msunu wakho @ Ryan smith it seems like you are also entertaining dillion. guys am still studying to become Advocate i hope i will be the best advovo 😀
Nonzy,hahaha it bliss innit You're all making this chat unbearable by engaging with this person. 🙄 🙄🙄 🙄🙄🙄
Sipho Dube,RYAN IS WRONG TO DELVE INTO RACE "AS FOR THE K FORBIDDEN WORD
Pastor J.J,Jacob is back. Let me start praying for little mercies and peace.
Rob Nel,No there was apple tart "Replace with ""pie"" if you wish" Ace pulled the plug
Mike Moja,waiting to hear his status 🤣🤣🤣the brother is paging up and down @norman zwane 🤣🤣🤣✋ @Deon February 🤣😭 the brother is not coping well
Philbert Mrema,"I really admire this level of openness
Mike Jones,A loan in respect of which there is no intention to repay is also known as THEFT!!! i see that the troll's mother has let him play on the computer again. fils......Please tuck in your blatant ignorance 'off white is a lot better than plain dumb "Well Only relatives of yours in the pig sty. Hey JZ ....Are you sure that you'll be able to find the Transvall
clive oconnell,Openness that is not reflected in any movement of arrests of these crooks
mrKinder,whats this %&*())^%$£
Lorraine Naidoo,thanks
Deon February,"Is flipping of pages a ""strategy"" like batting out for a draw in cricket ? Any examples in law ?" I bet this guy is not coming back after lunch. "I thought ""struggle bookkeeping"" was a thing of the past - silly me 🤣" Error of 9 mill ?
RKP music & film studio,hiiii hiiii
Archy Hlahla,😃
Fils de l'homme,"hello to all my bantus "Zuma u should not let bantus manage this women looks Caucasians but she is hotentots "Zuma moshoeu I am not the superstitious kind "Zuma "Jacob Zuma "moshoeu "Mike even Zuma has no problem to be called a bantu bcz he knows what he is we r not white we are Caucasians "bantus r not black coolies r burnt Italians okay fikile "I find that bantu ppl r easily offended "moshoeu why r u blocking me stop the Caucasian genocide u guys must join the transvaal freedom party we want transvaal "Zuma g this okay
Andile Shabalala,😂😂😂😂😂😂
Khosi malupe,😂😂
Moshoeu Mabusela,"@Fils de l'homme. if that is a curse to bantus @Fils de l'homme . your language is hate speech "@Fils de l'homme. You're blocked
Likho Eric,jz is that you?
Jeffrey Kangara,hahaha "most Bantu what
Judas Sambo,ahhhh zuma this is not the real Zuma your english Mr Zuma guys it is gavin watsons memorial tune in to news24
siviwe charles Jongile,@jacob Zuma awu !!! afternoon Mr President ... uBaba
James Marobola,the biggest criminal i have never seen @Jacob Zuma yes he is a seller out
Robert Russell,@Fils de l'homme bantus might have a struggle to count.... but they have no problem in sealing big numbers from the poor....
Tappies Smit,"JZ Even Judge Zondo can see this man is lying ...😁
TB Ngwenya,Miss Manganye 😃
Tebogo Makoro,QUESTION: Where is Mr Manganye employed? who did they bribe? @Sindiswa Moolman But which accountant doesn't know how to record an asset(equipment) donation? This was deliberate @Sindiswa Moolman And then went on to get a sweetheart loan deal from the IDC? wow...how i wish i was connected
Ngaletsang Mayet,do you think these is accounting error Yes @sindiswa we the poor who can't understand accounting principles keep on struggling and looted while the know how are eating in the palm of our hands
danie schoeman,Zondo looking at his watch make ready for lunch break Block this Zuma idiot just talking crap BEE technicians
Yolo More,How were these handsome smart men ended up being corrupted this way? Mpfnxm waste of future great minds. "Jacob Zuma Load shedding
Solly 12,I need a holiday from my bank loan
roy boy,small minds ....
Born free,🤣🤣🤣🤣🤣 GRrrrrrrr
Michael Josphat,"taking a loan or buying any item with credit you agree to be a prisoner of the loan giver
mojaki khunou,Inconvenience We are back
Ewald Kruger,Gavon Watson interfering
JS Bach,Nee man!!
Raven Penny,they don't want us to follow the money some q 20 will help yes i agree
digitalemotionfilms,SABC forgot to load data for the stream - someone is sending a pls call me - as we speak Shivaan Maharaj yes its a livestream - uses data - its not a free to use system Shivaan Maharaj and how do you think the router will get data - from the air ? Shivaan Maharaj - I do livestreams for a living - You need an LTE router with a data account Shivaan Maharaj No data loaded no stream Shivaan Maharaj oh dear did I hit a root there Shivaan Maharaj Well you dont seem to know how nthe process works - henxe Im telling you
herry mmako,it is back on
Shivaan Maharaj,Loading data..? Danie you sound very privileged Why isn't there a hub with a router connected and working via wifi dont act smart. you clearly don't know what you talking about Oh shame and we would know nothing According to you "Yeah man "Kudos to you
MPHO GILBERT,😀please call
