author,message
Smart Guys,ZONDO IS A COOL AND CALM PERSON Blesskop is smiling ZUMA IS ON WHAT'S UP ZONDO WILL NEVER EVER RECUSE HIMSELF HERE COMES THE BOSS from zondos speech he won't step down This is final Zondo will not RECUSE himself for every 120 seconds Zondo watch reads 1 minute ZUMA'S ADVOCATE IS NOW MOST HATED PERSON IN SA CHAMBERS ON FIRE TAKE NOTE SOON WARRENT OF ARREST FOR ZUMA 2 FRIENDS 1 CLEVER 1 STUPID U B THE JUDGE
Ndumie Ndlovu,NPA must charge those who committed fraud and corruption and leave Zuma alone Viva Msholozi :goodvibes::elbowcough:Msholozi wiNkunzi Zuma!!!Zuma!!!Zuma!!! bathathe Msholozi :elbowcough:Zuma is 3 steps ahead hitting a crossbar is not a goal bathathe Msholozi wiNkunzi
grocery bag,zondo is far smarter than zuma or that slimy lawyer nice bob dylan comment there. slow train. thanks for that you can't build a country using corruption as a foundation freedom comes with responsibility
Thabo Letsoalo,Zondo is cooked meat today. Zuma just filled another affidavit "Zuma is quite smart But osalayo he is guilty @Kelly Jurgens you have a point VOLUME I am reading the Bible "@INKAZIMULO really dia boya kunzima kushushu Piet Vast = Broken record
Talent P Sibisi,wiNdoda Zuma kushintsha izinto mekungena wena mfanakithi ngiyakuvuma. Volume please Milton Taju wish people are u talking about here Taju phuma kithina asizele wenala Bru ok Rest Zuma Rest @Zinhle Big Daddy Dee ha ha ha who is Mr X again But this guy name Zuma he's not going anywhere Sound please Ngathi uyasabanje ukhuluma uZondo namhlanje Bathathe Gedleyihlekisa
gert pretorius,"Last kicks of a dying horse  Where is our money ??????????? Where is the money ????????? Who stole ?????????? Where is the moolah ???????? Point the thieves !!!!! Admit Jacob you are corrupt !!!! Papbroek Jacob 🤣🤣🤣🤣🤣 Stand up and be counted Jacob !!!!! 😬😬😬😬😬😬😬😬 Zuma hamba 👉👉👉👉👉👉👉 Zuma is cowardice personified Zuma is a coward Zuma is bad for Zulu pride
Ishmael Ramoadi,"DCJ must continue "ZONDO looks emotional "GUYS STOP COMMENTING THE NOISE IN THE COMMENTS....GUYS STOP
Mashudu Duncan Maranda,Zuma is actually the reason why South Africa has not been moving forward...nothing in his life moves forward. . . now we are stuck here because of him. neh man. @JOHN TYERS true that. "@Joshua Mudenda it is not a trial Apparently he only has 15 fans that are willing to chant for him
JOHN TYERS,Zuma is capturing the commision
Kelly Jurgens,"@Philip head of intelligence but to me why fight back for taking the stand on the state of capture?there is alooooot he is hiding @Mashudu he is part of the equation but he was also fighting against NWO. disgusting to see her Zuma fell asleep as Zondo stated his facts. Wont be surprised is the next plan of action from Zuma will get assasination to plot death again. @Piet that is the next plan. @Annie education is key! @Piet keep feeding the truth.:elbowcough: @Cedric with the ANC to be followed. Zuma needs a PS5 for prison. @Zintle Law and Order.Dismissed with effect. @GB dead end. @Zintle you sounding like a playlist that is currently on repeat. @Sirini Rothchild-ANC and EFF @Sifiso Zondo Law and order why should he be? Mandela sold SA. @Srini he put himself in his own naughty corner. Angelo#Truth @Angelo loool.NWO strategy. @Truth If his pulls a Dudu move his def going to jail. @Zweli kill the Boer but we feed off a boer's plate. @Crude they are not 'racist' yes they are part of NWO. @Angelo your facts are dismissed with immediate effect. @Humphrey loool @Humphrey racist wants everything for free (EFF) "@Zintle you a toxic @Zintle ANC/EFF supporter. @Humphrey which is violence.Typical EFF supporter.
banele mokoana,Ha Umsholozi Madoda.......
Milton Taju,dont you people have work to do. "talking conspiracy about Covid and complaining only about everything we are depending on the Very same gorvernment that steals from us to fix the problem @Thami treason is what we have been suffering with in this Country guys how do we make South Africa the most powerful country in the world as we suppose to be guys we stand to stand together as South Africans and have 1 voice in these difficult times yoh ppl are campaigning on this Chat properly let's call a spade a spade @stanley more waist still to come designated Survivor all of this because zumas games let's collapse the Tsotsi's out of power Zuma needs coffee "Zuma has won this the fact that we are internaining zumas terms still talk g about it means he is still in charge a whole 2 days lost because of Zuma Zuma is winning verdict still pending we will still talk about Zuma in 3 years Zuma took you guys for fools and his cabinet still rules Zuma has 1 billion thousand winning advantage :sanitizer: how long can this process take before we see Zuma in jail when will Zuma be arrested we have enough to take him down already this lawyer is he South African zumas lawyers should defend Bushiri Zuma made us all fight each other while he sleeps next on the escape list zuma "Gupta there should be no bail for Zuma Zuma needs coffee Zuma doesn't care guys he already built nkandla in dubai no Donald trump is learning from Zuma how to destroy and survive grade 0 for Zuma supporters was their greatest achievements guys if Zuma is found Guilty all airports and boarders should go on full alert how do we take south africa back the nkandla camels in Dubai need water juju boy needs to grow still but Julia's at least speaks trueth if the labour law states that you retire at 65 why are all these gogos still in power no jobs for the youth because gogos won't leave office will there ever be a white president in the ANC how to get away with murder Zuma will escape Dubai on a tea break loading fuel on the plane to Dubai Madiba watch over us new Red bull Add Zuma looses wings nandos Add loading Zuma delighting at a state capture commission waisted 2 days and still loading as he cross eximines Zondo how manny more signs do we need before something is done South African democratic system is a Fail ruling Still loading why is Zonda entertaining all this from Zuma "Zuma's testimonies will be ""Zonda and I had a bar fight" @summer nothing seems fair here "@summer "@summer @summer you are a personal trainer? Zuma still loading Fuel for Dubai Why do I get the impression that Zuma already knows the outcome of this event and nothing with happen sun city airstrip guys I heard south African rand once apon a time was 20 dollars to 1 rand "guys watch this space a South African one day in time Will create a revulotion in this country
Saresa Myburgh,@M Place agree!!!
NTSAKANE MACHITELA,let's it begin when is tough he alwys runs to his chambers
Barbara Sattler,"JZ forgot his mask sound Take Zuma's passport away. Zuma will not return to this commission after today. He will carry on with ducking and diving. "Zuma has defied the Constitutional Court "Where is the Receiver of Revenue? If Zuma can afford this lawyer he can afford to pay his tax arrears yey!!!! "Passport ag shame ping pong game start writing a summons. When the lawyer arrives in his office it's on his desk. Dirty washing. Don't excuse them. please continue Zuma has forgotten his walking stick. Mr. Pretorious will stick to his version. Only Mr. Zondo can overrule him. Mr. Zondo can't excuse Zuma. He has to stick to his timetable. It is time to look into the Zuma Foundation! "Christmas is coming
Xolani J Masemula,"Just in time Will justice prevail or will corruption have the day? "Don't do it My DCJ "Please do not do it "We shall not be moved my DCJ "Mic drop YAAAAAAAAAAH!!!!!!1 BOOOOOOOOOM!!! NOW TEAR UP THE PAPERS RIGHT THERE RIGHT THERE DECLINED!!!!! ACCOUNT!!!! ACCOUNT NOW!!! "Angek' uyithole BOOOOOOOOOM🔥🔥🔥🔥🔥🔥🔥🔥 SKABADUSHHHHHHHH!!! "Gedleyihlekisa "Oh my word that was so beautiful "One small step for Justice eintlik vele why was Skhakhane excusing himself did he fart??? FINISH HIM!!!!!!!!!!!!!!!!!!!
Emmanuel Nyatlo,Zondo must reinstate Pravin Gordan to come and testify... In South Africa when you speak about radical transformation and transformation of Land without compensation you are charged . WMC ....
Deon Kotze,More ALTA.. 8000 watching skelm zume 11 000 watching how zuma is sweating All these Zuma bots wasting their data...LOL Zondo so clever Zuma is not coming back after tea they keep the mic on so nobody can steal it Piet Vast you the man! Stole the cameras again!!
bruinman,Zuma's legal team got their tails up. It will soon be between their legs..... DCJ Zondo late again with no consequences. Typical government employee. DCCJ Zonod have a frog in his throat. Sounds very emotional It is obvious that judgement was not written by DCJ Zondo @Andre Terre Blanche Was written by SC Adv. Pretorious @Moabi With a V please "C'on DCJ Zondo CDCJ Zondo only have 24 years experience as Judge while Zuma have experience of a lifetime being corrupt Adv Pretorius SC did his homework Welll done Adv Pretorius!
Listo,@Milton Taju don't you have work to do? @Milton Taju I believe the commission is not there to solve problems that's my view @Avis Yetti who you going with? @Dominic Przybylski 😂 "Zuma has been in these kind of situations before nothing new DCJ is not looking happy today hahahahha Was Zondo appointed by Zuma?? "To me it doesn't make sense for Zuma to mention that they were friends hahahahh Zuma is already having it @RM 👌 "20 seconds to self distraction """A judge is entitled to ask questions"" indeed" "Sikhakhane ""I've noted the judgment"" hahahhahahha" He saw it coming no doubt
Pastor J.J,I see a Skelm on my Screen. "@Avis Yetti I presume yo are talking about the same Musi that copied @Teunis van Ree @Heather Durr Blessed greetings to you both I see 2 Skelms on my screen. The Nkandla Rapper and the Author of the failed SARS Report a.k.a Musi Sikhakhane. @Valencia J 100% my thoughts @Piet Vast You have done the ANC for 3 months now. Do the other one today pleeeeez
Kevin Simon,If you think this is only a domestic issue. Watch the rand if all this goes south today. This is a pivotal moment as it may prevent our slide to a Zimbabwe-like outcome. Austin Van Rensburg BLOCKED Basically laying out the case that JGZ has reneged on all previous agreements to provide answers . Enough time to have raised the issues for recusal. Never did. Now it is a last resort. Spurious. "Muzi Gumede ​MR ZONDO 777 BLOCKED Problem is we are judging Zuma by western standards... Sizwe S Blocked Cheers Zuma thinks everyone is his friend. Or they are spies if not. Sikhakhane should appear before this commission with regards to the SARS Rogue unit report. VERY SUSPICIOUS in my view. CD Abrahams Poor man ​SKHAKHANE Speaks well but too emotional. Not enough emphasis on facts.
JS Bach,Morning all you lovely people! Stop laughing Zuma! @Diane Louw his daughter More @ALTA My senuwees is klaar!! He has fallen asleep. I wish I can give him a kick to wake him up. "There you go. Thank you Zondo forever!!! Halaaaaaalaaaaaa DCJ Zondo!!!!!! Zondo forever!!!!!! 🤣🤣🤣🤣🤣🤣 Muzi is peed off...... JAAAAAAAAAAAA!!!!!!!!! Halaaaalaaaaa laduuuuuma!!!! Sour Sikhakane Yes DCJ!!!!! Looooooser........ Looooooooser Loooooooooser 🤣🤣🤣🤣🤣🤣 Sikhakane Zuma and Sikhakane are tsotsis. "Silly man @Gerhard Botha wouldn't that be fun to see..... @Muzi Gumede his arguments won't get very far at the JSC. "@Muzi Gumede no need to shout JZ and Muzi trying to get out via the bathroom window..... ARrest the fool!!!!!!! Disrespect!!!!!!! @Sizwe S do you like a banana republic president?????
ma baker,this is one of those groundbreaking moments. Zuma does not have the right to remain silent. i agree Zinhle
Rushay Booysen,The father of radical economical theft Fezekile Kuzwayo’s spirit will come back to haunt Zuma today. Zuma 🖕🏼Zuma 🖕🏼 Zondo ❤️
Avis Yetti,adv.Musi Shikhakane is the sharoest tool in the shed.Go Musi go Advocat Musi Shikhakane is the sharpest tool in the shed. innocent until proven guilty sizwe bansi is dead anc wants to be judge and jury???? south african time still early por da wat maak julle daar julle maak nie fukol hier kari kari kari anc chasing thier own tail colsulting adv bathoi longest 15 mins in hiztory zondo is gone home pagla pog party suit waitin for whatho sabc running out pf power zondo resumingnext year zondo left for dubai cry babies in the belovex country poly fill rambali zondo still in toilet zondo make kaka dont make kaka in the jol kaka is hitting the fan eff off eff from effingham who is in charge here tail wagging dog zondo make kaka in the jol checkmate zondo tailspin anc chasing its own tail going in circles going in circles does braamfontein have power
Tyron Khuzwayo,Zondo will not recuse himself Amen...... impicabadala le
Thomas Kanjere,"""Waiting for Zondo!!!""'..."
Gordon Nefdt,"I would like to comment today as "" Nkosi Motolo"" because I think it's going to be very hot on chat show today." Also his daughter in support. 10:00 Here we go! Corrections
Mthetheleli Vice Zono,I wish DCJ dont recuse himself I wonder what are talking about with thsi lady Sure DCJ dont recuse yourself Recusal Dismissed Arrest him Where is Skhakhane
Jonathan Moatshe,hi guys
Mo Senyatsi,Sikhakhane will throw tantrums if he loses to a white opponent😂 """If our grounds are dismissed
Nicodemas Musharu,"Um haa advantages of being a former Head of State
Blake Yogi,Back from the mid week funeral Im so nervous. Oh my soul. 😭😭😭😭 😭😭😭😭 I feel sick to mg stomach. I cant @Listo yes he was Take your time DCJ. We wanna hear everything. Not just the conclusion DCJ must reject so all these supportersa can exit the group DCJ give it 🤸‍♂️🤸‍♂️🤸‍♂️ 😭😭😭😭 😂😂😂 Yass DCJ Yes. He errs. I love it Thank you Chair 🤸‍♂️🤸‍♂️🤸‍♂️ 🔥🔥🔥 Dankie mos DCJ """Sweetheart witnesses""" @Zuma your application will be rejected No co operation Zondo you are just exemplary. What an amazing man. what an amazing soul. What a great judge 😂😂😂😂 NO Merit Yes you are not an umpire just looking left and right @Zuma has an amazing lawyer. But he is a great orator. Sounds convincing like a pastor. But DCJ knows his ish LOVE YOU DCJ RAYMOND ZONDO. Dismissed No we can continue. Thank you Sore loser Just go home Somma dropped from 14k to 11k viewers They are leaving Is he leaving somma? We hear the audio guys DCJ is without fear or favour. he is gonna fear Mr Zuma and he has proved already that he will not favour him either. @Milton DCJ is not here to find Zuma guilty of anything Mr Zuma will refuse to answer questions. Adv Skhakhane wants to appeal the judgement right there with DCJ as if its a debate 😅 Zuma will not testify. He will seek other avenues to delegitimize this Commission He didnt wanna recuse. Now yal think yal r excused. It dont work that way "Now Zuma can be certain DCJ AINT YOUR FRIEND Zuma got himself an excellent lawyer. But he is an orator. Mr Pretorius isnt exciting but he successfully took down each and every point 1 by 1 from the wonderful argument set by his learned friend "[Delay] The legal teams are currently in DCJ's Chamber "[Delay] The legal teams are currently in DCJ's Chamber "[Delay] The legal teams are currently in DCJ's Chamber "[Delay] The legal teams are currently in DCJ's Chamber "[Delay] The legal teams are currently in DCJ's Chamber @MJ I have been announcing that since the update came out but nobody reading Hi Naledi Chair going nowhere 😱😱😱 So disrespectful Disgusting Give him a fair chance to show up
Sifiso Kheswa,"uBaba just sent a ""Please call me"" 🤣" This statement shows how Mr Zuma is always having different excuses to avoid coming to the commission. Akaphendule once nje
Gray Lawrence,goodmorning everyone 😃 Oh so we are out of here. what a joke "Alta 👍 there talking longer because Zuma didn't bring any spare diapers. oh oh. HAWKS!!!!
masilo koka,He will not recuse himself and Zuma must take the stand thereafter. While they are taking his decision on review Zuma must take the stand and testify. Swear Zuma in
Fazlin Jenkins,morning ya'll..zuma is such a coward exactly Ma Baker zuma is 'n 26 lmklaaa ssshhhh..ag..later today sssshhhhhh plzzzzz let us listen to the verdict nd we chat after guys plzzzzz..we need to know mos..we want to know ssssssshhhhhh ssssshhhhhh Headlines:..first president to go to prison HOS Zuma..jou skelm maybe they will say its loadshedding nd not do the verdict zuma is going to tell all of those who stole with him....bame them zuma..take all if the thieves down with you..clean our country where did he become a doctor..he never even completed high school.. n dom president lmimm im having tea. anybody fir a cuppa soon to meet the back street boys when they starting ask pastor bishiri to free you zuma lmimm
Thami Mhlomi,be careful Milton its a treason what u talking about "just be brave and apologize to the South African "Zondo didn't make this commission
Caroline Hawanga,I really hope dcj will dismiss the recusal application Team Zondo forward we move:goodvibes: DAARSY!!!!!!!
Sphelele Nqabeni,Zuma trying by all means to collapse the State capture after government spent billions on the forum. life will humb;e you. we normally wait for Zuma to make a speech now Zuma is waiting for DCJ. his name is Applicant today Zuma and his faithfool supporters will have to appeal because DCJ is not going anywhere. Zuma will eventually give evidence at the Zondo commission with Zondo Chairing the commission. even a strong Zulu Muti wont help the Applicant here why is Sikhakhane crying Rumours are that Zondo is locked up in chambers by an unknown person
Hosia Modiga,I'm not your friend my friend 😀 Louis C🤣🤣🤣 ntuthuko biyela 😂 Trump must go as well Carl Darion😀 he needs jacobs coffee we continue with state capture thank you chair any question ?😃 Is it true Mshoza has passed on guys ?😢
mthokozisi siphiwe,Msholozi yeka ukuhleka ukwatisa lemisunu yondlebe zikhanya ilanga neziqhila zabo🤣🤣
Pardon Tshepo,Gud morning guys Mr Zondo going nowhere #Zondo must stay #Zondo must stay Zondo going nowhere he knows how it mean if he lose here If they go Zondo will do the findings without them
Ndivhuwo Sivhula,uTata is always the charmer. Did you see him being busy with the lady next to him😂
Dominic Przybylski,We are all boiled frogs regardless of race. Blocking EFF trolls results in an intelligent discussion. "@V ""The Worm"" excellent name." "The worm is to arrogant to say ""in case I incriminate myself"". We will hear more wild conspiracies if he testifies." "The 'hero' who sings ""bring me my machine gun"" is too much of a coward to answer a few questions." Is Hulley still in SA or is he in Dubai? The worm will be hiding underground with Ace in his nkandla bunker. The worm knows that his side of the story will condemn him to prison. If they put Zuma into a cage at Pollsmor prison he could become a tourist attraction. The true face of a cowardly worm who pretended to be a hero. Most of the effs here are not South Africans. I want to see what Asset Forfeiture Unit pulls out of the Nkandla bunker. @Humphrey What makes you think whites are supreme? @Humphrey You should really try to get over your inferiority complex. It's not healthy. Can somebody please fix their kettle.
Zinhle Big Daddy Dee,LONG LIVE THE SPIRIT OF EFF LONG LIVE Tatha. EFF Tatha THANK U EFF FOR THIS COMMISSION Where would we be without this commission FIREEFF FIRE EFF= IS THE GOVERNMENT IN WAITING THANK U FOR ZONDO EFF @Talent i see u @Salty maybe at your house @Talent FIRE EFF Thank u EFF IS THE ONLY PARTY AT WORK!!! WHERE IS THE RED SEA WHERE IS THE RED BUS WHERE IS THE ONLY WORKING PARTY FIRE ZONDO FIRE @Ntobeng FIRE Comrade QUITE PLEASE SILENCE RELAX WE ARE LISTENING SILENCE PLEASE KEEP QUITE RELAX QUITE WHEN ARE PEOPLE ON THIS CHAT GOING TO SHUT UP AND LISTERN??? WE ARE TO LISTEN NOT GOSSIP CAN WE ALL SHUT UP FOR 5MIN?? SILENCE GUYS "RELAX THIS IS NOT THE OFFICE  WAIT LET US HEAR CAN WE LISTEN TO THE COMMISSION FIRST??? WHEN ARE U GUYS GOING TO KEEP QUITE? SILENCE PLEASE SILENCE CAN WE HEAR ZONDO PLEASE WHEN ARE GOING HEAR ZONDO?? THE GOSSIP IS KILLING US GOSSIP KINGS AND QUEENS CAN WE SHUT IT FOR A MINUTE?? THIS IS A BANANA CHAT PEOPLE CAN'T LISTEN @Sizwe S WOULD U SHUT UP AND LISTEN?? UVE ALREADY LOST IF U LISTEN U WOULD HEAR @Inkazimulo Listen FIRST!!! U HAVE LOST!!! @777 hold it comrade lets hear the commission and the verdict first HERE IT IS LISTEN HERE IT COMES FIRE ZONDO FIRE!!!! THANK ZONDO FIRE ZONDO Lol@ Sizwe S . Sorry SCAMMERS NEVER WIN THANK U ZONDO THANK U EFF ZONDO WINS ZUMA LOSSES ZONDO 2 ZUMA 1 = ZONDO WINS FIRE ZONDO @Sizwe S WHALALA U LOSE @Inkazimulo U LOOSE FIRE ZONDO FIRE ZONDO WINS @SizweS ure drunk u cant see Zuma lost SISWE S U HAVE LOST ZUMA NO WHERE TO RUN FIRE ZONDO FIRE THANK U ZONDO URE A LEGEND IN THE END ZONDO WINS ZONDO THE NEXT PRESIDENT THE ZUMA FANS HAVE RUN AWAY DISMISSED!!! THANK U @Inkazimulo U HAVE LOST WHERE ARE THANK U EFF EFF VIVA Tatha EFF Tatha REVIEW THE DECISION SORE LOSER @Zama Kubheka so true @Piet Vast ure the Judge @Piet Vast are u okay? Long live tje spirit of Juju long live JUJU FOR POWER TATHA EFF TATHA EFF THANK U FOR THIS COMMISSION @Tsepang FIRE COMRADE PEOPLE WE HAVE TROLL ON THE CHAT PIET VAST SOMEONE HELP PIET VAST HIS UNDERWEAR IS BROWN @DokoloCity FIRE COMRADE @Valencia J Juju doesn't want to interrupt these proceedings ZUMA has to go down like Dudu PIET VAST NEEDS HELP WHO CAN HELP PIET VAST?? CAN WE PRAY FOR A MINUTE FOR PIET VAST PIET VAST IS ON A EMTIONAL RAMPAGE @faith please help him @Valencia J yes PIET VAST IS CRYING PLEASE HELP SOS FOR PIET VAST @Muzi and once he done with that can he go to jail @Elton van neel and Valencia J please HELP PIET VAST SOMEONE HELP PIET He's ABOUT TO EXPLODE PIET VAST HAS SOME SCREWS THAT NEED TIGHTENING PIET VAST NEEDS THE HOSPITAL @Louis C EFF is not a mental institution @Sammmy please help Piet Vast @Louis C i think u and Piet Vast are using the same underwear why don't u help him @Kelly PIET VAST NEEDA YOUR HELP @Walter please help Piet Vast @Thulani please help Piet Vast @Khanyo Please help Piet Vast @Sanfran please help Piet vast @khulekani please help Piet Vast @Michael please help Piet Vast @Elton van neel please help Piet Vast @Darshan please help Piet Vast @Nthabiseng please help Piet Vast @Wilson Please help Piet Vast @Xolile Please help Piet Vast @Lesole please help Piet Vast @Bavumile Please help Piet Vast @Moses Please help Piet Vast @INKAZIMULO SORRY CRIME DOESN'T WIN AT THE END @Humphrey FIRE @Humphrey FIRE @Koo lol Fire!! @Bhiaro Reddy lol Fire @Muzi Gumede WE KNOW THIS TACTIC STOP DEFLECTING @Humphrey FIRE @Humphrey FIRE @Koo she said she was too expensive @Sal Sa the expensive girl @Humphrey FIRE COMRADE @Ruan What is your PARTY DOING?? @Humphrey FIRE!! @Sfiso Zondo doesn't behave like that ZuenTheman who u saving? @Heaven in Real FIRE Zuentheman U are not in SA maybe in Germany somewhere @Sihle who is that @Humphrey FIRE Zuentheman Rest its bed time @Lizo not Zulus CRIMINALS PROTECTING EACH OTHER Haaaibo its Lunch now @Humphrey FIRE GENERAL FIRE @Sabelo ure jealous @Humphrey FIRE COMRADE @Bradley shame on u. Maybe u must go work there so u can do a better job @Humphrey FIRE!! @Sabelo i can smell your jealously from here THANK U ZONDO @Lesego then YOU must replace him since u can do better @Kelly thats the DA @Kelly spell my name properly so i can see what im dealing with @Humphrey FIRE COMRADE FIRE!!! GUILTY PEOPLE BEHAVE LIKE THIS Sizwe S GAME OVER @Sizwe S Scammers never win the war @Humphrey FIRE!!!
Shukela Sugar,Are we still friends my friend
Oab Variaty,Skhakane Adv. Sikhakhane Sound
Lalitha C,Zuma's lawyer is going to walk out of the commission with his tail between his legs 😜😜😜😜 Keeping my fingers crossed for DCJ not to recuse himself 🤞🤞🤞🤞 Zuma 👎👎👎👎👎 Hands off Zondo 🙌🙌🙌🙌 Those who's still supporting Zuma are part of the problem So many witnesses implicated Zuma that's why he wants DCJ to recuse himself 🙄🙄🙄 "Viva Zondo viva Zuma is going down 👎👎👎👎
Ben Fraser,Pretorius is going to back Zondo.
Simphiwe Msomi,"Only the best ""Nxamalala""🙏🏻"
Thabo Mokoaleli,DCJ Zondo is busy polishing his knobkerrie to give a final blow at the double head of Zuma. Zuma has fallen 😅🤷😱 Herrn Zuma ist total ausgeschlagen. Er ist aber fetish jetzt.🙈🤷😅 Where is Carl Niehaus with his military combat uniform 🤷l don't see him around 🙈😅 The knobkerrie is starting to knock at Zuma's double head😅🙈🤷 The knobkerrie keep on knocking at Zuma's Head Final blow of the knobkerrie at Zuma's Head and Zuma is down 🙈😅🤷 Zuma has absconded
BIG D,zuma Sentence should be a public necklacing at socker city the red sea is going to fight at a school tomorrow like a bunch of real loosers go mr zondo well done it's his time go mr zondo no no answer the question no no the chair has spoken no no cheeky boy zuma to answer questions zuma machine w machine w come come please dance for us zuma must answer now arrest him he is challenging zondo
