author,message
Pastor J.J,eNCA broadcasting since 2
motoloki lephoi,enca is live
Tonilyn Timms,link?
One Earth For All,Will this ever get concluded....
Nqabeni Nkala,This inquiry will end when the tried is dead
makhosini jnr,waste of our tax
