author,message
ferdi van heerden,sound
Nonzy,Baya sbambezela Paraffin hasn't been implicated in anything. SA has already fallen Paraffin's name is thrown in there. Zuma's innocent Is Zondo married. I kinda fancy him
Phindile Mbonani,thank you Come with rules Mr Pretorius tshisa Follow the RULES Mr Pretorius Zondo 👌👌👌👏👏👏👏 Was your client competent Skhakhane?
Allan 28,sound maaaan
Free State underrated,What Hlaudi Motsoeneng doing here? "What is Hlaudi Motsoeneng doing here Maseko shut up Hello Luyando "@Luyando @Luyando Mooya WFT!!!!! Mooya @ Mooya❤ "@Mooya Zondo is trying to persuade Skhakhana to obey @Mooya🌹💐 What if the letter was not written at all "Skhakhane wrote the letter to himself @Mooya❤ "@Mooya Hi @Ari "@Maria Thieves love Zuma
Risuna Manganyi,@André du Plessis 😂 "Remember """learnered friend""😂" "Is there a subject for ""calmess"" in Law School?" Mr Prestorius is always on point with references!!!👊🏾 "Those who say Prestorius is a racist please clarify why? He is defending the nation @Daniella Morgan non whatsoever!
Shaun Motebejane,Zuma had a rough night izolo 🥂
Vuyo Sibulawa,souuuuuuuuuuuuuuuuuuuuuuuuuuund
Derrick Mpotaringa,Volume
Sinayinkosi Msomi,theres no sound!!!!!!!!! thank u "@steve Van Niekerk ""he doesnt remember!""🤣🤣🤣🤣" 🤔🤔 kunjalo Skhakhane mfokababa!!!💪
Sthakathi Khumalo,Its tense tjerrr ITS TENSE YESES ITS SUPER TENSE YESES I really don't like this tense vibes going on here Whats going on here?? Why are there confusions hmm Skhakhane is a brave person yey But Zondo is compromised shame... I knew Zuma was not giving evidence was tooo tense Skhakhane is brave tjoooo "Like I said BUT SKHAKHANE IS PURE LEGAL MIND BAFETHU!! I NEED SUCH TOUGH AND SMART BLACK LAWYERS READ THE LETTER COMMANDER SHAYA SKHAKHANE ZUMA CAME TO GIVE US HIS VERSION!! WHEN WILL WE LEARN KODWA!! NOW HE IS GONE HAHA BUT YOU WERE SOFT ON GORDHAN NJE "SKHAKHANE MADE LOVE LAW!! AFTER MY PHD ZUMA HAS GIVEN US HIS VERSION... THAT NICE CONSPIRACY!! GORDHAN WAS SAYING WE MUST CONNECT THE DOTS BUT HE IS NOT ALLOWED TO MAKE HIS OWN DOTS ZONDO IS FUMING.... WHAT IS HE SAYING HAAAI SESIRIGHT MANJE SO NOW HE IS ADMITTING TO CROSS EXAMINING NOW.. HE WAS WRITING LETTERS WHICH CHAIR DOESNT EVEN KNOW ABOUT INDEED THE LETTER HEHE HEHE... BABANJWA ABANTU HE WILL SUBPOENA ZUMA HEHE MKWEBANE CHOWS PRESIDENT RAMAPHOSA A DELIQUENT INDEED why is he crying?? CAN WE SWITCH TO MKHWEBANE NOW SWITCH TO PUBLIC PROTECTOR NOW!! BUT SKHAKHANE IS A BEAUTY!! MIDDLE FINGER HEHE NOW THEY KNOW HEHE NOW THEY KNOW WHO WROTE THE LETTER SWITCH TO MKHWEBANE NOW SKHAKHANE YOU BULLY!! BUT I LOVE YOU MAAAN PROTECTOR IS LIVE GUYS SWITCH OTHER CHANNEL
Vincent Stene,tnx
Brain Jansen,No Death threats?
Nhlanhla,FOOD!
Tiisetso Moeng,Sound tuu. Re nyaka go utlwella mokgalebe o wa go utswa.
Siyabonga Magwaza,Zumanomics....steal economically I have a feeling this is a Zuma lookalike.....or a robot....Guptarobotica Zuma was negotiating for MULTIPLE CHOICE QUESTIONS: Zuma Multiple Choice Questions: 1. I dont remember 2. It wasn't me 3. All of the above 4. Absolutely! "Zuma looks ready to repeat the same: I dont remember "Last time Zuma was objecting on paragraph by paragraph It is gonna be a bad day for us the audience.....Zuma is running away.... Zuma is like: Ke Friday boss....cant answer all this sh## Zuma wants Nandos today ....from Zondo....otherwise he is out of here Politicians steal more money so they can afford top lawyers "Zumas muti is too strong today Zondo is disappointed...yho Wow...Skhakhane!! it is gonna be a short day....it is Friday!! Honestly Zuma should come after investigations have been completed...until then he will kill us all with lies Cross-examination has left Zuma so cross(ed) Zuma was just here to greet Zondo....thats all Zondo must fire averyone here....this is all corruption "Zuma is like ""'I am outa here you bloody agents""'" Zuma is leaving...you cant force a guest to stay Zuma is Zondos guest and the guest wants to leave "10 "Zuma was here to just say ""'hi""' to Zondo" Maybe Zuma thought Zondos invitation was an invitation to a wedding... Now they must invite Thabo Mbeki....he has got a lot to answer too Zondo is hurt guys...a guest asking to leave before lunch @carnoth ngomane Thabo Mbheki brought Guptas to South Africa....Zuma and Thabo same Whatsapp group First year Advocate lol Teabreak please @Derek Main I am talking about Monday to Friday....remember Zuma can die anytime now.... Zuma is over 70 years of age....he knows nobody will catch him. I am not supporting him though. Just like Mugabe....these guys dont care
CLERIK SIPHIWO,Sound please
Musa Bakiti,Let Zuma free Baba of the national of black people crucifixion. Watching from Orania the only black man. Send back Jamnadas where he came from Zuma by his nature is the winner. Baba I wish Zuma was a white man @Victor Chabalala Durban or India letter to my love Rand must be changed to Zuma and it be strong Baba we are after Jamnadas Speak black man @Zama Kubheka Africa is waking up. 100 % Zuma was corrupted the day he was born as a black man. Send Zuma to his king.He is the subject of zulu king Thank you Skhakhane. Pritoriours is playing for bafana bafana😂😂 Zuma my sangoma Farmer talking Free Zummmmmma Zuma is African remember that Adv Holy Zuma the evil one will not going to hate you . Zuma has stolen oarth Zondo don't be upset this is our land Disappointment to my second wife. Zondo is black son Black power speaking Malema is here Judge remember you are still a black man with roman law in your head. Skhakhane is the lion of black sons Come down DCJ Zuma Summon Jamnadas Zondo Wenzeni u baba Zuma? You cannot limit Zuma because Zuma is older than you.This is Africa "enough Zondo  @Derek Main it's our culture to respect the olders 👏👏👏👏👏👏👏 u baba Sangoma already got paid. Muthi baba is working
fikile mbokodi,he is chowing muthi or chappies we see who is the best
Mbombi,"President Zuma is guest at this Commission not a Suspect moithei he will for ever be my president just like all my teachers or pastors who have taught me I will forever call them by those those title not as former lol this live chat reminds me of #Mi33 😁 #Mig33 ✊ Amandla Msholozi President Zuma is still in Control ✊ Ohw I love this live chat This white lawyer let Zondo down Tell him Sikhakhane we are all students of law here lol we are all students of law here in this live chat lol "PP Mkhwebane what are her finding lol ppl are still catching feelings about President Zuma its been 20 years now
Greg Rowles,down with corruption back to Robin Island with corrupt politicians "Zuma wants special treatment I am a spy! who here isn't a spy? "Vuyani Kheswa ​ *29% I am 30% a spy NKAAAAAAANDLAAA siyabonga shoba > are ​CLEVER BLACKS those who aren't 30% ? JZ using ANC as scapegoat saying New Age was his personal/political project Is ZONDO getting death threats too? "Whoooaa ha ha he' zapping Zonso they trying their hardest to get an emotive response from Zondo Zondo got balls + brains bigger than i can even understand Zondo got MASSIVE BRAINS+BALLS
Steve Van Niekerk,Zuma is going to run from any questions ....coward. Nail this crook.Who does he think he is. Short and sweet Pretorius. Zuma thought this was TRC. zupta aupta ZUPTA ZUPTA ZUPTA CROOK CROOK CROOK CROOK CROOK Running......coward Black priviledge. COWARD COWARD COWARD COWARD COWARD South Africa is a comedy show Suboena the crook UBABA IS A COWARD TAKE HIM OUT Blah....blah...blah.....running the coward. Chicken...pik..pik..phekeek.... HEADLINE NEWS : ZUMA CHICKENS OUT OF ZONDO COMMISION. ha...ha...yes we know who is corrupt.He who runs away from process is always guilty. He thought he will spin his narrative.Back fired . CHICKEN ZUPTA COWARD ROMAN LAW This whole circus clearly proves one point.....Zuma was a kingpin in state capture Pretorius was ready for them. If this was a a progressive country zuma would have been in jail already. Is Zuma the best ANC has got.......no wonder this country is destroying itself. South Africa only has one problem......that is the ANC. LEADERSHIP.....AT LAST !!!!!!!!!!!!!!!!!! BOOM.....Zuma's lawyers nailed. ALL ZUMA SUPPORTERS ARE CROOKS IF YOU SCREAM OR WRITE ZUMA YOU ADMIT BEING CORRUPT. ZONO IS THE MAN. tAKE NOTE OF zUMA SUPPORTERS.....ALL CORRUPT...EVERY LAST ONE. Zuma going down. "Zuma going down Poor lawyring. pOOR LAWYERING. Poor lawyering. Typical victim mentality. RACE CARD COMING UP. EFF tactics. BENOUDE BOUDE .....HE IS RATTLED. PLAY THE RACE CARD......BWHA....HA...HA... PLAY RACE CARD.... What a pathetic lawyer Zuma has. Pretoius nailed them.
Mdu Mebra,"Is Zuma an accused there or a witness? hes treated like an accused but on the table where he is sitting its written witness well then hes should be treated as such like others
Thabang Legend,I feel cheated.. Zuma must fall 🤞🤞 Billions of Rands went to Dubai.while South Africans suffer.. trust me.. South Africa is next Better Dubai..the whole country will be rich.. this is personal.. nxa Zuma must fall Zuma must pay bk the Money..we want our money eh he ain't getting away det Easley Zuma Wil pay de him Nd the Gupta rubt us so much 😠😠 latter ya ma sepa "mabena zuma Zuma mabena mabena zuma mabena zuma😂😂😂 things are hitting up.come out witnesses stupid lowyer not making sense zuma Nd Gupta's are curupt sit down Angela agreze look at him bathate Pretorius sikhakhane jst give up..trust me😂😂😂 I cannot walk my client to prison without a process..lol English is nice hey.. Pretorius on point😊👌 after dis commotion str8 to court hit it up🔥🔥🔥🔥🔥🔥🔥 I wish zondl I wish zondo was white 😁😁
ONGEZILE DLANGAMANDLA DUSHU,ubaba
Phyllis Kumalo,Yrs Thami Me too Sna My Zuma president 4 ever
Pikani Jackson Chauke,moshini wame is in hot shower
Helen Terry,where is his shower head cap kangaroo business
Luyando Mooya,so we here WHAAAAAAAAAAAAAAAT WHATS HAPPENIN please put me upto speed where has Zuma gone what is Zondo talkin about is he about to cry his crying what is Zondo not saying "Zondo really studied law @Free State underrated ❤ Zondo is not saying what he wants to say Zuma is soo smart so is his legal team approximate
cikizwa dineka,@Thabang Legend 😂😂😂 The guilty are always afraid Excuse me SABC 😒Mxm
Thelsa,Please go for him Mr Pretorius !!!!!!!!!! Zuma can run but he can't hide
AMUKELANI MASEKO,zuma realy wanted his newage business to flourish😁
ROFHIWA BARURE,Rolavhelesa ripfe vhutanzi Ai muhulwane vhakho shavha . mxm
Hlamulo Evan,let's star Zuma is coward musholozi mix up sa and now we suffering because of Jacob Zuma Zuma can't defend him by pointing 👉 to someone
Kabelo Katjedi,Pretorious should just play easy or else Zuma will be asked to be excused frm the commission and nobody will stop him "I dont take statement made by former sacked ministers very serious Zuma is much intelligent twice better than those which degrees and phd's The fact that 1 man sold a country of over 50 million people just proved that Hate him as much as u want bt Sikhakhane is the best advocate "Who said Zuma is running "I couldn't agree with Sikhakhane  "This commission even the courts wont tell Zuma what to do "Why keep on saying he is a coward "Derek "Derek r u saying the man stole from a country over 50 million without anyone noticing "My point Xx but we decide to blame Zuma for everything happened even before 2009 "Sikhakhane u may nt be famous to those dnt knw u bt u r the best "Lets adjourn the proceeding until Zuma decide otherwise Zuma is already old so he will get a parol within 2 months.He will demand to die in front of his wives and kids "Zuma gave u the answers u demanded "U cnt compare the statements made by this 2 advs since well they perform different duties He might be forced to testify bt expect' i cnt recall the whole day' bathathe moprofeta Sikkhakhane "MR Pretorius undremines black advocate thinking he is better This 2 are here to settle the score Pretorious and Sikhakhane r performing 2 different duties so cnt compare their intelligence .The one who is in defend will always b looked like a bully
Kevin Simon,Expecting LOTS of objections American style 5th amendment... Stalingrad III. Wait for the subpoena now. Surely if he has nothing to hide he should be happy to help us understand what happened. It's not personal it's ZUMA Admitting guilt!? ZUMA is NOTHING but POLITICAL. You can always discount your fees if you feel so inclined.
Zama Kubheka,Morning fellow South Africans... @Marianne Volker thanks for responding... Beside them being Zuma's legal team...I'm so proud of these Lawyers. what???? ha ha ha Dear black child!!!! who is still paying these lawyers?? @Musa Bakiti im so proud Skhakhane for President!!!! @Futhi Johnson lol kakhulu these Jamnandas lol Dear black child....it is possible!!!!! wow @Samkelo Nene True U are done😁😁😁😁😁😁 bring Hofmeyer Zuma's muti is the best thing ever...even the judge cannot look at him. thatha Skhakhane!!!! @kagiso mathole True our new chief justice must be Skhakhane wasinda kanjalo uZUMA 😁😁😁😁
Floyd Bafana,The commission is undermined and Zondo is intimidated jamnadas Mafias 😬😬 5k viewers 🤔 Genocide Suspect 🤔🤔UK Pulling Out 😬 Tsotsi Zuma Coward Zuma 😣 Mabena Zuma 😂😂 hence otherwise they should be 3 judges Ace for. Presidency
Kapn Krunch,this just shows how little our politicians fear the people look how this whole thing is a joke to them is Zuma a puppet yes are the masters much more powerful yes will we get to them without putting him in hot water no The people are watching you and we dont care about the law these imbeciles supporters Zuma have to be trolls all the clever words you want this isnt a court case we are watching you we don't know who's corrupt 🤣🤣🤣 tsek you nie
thulane gwala,Zuma was highly trained in debates. Judge Zondo and his team are small dogs Msholozi was highly trained in debates. they don't him chessmaster for nothing. Mark my words (ke modimo wa politic) Msholozi ke modimo ya politic Judge Zondo ihlathi
Gugu Dube,Team Nxamalala !!!!! True @ Thulani Gwala
clive oconnell,🤥🚿 Wait till he opens his heart 💓 for the Zondo commission Take the 5th 🤥🚿 Free Zuma T-shirts going back home. Free bus cancelled. Peanut sandwiches wasted. 🚿🤥 I think he’s got a game of ⛳️⛳️ booked for 14:00 Clapping will get 🥪and free Zuma T-shirts 🤥🚿 "You can’t back a 🤥🚿 Zulu into a corner 🤥🚿 Zuma thinks and acts knowing he’s above our laws. I believe a subpoena from Zondo will cause illness in Zuma 🚿🤥 White mustn’t tell him Throw in the race card 🤥🚿 Zuma said he would answer questions 🤥🚿 ⛳️⛳️I’ve got game booked 🤥🚿
brandon keitumetse,Commission e e batla CJ
funicanz,Morning He is on point though.
Small World Investment Group Pyt Ltd,This whole thing is too complicated. if zuma stole he did it in a very smart way which will never lead back to him who wants a small dog on his side welcome the AMERICAN spy for being here with us Their is no grounds for a subpoena zuma.. innocent until proven guilty "Zuma must go to jail "Zuma is a king pin ZUMA IS A KING PIN zuma is leaving ZUMA IS WALKING OUT "The youth needs to take over this country "CHEAP HOTEL RATES IN POLOKWANE "BEST CARWASH IN POLOKWANE 10% OFF ALL YOUTUBE CLIENTS AT LA FIANCE VILLAGE IN POLKWANE
Marts King,morning
Isaac Mahone,MORNING PPL JUST HAD MY POPCORNS LET THE SHOW BEGIN "JUST SAW SOMEONE WEARING ANC REGALIA "RUN MSHOLOZI RUN  DID SHAKHANE JUST SAY ZUMA IS GOING TO PRISON ?
abel kasi,watching all the way from New york ZONDO DOLOLO ZONDO KNOWS THAT THEY IS A THIRD HAND INFLUENCING THIS COMMISSION PRETORIOUS THOUGHT HE WAS SMATER THIS COMMISSION IS CONFUSSED U NOT THE ONLY ONE WHO PAYS TAX FOOL GIVE UP PRETORIOUS YOU HAVE BEEN UNSMARTED PRETORIOUS IS WRONG THE FACT THAT PRETORIOUS IS WHITE MAKES THIS PROCESS MORE COMPLICATED YU ARE P PRETORIOUS IS NOW LIEYING SHUT UP PRETORIOUS LIKE I HAVE BEEN SAYING FROM DAY ONE PRETORIOUS IS HERE ON SOMEONES INTEREST THIS COMMISSION HAS NOTHING ON ZUMA THAT MAY LEAD HIM GOING TO JAIL. RAMAPHOSA IN TROUBLE RAMAPHOSA THOUGHT HE GOT ZUMA BUT NOW SEEMS LIKE HIS IN TROUBLE ASWELL OKAY ZONDO THANK YOU
Maropeng Johanna Mosena,Mogoeng Mogoeng must take over from Zondo It seems like JZ did not have a deputy President Ying Yang you are a mad spy A RACIST IS TALKING
Zikode,Comrade Jacob Zuma we stand with you
Fynn Operations,@SYABONGA MAGWAZA 😂😂😂😂 Mr Zondo you are doing very well
Pina Tse monate,watching from People republic of China..
Zanele Lukhele,K
#dm70,This commission will get nothing out of Zuma. He is very careful not to implicate himself. "Questions that lead to him implicating himself will definitely get an ""I don't know answer"". They can't force him to give them what they want 2 hear I think it will be a very wrong choice for Zuma not to give his version of events as then all raised by witnesses render him guilty of commission
