author,message
Takalani Luthada,"Manyi was also captured
Sekgololo Johannes,Indeed manyi cannot escape this
Sindiswa Moolman,"Manyi was captured and now wants to break loose from his captors. Unfortunately
Norman Zwane,Ms Brown feels she was implicated without being mentioned by name? Very very sensitive. "@King - Morena King It is only fair to be afforded the opportunity to rebut through cross examination
King - Morena King,"Why all of a sudden they want to cross examine
Lucky123 Thwala,Manyi spin doctor
Nicky majiya,I noted that Takalani too spot on Esaau
hilton modike,mara jimmy manyi a guy whom i thought is a scholar turned to b a gangster
Patrick Esau,puppetry in motion
