author,message
Membry Maditsi,Ooooops! am here... is this people getting paid for just talking?we will never get closure for all this... Hahahahaha! they must be called... lol!!!! Truth is coming out....name them! viva! we just want the truth... kzn Truth is coming out! lol!!!!!! can't wait... this people must be arrested! just named them because we want closure to this...depression or whatever they must be arrested... name those big names. we want action before they fake death. we want that video clip... lol just name them! lol!!!!!!!! Ace.... Truth is coming out!!!! i knew it... the guy is naming the whole team of thieves........ "Ace Mbalula! lol name them.... lol
Nkosinathi Nkabinde,their voices are very soft coz of the nice food they've eaten 😜
Thulani Bukani,can't wait till ANC has to appear.
Mashudu Tshikororo,transpired not expired
Derek Main,Mr X is probably Mr 10% Ace being elected to SG (or any position in the ANC) just shows how corrupt the organisation is. Everyone knows he is a serial criminal except for ANC members. @Thami Nobela Not if you have some integrity. Maybe that's how it's done in the ANC - they're all crooks. "@Yin Yang If our constitution is so great @Manfred Nkonki I hear you but our constitution allowed all these things to happen when it should have protected us from them happening. @Manfred Nkonki But that is my whole point. Surely the constitution should make it impossible for the cadres to defend and protect a constitutional delinquent? "@Manfred Nkonki And if the speaker of parliament and corrupt cadres decide there should be no motion of no confidence @Manfred Nkonki If they are not compromised ala Seriti "@Manfred Nkonki I'm saying considering where we have gone to as a country @Manfred Nkonki Then the constitution needs to be changed so that the NPA can be compelled to take up some cases and not fob them off like Abrahams did. "@Manfred Nkonki As for Zuma "@Manfred Nkonki There are many but off the top of my head @Manfred Nkonki We should have regular referendums to vote on important issues. @Manfred Nkonki I don't know - don't have those stats at hand. I know that less and less people are voting because it's futile. People are disillusioned with it all. @Manfred Nkonki Not sure I trust the JSC - Hlophe is still there. @Manfred Nkonki Sorry? I don't get your connection to the american system. @Manfred Nkonki Which is probably why we need to adopt the Chinese model for dealing with corruption - death! Not me "@Manfred Nkonki RE president
Graham Jackson,State of Capture captured again. First Jacob Zuma treated with kid gloves and now we have to revert to witnesses under oath only allowed to refer to culprits as Mr X. Come on DCJ. This is tax money Is the live feed on again. Cannot seem to open it
Mike Larry,Banana republic So much noise indeed Why does the SA flag have anc colours ? Is it a reminder to haunt us for the rest our lives? Socialism is so wonderful Me2 This guy should teach history Get ready for load shedding and disruption coming near you. ANC has no money 💰 There is no value in listening to this guys’ logic Lol I worked in Eskom as contractor once. And I concur with what he is saying. Employees only care for their payslips nothing else. It’s a disaster cANCer kills slowly. The decay has not completed yet. We were never in a hurry... that there is the problem They don’t sleep at night. Too busy at the shebeen. They sleep during office hours. Life is tough. what minutes? Lol there is no time Is Ace really a crook? I have a strange feeling he is just a distraction Petty party which one? ace is a zero "ace is number one
Danie nilsen,is this back hi all as i asked are we back with our soapt thank you i have missed this with or without zuma we are getting closure with mr gavin watson taken care of s lot of people are breathing again this is verbal diarrea no they are in fear of of their lives 435 milliob pulling a zuma here
Pastor J.J,Yes@Danie nilsen @david cele Yoh baba Innocent baba
GCINA SIBIYA,you can tell he comes from the UDF cabal....
babette fagan,Part 2
AUBREY KHALANGA BALOYI,dis state capture is just waste gornmnt money
michael mbatha,EFF and the Zupta cabal are teaming up to oppose SA progress. "And there are so many people with masters degrees "That's why Zuma appointed Mxolisi Nxasana as head of NPA. He knew Nxasana was compromised So Holomisa was not lying that Jessie Duarte was a tea girl at ANC headquarters. 😂😂😂😂 Ace follows process 😂😁😀😂 Sanitizing forensic reports. Shots will be fired here. Before pastors 😂😁😂😂 This man turns Agrizzi's testimony to Sunday school picnic. Even touching Pastors and judges in their studio.
Diana Sekatane,@Baloyi how would you have known the state at which we are. corruption really runs deep.
Buti Sipho,He's out of order now 😂😂😂 Judiciary is captured and media also captured
fikile mbokodi,he is hovering around yes you can ask again what was the question what is happening now is this about anc nah please bhuti mokoena wants to finish this is this guy xhosa zondo wants to stop him now hahaah hahaha love ace is alucky fello everyday we hear ace yeyi its money bhuti hahaah and he doesnt write minutes hahaha ace haha clever ace you pulling them babab take your wife this guy is prepared yoohh he is having a book ace ace is telling people to get fire yah he is here to name them lekota even him is mentioned but you came late baba hahah he is explaining hahaaha ewe yooh this guys are here for a mission yoohh they dont want to leave anything malema was right the judiciary is captured ..but chef justice dinnies that hahaha skwash the case yah he must be protected yes now agrizzis testimony is a small fly hirinng someone older than 65 woow system please tell me guys what is he holding in tha hidden hand
Jabulile Mazwane,"thula bo
frans mofomadi,ai we will take your wife
Antonie Engelbrecht,os this a joke weak comission leader
PHATHUTSHEDZO PHASWANA,ey yeah ne!
Edwin Arthur,stars in daylight wonder when is this ACE leving his pack n coming to this commission. halfway stop
Kilokilo nhlapo,I was listing attentively but now I'm going to switch to something better
Josias Maluleke,Is this inquiry now about the CR17 campaign? I'm lost Blah blah blah blah
Asanda Mditshwa,What wrong with this guy??????? He is here to play nhe. He is everywhere???? Hayibo.... What have we done to deserve this??? I like Zondo but I strongly feel he is FAILING. @BEE-llionaire Okwacha it is the responsibility of the CHAIR to stop the witness if he is out of order
SNENHLANHLA VILAKAZI,what's going on??🤔 aibo who gave him this platform for political science 101 lecture?
Moshoeu Mabusela,"we don't need lessons on ANC
Menzi Peter,Can the chairperson just stop this guy now.
Kevin Simon,This is just the trailer of what's to come. Spill the beans.. Having a poor economy makes it easier to enforce the corruption. Being a politician could mean living or dying of hunger...…. Wow!! It'll all come spilling out soon. Get the popcorn!!! This commission has MOSTLY been about ANC cadres corruption. Here is comes. Manfred Nkonki ​Am i the olny one concerned about how Watson died while the NPA is sitting idly by having not even prosecuted or begin to prosecute a single case. perhaps Thando Nkutha ​Judiciary is captured. He is saying just that. Supernumeraries. And the State doesn't have a wage bill problem. Cadre deployment.... cornerstone of ANC policy ---and Corruption
Xolani Malinga,kanti yini preach baba preach!!!!!!! bye bye guys
Lindela Matiti,"you are talking baba
Michael Michael,he is now a teacher and I like it Molefe was brilliant no we are corrupt luvuyo listen go on brother
MmeBosso,Brian Molefe vele? We are sooooooo off topic @Lucricia Vorster after 10 years I'm not hearing anything nor seeing a direction of this conversation!!!!!!!!!!!!!!!!!!!!!!!!!!! Mkhwebane must go. we've given her a lot of chances. NEXT! WHO IS THEY??? "ayeye manje yes he's family stays in welkom the whole here is glued to the tv because of him ngemphela WOW Ace is going down "Even when someone is suspected of corruption "Ace Taking wives..... ouch "So like tell them baba! kunzima bo we thought at the time he had brains....tjo low blow @Cerebis ya true story. Jesus is coming back soon. this is proof.
Itumeleng Motse,Stop Stop Stop
Marothi M,Okay who is he? And what is with the lecture or we arresting ppl now hmmmm hmmm hmmm
Maboko S,he is spoiling the beans😀😀 No accountability at all 🤣🤣🤣🤣 rather way I was so sure that just after the parliamentary committee led by Vincent Smith people would be arrested by now and they still out there wasting taxpayer money
Mkabayi kaSenzangakhona,zondo help us... stop this man. we want him to tell us what happened
BONKE XAKATHA,Nithi uphi uWatson bantakwethu? lol @Thabo Mzamani our country is becoming a movie as time goes on I dont like the fact that we are slowly moving away from the LAND QUESTION. "@Boikutlo Manogi tjo ...iimboko? tjo Ace! ey Bra Ace is Nkunzi of Uzalo neh? "@bongile sango @Siphosethu Nase ...and Papa Leshabane be MamZondiwe hahaha If you never did corruption please type Not me? didnt you steal sugar? hahaa
Max Muskat,"maybe in the perfect world Mr Zondo I can't believe they muted the stream when the witness mentioned the names of the accused who he helped.... so sad +silent+
Mashamba Davhana,I agree who's mkhwebane? "there is no need for proof
Manfred Nkonki,where is the clip my brother. Nah these people sleep like babies. They no longer have any morals "@Thando Nkutha the ""love"" of money..." lol they will take your wife baba😂 Am i the olny one concerned about how Watson died while the NPA is sitting idly by having not even prosecuted or begin to prosecute a single case. Who is next on the hitlist? DCJ? @Derek Main Nah thats the NPA and the ANC protecting their own @Derek Main The constitution provides us with the greatest degree op protection. e.g. section 9 institutions. However these institutions are run by people who are only looking out for number 1 "@Derek Main It allows for a motion of no confidence. And will all those motions @Derek Main Thats where the judiciary steps in. @Derek Main thats why our courts make it possible to appeal and review a court's decision "@Derek Main Im not saying our constitution is perfect @Derek Main That is on the shoulders of the NPA. The couts cannot force the NPA to institute chargers or not to drop chargers. Zuma is facing his charges as we speak. @Derek Main which aspects of the costitution do you believe should be improved? @Thando Nkutha soon. @Derek Main No doubt. I fully agree. Zuma appointed people in powerful positions. NPA. So maybe if the JSC appoints the NPA? @Derek Main NDPP i meant @Derek Main exactly. Thats why following the american system will not be beneficial to us. "@If not the JSC @Derek Main Wrt electing our president directly.( i presumed that you meant the way they do in the USA) So i am saying because of our voter turn out that wont give results "@Derek Main LoL constitution protects everyone's right to life
BEE-llionaire Okwacha,@Asanda Mditshwa what were you expecting? why are you saying he is failing?
Thabo Mzamani,"@BONKE XAKATHA
GMO TV 2017,gmo tv chicken noodles
Zama Kubheka,the next Gavin Watson lol @Lucricia Vorster he must watch out I think the commission must have a movie lol overtime while in hospital WOW what a time to be alive. dude
barbara broadbent,Sell the movie rights and get rich quick😂😂😂😂 He's looking for a plea bargain!!
Kgalemang Makgone,Does the witness hails from the Free State? Sound check O tla tsamaya ka thoko This comrade is spitting fire🔥 Zondo is waisting time sowaar Ace Magashule will deal with the poor witness...
Sandisiwe Mlindazwe,Zama kubheka kunzima kweli lizwe 😂😂😂
funicanz,"@bongile sango  Mr Dukwana uyapiqa.... Let's hope Mr Dukwana will be transported to and from the commission until he finishes his testimony. He recalls and remembers names "@makhosi nobhatyi  @Thando Nkutha uyaloqa vah. Akasathethi ngoku. Amen "@Siphosethu Nase  Ntate Dukwana is Aggrizzing us yhoo!!!. Akanavalo tu!!!
Edd Dance,they dnt sleep comrade ACE management😂😂😂 😂😂😂Tebello Maleeme
Tk Mothiba,Yoh this runs deep. Ace been at it "To those thinking he is rambling not rumours! he was there to see it @ thami nobela lol lindelane not me
Celumusa Sambo,lool wow
Boikutlo Manogi,"@Bonke Xakatha "Poverty was too painful. Nothing we say will make them understand. This is deeper than our micro government. IMF and Stellenbosch Mafias get final say @Cerebis Unfortunately we are incorrect! ITS called AFFIRMATIVE REPOSSESION (haha!) @David cele Unfortunately that is Incorrect! its called Affirmative Repossession my brother. Welcome to Communist-Capitalism!
papi sono,since this commisison of inquiury started no one has been arrested and goverment already spend 137 millions mxm
Castor Mashele,do you think they will be an arrest accident like that ?
Tulonga Henoch,Recollection🤔🤔🤔🤔🤔🤔🤔
Cocong Khoboko,Power change people n moola.
Khaya Nomoyi,Free State is the heart of darkness unless something is done quickly.We have a mini state created within a state. Acting like landlords and pushing people around. Even the judiciary in Free State is in their pockets.This needs urgent attention from the Chief Justice. I am worried about this guy.He will need a 24 hour protection. What is the problem with these technicians.
Ibo Thabo,I will make sure you are poor: I guess this is what is the ANC is telling South Africans in general particular blacks
Shashi Bala. brwd,Barwadih jactsion
Setjhaba Mofokeng,"and he's telling the truth "He even sent people to go check on the student that the FS government has sent to Russia "Ace is dangerous "According to Dukwana "@Gee Peex1 it does
Papama Alicia,we want to know more about Ace Rumors where is the proof
Mbombi,mxm this is a fairytale lol where proof "is Politics you do what your leader says your must do no need to start afresh politics are dirty Ace must come and give a political Lecture to this commission now he's speculating what did you do when you saw that things are wrong what did he do then so far there's no proof not information Zondo. proof Pastor Lekota
Jabu Nhlanhla,bonke pastors Penny they stop him
Gabisile Mabuza,this guy is still explaining why he came to the Commission? a lesson learnt very late baba the damage has already been done
Mthembu Rosemary,tidy game anc is playing
Thabiso Mlondo,@fikile.sesuthi that's why his so late
mokhaneli marumo,Number one as glorified by his stooges destroyed both ANC and Free State economy
MrLifem,"""this man has brains"""
Siphosethu Nase,"Am I the one who thinks that Zitha """If Tshidi from Generations the Legacy was a person""" """If Nomatshidiso was a person""- Mr Watson" What's the name of this honorable man testifying? @BONKE XAKATHA Not me @BONKE XAKATHA 😂😂😂😂 stop being personal now
Fickson Makhense,Judge's in Freestate work with ACE ? "This is very Serious
joja zenande,mogoen mogoen uthini new gavin watson = ace magashule dukwa = agrizzi
Thato Nkadimeng,So even the courts can be captured
Rishi Sandhraj,the Free State is indeed Free
Thabang Bosaka,"@michael ne ke batla go utlwa ka bo Pastor
MIKE DURBAN,@Manfred Nkonki ...you are spot on Bra..... Eeeesh...the cancer that set in has really made the ANC rotten...ne..... And its called....Money Cancer...heheh Poor soles.....the ANC has brainwashed da peoples.......true story..
Tebello Maleeme,Jooooooooo Ntate Moruti Lekota banna
Raymond Mabilo,Agrizzi no 2 nix
Kay Kay,This guy is maybe aiming at putting Ace at the centre of all shenanigans happened in the Free state province? It seems Mr. Dukwana and Ace has a silent fight like Cyril and Zuma had theirs in the past.
Mawala Zondo,"The free contact numbers 0800 222 097 of this commission are out of service and many people are unable to access the commission. It is
NoeARK,Dukwana is having fun
Mphahlele wa Kgosi,Dukwane is dropping names 😂😂
Monwabisi Bukwele,Watson must rest with no peace on his coruption
