starttime, endtime,message
time,5:18,message what time do they start @Peter Staffen 10am THIS ONE Inquiry that never starts on time. The ladies at MKGoro even finish late but uMadala and co bona.. whenever it suits them!! "it's going to be hot today They sound distant sound quality very bad today "It's not only SABC ENCA and SABC use one camera!! 
5:47,9:41, "Hey SABC and ENCA the sound qulaity of your live feed on TV and online is very bad Delay and bad sound. @SABC Digital News .....when you get up in the morning you must also wake up..... Terrible sound. NB...Orders from Jacob etc... sorted thank you Sound better Now fix the delays delayed 'live' sound 
9:52,13:20, who is on the stand? "Phuza Thursday SABC please. there is a delay Sound has been captured This delay is annoying fix the feed "@michael mbatha On my way to work Can someone please assist with this delay what's with this delay now 
13:25,15:30, @tumelodare That is how we watched Scisco in the early 80's in Zulu nogal. "Mbalula is the head of ANC elections Sound is out of syncro. Mr bunch of bundle is playing with this commission. Because he knows nothing will happen even if he dont pitch to a commission. Frik assist with the sound please. Mr Mbalula will just say i did not received the mail. "@Norman Zwane - Mangethe remember it's the last day of the month @goolamv I would not recieve such an email myself. the sound engineers need to b implicated 
15:51,18:35, @Norman Zwane feels like am watching Chinese movies @michael mbatha Mine will remain postponed ngoba umaMdletshe akaswyphi uphuzisa ngo cash cassh The legal team do not have his numbers so they can call him right way. "LOL @ tumelodare "Why did you send an email to Mr Mbalula in the first place "@Desmond Masilela​ how abt activating read/ delivery receipt @tumelodare We use to turn off the TV sound and open the simulcast radio broadcast @Frik Brits. I'm actually refereeing to SABC. Maybe they do read our comments. 
19:12,22:00, send your messages to @SABC Digital News "@Desmond Masilela sometimes they do believe it or not 😃 @Frik Brits. Why because News24 do read our comments and they also respond to us. Why not SABC what happened to the Dolby sound engineers? lol Brain Molefe must come and testify aswell I agree "Mbalulas Twitter is on fleek HAHAHAHAHAHA 
22:02,25:40, @Borney Alexander He was not paid since last month so now he wporks the sound kwa MaMdletshe's tavern. At lest he gets a nip a day. lol Mbaks will also say he didn't get the tweets hahahaha "I will get on tweeter and invite Mr Mbvalula mina myself on behalf of the commission how Mbaks how far where r u I like this man and I think he might assist the commission. mbalula is chickening out despite the noises he seems to make.. SABC I thought you guys are working on this delays welcome Ta -T split it all 
26:47,31:16, Why is he laughing now How can mbaks denied this allegations? He told malema 😃😀😀 "We are not even started already "@ goolamv Adv Pretorius should have lead this "@ goolamv "@Desmond Masilela You must have a 'Pilot"" TV set @Norman Zwane. 😂😂😂😂😂 Kodwa Zwane wena...... I can confirm both...lol 
31:37,35:52, @Norman Zwane. So you want to tell me the laughed happened 10min and I only see that now?😂😂😂😂 "@Desmond Masilela mine is also lagging. The sound is there @Desmond Masilela Explain to those who might confuse the Kodwa here used by you as how I relate to rape accused one zizi. Folks the Kodwa here is = but Manual not so clean.recently he use strong words to a journalist who wz asking him about 100m paid to one of the company which he is now a director.but lets listen myb it gonna pop up Thando Nkutha ...What? @Norman Zwane. 😂😂😂 @Desmond Masilela Like hearing your neighbours kids scream 'goal' and your kids still see the teams walk into the field. "@SABC Digital News There is a few seconds delay in your live stream... that can be sorted out wt Mr mbaks did?? 
35:58,38:16, 😳😳👂👂 @Norman Zwane. Thank you for explaining to some of us. Other wise they might thing I'm referring to Zizi Kodwa. i mean (but) were are the techs @Desmond Masilela Thanks Is Bossa still handling this Inquiry? @KEITH SINDILE DINABANTU. We've been asking the SABC to sort this out since we started. Nothing SABC want to assist us with. look at their eyes "why not simply use a one-channel analog microphone @kevindbn007 Bosasa is a front company for the ANC 
38:52,41:38, Derek this Bosasa is a poison "@ Derek @Desmond Masilela Its a matter of kills shortage and/or laziness perhaps ? lol @Thando Nkutha Thought as well....my broadband can be too fast here at times 😂😂😂 @KEITH SINDILE DINABANTU. Thats laziness and ignorant. @Michael Michael Sorry misread that - yes - they are a scourge and many ANC members are implicated - rotten to the core Judge Zondo became aware of the Bosasa issue and had it remo ex last week *removed "@Desmond Masilela Also 
41:39,43:25, irresponsible and treacherous government deliberately running down our beautiful country 😞 @KEITH SINDILE DINABANTU Serves you right to bring your iPhone 10 to a Telkom party-line conference. The ANC must pay back the Bosasa money - stolen from taxpayers with dodgy tenders Hi @Thando Nkutha 😃 @Desmond Masilela Paid today actually 👍@ Magda Derek agree Why is he out of sync? @KEITH SINDILE DINABANTU. They will get paid because even their managers do not read all this text. If they did they would have done something 
43:26,44:46, "This is strange "If a doc breaks his oath I agree John as far as an excellent Minister Is this a speech or testimony? "I'm not asking you @KEITH SINDILE DINABANTU. We all demand quality but we dont get it. @Desmond Masilela Last month some salaries delayed hey.... but am sure they got paid and now out for shopping sprees anything wrong with asking Excellent at covering his tracks that all he was excellent on... 
44:50,46:10, @Clearcutentertainment Clearcutentertainment Hmmmm - was Manuel not implicated in arms deal corruption? he has a hand AUDIO LATENCY – BANDWIDTH OR NETWORK SPEED 👂👂difficult questions Manuel @KEITH SINDILE DINABANTU. Thats possible they went out for shopping. @Michael Michael Some cats are touchy "This is a man who privatized almost everything During Zuma's time the PFMA was completely ignored. PFMA Please Fund My Account 
