starttime, endtime,message
time,28:22,message 😈😈😈😈😈😈 Morning All Congratulations! 😂😂😂 who's winning EFF dom for free FF+ is a surprise ANC African National Chors @Madelein Huxtable polarisation in response to EFF and BLF. SA is separating into different races again. 
29:40,32:31, DA Dead on Arrival ANC Leads Are we still here? ANC leads not by example @Misfit Toys Eh? Those are in Goverment in waiting can continue with their WAITING barry white voice😂 Corruption is cheating. "@Thando Nkutha 
32:47,34:40, who'll call a boy juliass anyway Corruption is with everyone in that PARLIAMENT including CIGARRETS party Yup! DA don't know what they are anymore so voter is bound to lose faith. The results are not yet confirmed We waiting for finals "@Misfit Toys @Thando Nkutha They we more focused on discrediting the ANC than pushing their manifestos sath afrikans have been left with an hobson choice of a lame duck ANC Only 27% of results in. 
35:49,39:48, ANC stole the results Results as 9 this morning: ANC: 55.04% DA: 26.04% EFF: 8.23% FF+: 3.21% IFP: 1.58% ACDP: 1.09% Is this man the Mandela cran? back to the drawing board of a failing Eskom and no service delivery. jip... BOSASA the hawks aided and abbeted the Guptas to escape Nothing is gonna change... that is a promise People chose corruption 
40:32,42:50, "Not going to comment Gangster Ace will become next president soon. Only in South Africa has corruption become a common and acceptable act among the citizens 😓😢 😭 @Thando Nkutha yes and now ANC needs o fully rid itself from corruption and focus on burning issues People has spoken respect ANC African National Corruption maby we should consider buying GENERATORS... malema best Joyce 
42:52,47:27, for about 30 years of freedom..nothing has changed just that those in power fill their pockets more and more😧😭 The IEC is suspicious ...how can people be allowed to vote more than once?😭😭 Big trouble if anybody voted more then once "@Thando Nkutha he cant do it alone better the devil you know thsn the devil you dont know Every instotution is censored by the government ..hence they will never be fairness in SA😭😭 True ANC though "@Thando Nkutha yep he needs to be more practical than making the right noises with no action 
48:04,57:56, economic free and dom front and backside "We will forever remain stagnant as a country for as long as ANC rules we hope ANC will make change BLF is leading with their arrogant leader "Facing recession in SA will never change "Top 3 parties leading at present:ANC ANC voters are in need of more suffering and abuse "The UEC did a great job "The full results are still a long way off 
58:36,1:20:34, @Misfit Toys dont say things that you cant substantiate "@Misfit Toys thats my point one two one two "@Misfit Toys these are issues of national interest and it carries lots of sensitivity with it "Mr Mamabolo explained that the amount of people voting twice will not impact on the results The IEC has a mechanism in place to trace who voted twice and where.Everyone has been so emotional and paranoid even spreading fake news on Twitter. "Sowetan just published a photo of voters in booths facing a wall "I watched all the IEC press conferences throughout the night KFC for tea 
1:26:21,1:31:26, Majority of SA is demonstrating faith in the ANC Well The ANC had better deliver that faith because this is their final and last chance to do so. "@Val Speirs I agree. If ANC doesnt step up this time I Just want to see people being arrested after results are announced Roger that The wheels of justice must turn and the corrupt must be accountable and punished. People are really finally being educated on what to expect from their votes. "It's a jargo "@Val Speirs Yes. And that's how we'll test CR and team. And also 
1:33:12,1:42:15, morning FF+ surprisingly getting lots of votes... land issue working to it's advantage Yes C R will have to be very Sulligent and selective choosing ministers with integrity and intelligence. dilligent The ANC will have to govern with transparency in that all Government entities must publish the financial aspects costs and procurementsabd Audits for the public to see. elections have humbled some yerrrr😂😂 All i need to know is who will go to jail soon No-one should be a President or a minister or public servant where there may be a conflict of interest. "jacos 
1:43:12,1:51:51, "jacobs "@Thando Nkutha When you vote for a party that made ""mistakes"" South African's are very conscious about their votes What happened to the EFF?is it that EFF followers are not voters @Thando Nkutha Exactly. And thats one of the many factors that are giving ppl faith in the ANC once more let's resume as in now... "@charu rangka EFF has as much followers as voters You reckon ANC will strengthen significantly after this? "@Thando Nkutha My blood is black 
1:52:58,2:02:28, "I'm just looking at things objectively. And indeed EFF is growing. But as things stands Can't wait for the video feed to resume... "@Thando Nkutha Oh i get you. Yes "my blood is black @Thando Nkutha in what way? Africans will never change i weep for africa.we tend to value corrupt people and look for a reason to stand against the one that stands for the truth No sound! "@Thando Nkutha He says all the right things The ideas of cyril will be the ideas of anc periods he has no say of his own 
2:04:12,2:10:31, Thesame party will produce thesame people "@charu rangka True. But the advantage of State Pres is that he chooses his ministers "u can say anything "@Thando Nkutha haha. 1 that switched me off Juju is when he pushes the Land agenda "In other words And who do you think he will choose as a minister?do u think it will be an outsider? it will still be part of his crew am not SA but an african somewhere "@charu rangka I believe that ppl that CR will choose Our Professional community is corrupt to core "Like the Zwane's 
2:11:23,2:18:34, That is ur blv but ones beaten twice shy cyril belongs to d anc he can never be dff "Mr Ramaphosa  I just weep 4 africa politics "@charu rangka Lets wait and see. Only time will tell. But the fact is Who is today's witness? "@makhosi nobhatyi Well said. We like to complain too much. We get a Pres with Standard 2 Transnet Executive Peter Volmink Hopefully the EFF supporters have seen through Julius Malena and his hoodlum party. The supporters are the party lol 
2:18:58,2:23:49, Thank you @nicky abrahams "If the ANC do not deliver on its manifesto rather march to the Presidents house How are they winning with this happening too? "@The Truth the reason we complain is because yes "Some opportunistic individuals see opportunities to come between our grievances from the ground uses us to get ANC after failing to deliver What ? What are you talking about? The opposition been fighting.. are the elections rigged that’s that question @rohan barnard He didnt publicly stand up because he didnt want to ruin the chances of taking over and fixing the mess. ABC's of politics I don't think any amount of rigging would make the difference. "@Jessica Francis No 
2:24:54,2:30:30, "@Rohan barnard CR was a not going to make impact alone where Jz surrounded by his cronies "After Nkandla  Aficans are not politicians they are people in business with conflicts of interest and serve their own interests. "@makhosi nobhatyi but he never was alone. Did JZ really have that much power over the people? Look at everyone testifying here Last chance for the ANC. "@Thando Nkutha there could be more reasons to it @Val Speirs Certainly does feel like the last chance for ANC. CR has his work cut out for him. Winning was the easy part "@Rohan Barnard there is wc and NEC which is lot of his support are It's due to scarcity of resources that make Africans mostly to look up to politics as a quick source to aquire easy wealth. Our natural resources are being given to the highest bidders as investment. 
2:30:44,2:36:41, Yes. South Africans will not tolerate any more corruption. "@rohan barnard Believe me "Vote counting @ 34% "DA "I really hope CR runs this country as the business it is. I am going to be extremely honest "@rohan barnard Thats going to be the test for CR Bathabile Dlamini... She has done nothing but cause chaos with the SASSA debacle The DA needs more power punch and a clear manifest. "@Thando Nkutha The reason there's 1 face on the ballot 
2:37:07,2:41:11, "Mmusi failed to rule on de lile matter he admitted that *face aka person Aunty de lile "We need honest "DA lost some to FF+ Race should not be the criteria. A party can have people of colour that represents what South Africa is.. known as democracy. "Looting and corruption is eminent ANC is represents for all understanding Julius malema fighter for the country to be economic impowerment 
2:43:14,2:51:12, "@Thando Nkutha Nope "I'm 29 Julius Malema wants to nationalise all private entities.. that would be the absolute ruin for SA. look at SOEs they have looted all the money and brought SA to her knees . "@ Thando Nkutha Is he a director or manager "@Thando Nkutha Some of ""the ppl"" you refer to Volmink "As for the disbandment @Fuad Abrahams manager 
