starttime, endtime,message
time,12:35,message hi sir how are you andiyazi "@Thando Nkutha its amazing that everyone working for eskom in court they will tell the truth. Hierdie man is 'n regte boere jong This advocate is sharp - respect. @Musa.........hope u mean All Our Land... 
13:04,19:30, 👋☯️ ☯️ 👏🏻🤣 "This guy doesn’t know anything Adv Baleka ask him in afrikaans so that he can recall. #Mike Lock Is your birth name Sipho or some name you don’t like? 😬😂 all thieves don't recall true😂 Zuma being a prime example! All he do was chuckle - The d 👀 s Did 😏 
19:33,23:13, I can't recall 😂😂. so what exactly was this guy's function again?????? A company which was once more credit worth more than the sovereignty was brought down by the African national corruption. Ask him his name if he can recall.just checking Adv Maleka 😂😂😂 "I suggest they get all those crooks at Eskom before the commission at the same time and hear them at once Did Adv Maleka Represent Julius Malema On A Hate Speech Case At Some Point When He Was A Youth League President??? @Moira......just a proudly South African...that is Also Entitled.........heheh. Whatevvva 🤗 
23:37,30:35, KOREKT @Dr Thabang Kutumela I recall Adv Maleka is a member of EFF government of the the whole Africa What was AWB doing @ eskom Musa Bakiti Thanks for enlighten me I cmell EFF Maleka is brilliant the advocate is brilliant i agree Granny "Salute Adv Maleka makes me proud to be a black man 
32:02,35:36, Yin your statement makes no sense ☯️ True Story. R looks like a Hippo 🦛 and now the Zoooma chuckle to “Round It Off”. "the only known EFF advocate is Dali @Musa......you are right...one should be proud of one's heritage etc etc....I sure am as well...great struff Bra.. Proudly White - Embarrassed Of SA! Adv Maleka's English Is On Another Level 🤞🙄 ewe SA is 🤮 appalling 
36:55,45:46, And this only because the ANC has screwed up Big Time....... No other reason at all....... This guy was sleeping at work afriforum is ready to represent him in court He is also protecting somebody He was not valued at all The reason is he pocketed cash . To continue their looting!!! Simple. He was paid for doing nothing 
48:38,54:19, Not able to indicate - simple! Remember national party was corrupt n bankrupt this country b4 dawn of democracy "Why would he ask - it’s obvious they wanted him in the dark ☯️ 👏🏻🎯 bye Ryan Does anyone wonders when JUSTICE will be SERVED from this state stature ? Will you be alive? Retired? or DEAD or will your grandkids benefit or will it just continue ? eff off Do you think all those involved in corruption will be served in this lifetime ? 
54:51,58:41, "I smell another similar KPMG / Steinhoff stink yaa forgiver me if I sound like I have no faith BUT if no one did anything soooo many years ago .... sooo many years later we the PEOPLE are suffering the aftermat This is an uphill for years to come ... "Afrikans vote wisely ha ha only if you pay them correctly you can have what ever you want I am EFF menber but still i want afrikaans to remain in farming business.No afrikaaner in any office apart the police office. Is this the sun set clause in play here Evn if DA come in to power hw quick will they fix things .. EFF for that matter or any other political party .. cause if they could ..POWER or NO POWER they should hve been helping the people anyway 
59:42,1:01:48, FO haters! You’re pushing your limits AND ... "I guess justice can only be served after elections as a scapegoat to cleanup the ANC. Otherwise Ryan we will pray for you Ryan @Musa.....The DA...is the way to go Bra......they are the Lesser of All the Evils.........my opinion... Mike DA.never "people who watch this commission What happened if ANC wins elections again ... because realistically people they do have a majority say what we want the possibility is high 
1:02:08,1:06:14, #Susan Thirion - Even These hater’s ancestors are embarrassed by the Scum comments! Hambe dan wt we need to fix the mess This Dutchman looks tired n hopeless @Sonia I Believe They Will Lose Some Provinces even if they win national "If ANC wins elections he is a Baby ANC member Kutumela u are ryt.this year election can go anywhere.my anc.i am waried @Michael Michael ......the ANC/EFF are a bunch of Commies/Socialists........true...we don't want them here.... 
