starttime, endtime,message
time,5:01,message yes Madelein when are they coming bacl I think just after 2 quarter past Boring state capture ever who is the idiot on the witness stand? there is no idiot on the stand "the volume guy has started and i said it this morning 
6:05,9:38, @Thapelo Motabogi I have also noticed that the volume is lower after lunch. Maybe it's a different sound guy after lunch? always "i don't think so @SABC Digital News Please increase the volume why do we just listen and take note what is happening to our country due to absolute greed from all stake holders maybe we can bilateraly get a salution to this puke that is ocuring plz @Thapelo Motabogi 😂 "you know nice free food makes you lazy @Danie Nilsen It would have been nice if this was broadcast live on one of the national radio stations so that more people could hear what happened. 
10:31,21:25, @Anne M. - I also agree. Then you can go out and listen yes i agree with you Anne but at least some of us are getting it it 770 watching now it is ridiculas LIAR Sound is very poor guys and is boring then flip the remote and watch muvango stop moaning pleaze @John Fagan how is he a liar? I just feel ...When you do a Raid...You do .i...I Think he is protecting some one I think I am Just irritated higher up the chain stopped them to do it at X time. 
22:10,29:34, @Felix Muyoba. Eyi I dont know this kant this is not the truth who told him not to go on that day "the witness are just stating facts as much as he want to he can not speculate WHAT Happened to the element of surprise? this is strange probably already compromised. that is just what the chair is sayinf now "for example So who died Eish my ears bra 
29:38,30:54, as a expert the software and tools is available to anneliese the systems emedif This guy and the SIU was led by the nose all the way SABC is sabotaging us now. wat now sabc "now is the video guy Video shedding !! @SABC Digital News come in sabc is captured its clear that SIU had mpimpi in their mist cdes. 
31:13,32:34, Ground control to Major Tom !!! what is going on now SABC/ Should we not hear what is being said now or what ?? Houston we have a problem Airing on the same channel as Sponge Bob Square Pants April 1st Bring in the SIU experts At a crucial moment as one would like to know how on earth someone tells the SIU of their pending search on them; state capture makoya here as dull as it is what's been proven here for the judge to take away was that Boasasa had connections all over and it what all the way to the top. 
33:08,34:52, SIU is already compromised SABC please read our comments The leak of info about the planned search and seizure makes them Special Information Unit. "@SABC Digital News  Is this april fool? SABC captured now!! Where is the stream live gone to now Pumlile😀😀😁😁 Gavin Watson and Aggrizi to clever for them. But they had inside government assistance all the time. @Poland Man. I guess is april fool 
35:58,38:16, I have a feeling some people with power are cutting this stream. The ANC does not want us to know. We could see it over the weekend as well. They will fabricate open lies to protect themselves. @Pieter Torlage seems like it just ended. As tax payers we are the sponsors of this commission and u are depriving us to witness this process now it is unfair prematurely ended Proceedings should be paused when streaming fails "These guys are all so afraid to do the jobs that they get paid for SABC has been scammed no picture no sound... @Pieter Torlage The first step would be to get rid of the ANC. It will never end while they are in power. Last week the sounds were as if a short circuit is being attempted...I may be wrong but it is suspucious 
38:47,40:32, @derek main absolutely SIU bosses and Mr Watson have cut the feed. State Capture is supposed to be finalised by May? It is more likely to be an ANC ploy to win the election and then the State will be captured once again by more corruption. Are the same captured state security officials still in employ? Is this sabotage? ooooh Its working "@Derek Main Get rid of ANC and replace it with who? DA (A.K.A NP)? EFF (ex ANC)? COPE (ex ANC)? UDM (ex ANC) @Pieter I guess the state capture will only end of all this political parties uses the money from their own pockets for campaigns n not take money from business people 
40:38,41:51, for sure sabotage of stream @Magda Seguin ....maybe not... but the captured politicians are still in power.... enca stream is working perhaps is raining in Jozi am here at the Capital of SA Pretoria @The Truth Any party but the ANC. There is no other party as corrupt as them. It could be that some big shot got scared names were to be mentioned "Corruption is a global phenom. I’m just proud that SA is dealing with it "but enca stream is unlisted @The Truth Look at the ANC election lists - they are not dealing with corruption. 
