starttime, endtime,message
time,-1:02:37,message State Capture should go on netflix 😀🤣🤣 @farouq I thought I was the only one who discovered that they found someone to fit in today k lol when is zuma comimg again @Heather Durr Imahine we all here waiting (I wont say patiently) for 14:00 both Jacob Zuma foundation and advocate skhakhane do not respect this commission at all I thought comm start at 10h am They musy call ace magashule 
-1:02:15,-57:51, Yesterday's testimony was an excellent view of corruption. A few benefit while many suffer. is there anything happening today?? Everybody is equal before the law and law must start biting those implicated in malfeasance and corruption. "just charge the criminals like they did to me  I am home Nd dry 30 years already .. "@Fred Desrosiers BBBEE is a huge contributor to corruption. Seems this is how Phosa made his billions let the. get 200 years each ..one time ! @Terrance Henri Miles Huh-how did you manage that all of them .and the women . even more as they are supposed to be examples for the weaker..which are us men/ males ! 
-56:14,-14:22, "Zuma established this Commission Old Zuma is playing for time as well as his criminal comrades .freeze their bank accounts . all of them and give them no bail . throw them to the jail hawls and make them pap vreters @lali Naidoo Zuma has a huge following -you wont get him into jail. Radical conspiracies swirl around him all coming back to the white man and grounded in a loathing for whites -revenge "@Terrance Henri Miles You were an alcoholic went to jail now you are dry-Why 57 years-did you murder someone  @Heather Durr hi "@ALTA Hi @Heather Durr Sanfran Arnold reminded me that's how i know otherwise i thought it would only be on Wednesday I really appreciated yesterday’s witness. That is the way of doing business. Well done DO YOU see this commission succeeds in getting the truth about state capture? will it succeeds in its try to force Zuma to answer before the chair compile the report? 
-13:39,-6:33, @ALTA Didnt DCJ say they were adjourned today and Chaskalson back tomorrow with the actual money flows and Powell @Heather Durr i thought he said adjourned untill Wednesday so this morning Sanfran told me Heya @ALTA GTSY xx does anybody know what happened regarding the submissions and consequent sanctions imposed on Dudu Myeni following her revelation of Mr X's identity? So today it will be Kennedy and Denel @Heather Durr Hi there @Naledi Barron hi hi 😘😘 @Khaos 70 Just google it-there is an article "Thanks @Heather Durr I have tried but haven't seen anything 
-2:46,0:03, @Khaos 70 Google Copa nyeni Hello my commission buddies Hello @Minnib Prince Minnib hi hi hi everyone peter hi Hi @peter hempel hi sisters hi Peter 
0:10,1:49, :shelterin: "Hi @ALTA  Hi @Anne M. last time I checked chair was saying no seating today. They starting tomorrow. What make them to change now🤔 HAH this is the crook started already @bongile sango exactly-maybe Kennedy asked @Anne M. hi hi 😘😘 Might be the witness was prepared to come in on a different day? @bongile sango 
2:22,5:22, @ALTA 😘 He is in the dwang this one 2020 new word really... i can't recall 😁 can we trust the witness on the stand today🤔🙄 how did he hear in the affidavit.... you read it i dpubt Afternoon everyone ❤️😘 i doubt bongile he cannot recall anything🙄 
5:31,7:33, Hi @Valencia J Hi @Valencia J hallo @Valencia Valencia hi hi 😘😘 waiting for this... I cannot answer I might incriminate myself... hope you guys are doing well witness looks nervous and confused witnesses can't recall everything this is onsense. This people must sign affidavits to answer all questions before testifying ... he does bongile😂 
8:26,10:16, I can't recall 🤣🤣🤣new word ... Mr can't recall.. nothing will come out of this one. 😎 "a yellow tie Oi Oi Oi Kennedy not so accommodating today "@Emmanuel Nyatlo That's what I thought had to happen 😄 @Valencia J @Heather they see how other witnesses did so they are also following that trend. That's the danger of letting witnesses answer as they plz as if this is a stokvel. this dude is a skelm . my opinion hoping we not starting late for nothing 
10:31,13:17, @Valencia J LOL BOOM "if I was a witness and I did wrong 😂😂😂😂😂😂😂 evidence leader is spot on today he is not here to waste time Especially with the calibre of investigators at the commission @Valencia J . Mr Kennedy is on fire 🔥 today 🔥 exactly Anne Oh the AIRCONDITIONER/TEA/ LUNCH 
13:42,15:20, SOUND These investigators could find out my grandfather's secrets 😉 @Valencia J AIR CON TENDER.... The commission needs to advertise and have this fixed.. everyday DCJ complains about it. hayboo. AIR CON TENDER.... The commission needs to advertise and have this fixed.. everyday DCJ complains about it. hayboo AIR CON TENDER.... The commission needs to advertise and have this fixed.. everyday DCJ complains about it. hayboo ag this guy again Hello everyone "guys everything state capture the actual accused nr 1 is the anc every corrupt deal is a piggyback for the anc when the needed money  I miss Kate 
15:38,17:20, RC Swart yes we must follow all evidence not just fireworks. @Lethabo Malatji Me too @Pucci hi @dee dee cocroft I agree totally Ciao Valencia this one is acting dumb the reason why they now have no money to pay members and staff is because all corrupt payments from the piggyback are on hold due to the attention on corruption in the country jy lieg jou skelm "hi guys 
17:30,19:18, @bongile it's that yellow tie 😉 he came prepared.. to lie this guy. he cnt be trusted.. @Santa Kriel do you also listen to testimonies 😂😂👂👂 yes@Valencia @Santa Kriel ... then we made at least somebody smile 😊😊 the lying fool is back. He'll give long answers again Sherwin😂😂😂😂 stop it 😂😂😂 what is his current job? sinto mi em casa si ter noticia desse na hora obrigando 
19:25,23:23, "He does seem to enjoy the sound of his own voice love listening to testimonies @Santos which country are you in? hy lieg jou pampoen kop @Anne totally who is this guy??? here we go again can't recall "Stephan Burger "soon people will not be able to recall if they are awake or asleep 
23:47,25:44, True "imagine someone ask you if you are sleeping "did you eat? ""I can't recall" LOL! @Valencia J !! What’s the topic/issue of this parley? In layman’s terms... 😂😂😂😂@Valencia can't recall that you still sleeping what is your name .. I can't recall When did u get married? I dnt remember 🤓 He learnt from Gugu 
