starttime, endtime,message
time,4:08,message . The landing again.. The General. Tough as Nails!!! Grab some popcorn A commander's commander!!! General Msimang Chief of SA Airforce Trained in Russia this is a serious commando IS he still a commander/chief of SA Airforce ? 
4:13,5:03, MK trained in Russia "Question is @Nyasimi Geoffrey Serious Folk. The brutalisers of Germany in the 2nd world war Yes @Sofia Sofia this guy alone can topple a rogue gvt.. MK were waterboys for the Russians "@Sofia Sofia Yes @Magda Seguin ok Thank you hun @Lex Luger Hey friend - Thanks 
5:13,6:23, @Lex Luger this man conducted serious oparations @Piet Fourie no man @Piet Fourie You are encouraged not to talk about what you don't know @Sofia Sofia How are you dearest Water boys hahahhahahahah was he subpoenaed? Their lack of skills amazed the Russians Not sure "@Nyasimi Geoffrey This man is tough 
6:35,8:00, VEry Correct This guy is worth listening to. "@Sofia Sofia I think he volunteered "@Piet Fourie If they were trained by the Russians He looks confident @Piet Fourie Dont abuse your freedom of speach .your Uncle was a water boy for the SADF @Derek Main Dont take @Piet Fourie seriously. He has anger issues Recently SANDF took part in a tank wargame competition in Russia. SANDF came last by a country mile. Everyone now knows that we are useless as a military force. @Lex Luger OK - thanks for the heads-up. 
8:02,10:45, "piet fourie stop undermining black intelligence they were sent in droves to Russia - only to return none the wiser @pius194 hahahaha well my lunch is over - I'm out of here! @Piet Fourie You cant even handle a kite and here you are spewing pub racist bile @Piet Fourie Typical Coward personar wait wait wait what was his position or title back then when this happened ? did he also get a promo ? @Sofia Sofia He was six months into his current position as air force chief 
10:47,14:46, no piet fourie is a typical boer.. @Sofia Sofia Same position he has now It was the same title he hold now "@Sofia Sofia No he didn't get a promo ahhh thanks awesome guys @Lex Luger @Anne M. @Lex Luger how are you buddy? "@LYD online tv Great "We abandoned Apartheid "@Pastor J It's a long journey 
15:50,18:29, @Pastor J Bona it makes my blood boil @Pastor J believe me it's getting worse @Pastor J Were you praying for them to avoid Egypt? 😂😂😂😂😂😂😂😂😂 @Lex Luger 😆 reading some of these chats more especially challenges me everydAY EMOTIONALLY AND DEEPLY SPIRITUALLY hahahahhahahahha In 1994 I celebrated because I believed we would all see each other outside of the prism of race. But race now has a higher profile in our communication than any other aspect of ourselves. Sad. who is perpetuating race card "@Dominic 
18:36,20:32, Indias landed a wedding plain on southafrica airbase this one they must hung @Dominic Przybylski It is so sad. My daughter's classmates never saw each other in race terms till grade 3. Now as grade 6s they have split along racial lines and they are hardening if i was king @Dominic Przybylski . It seems that the more we try and convince ourselves that we need to embrace each other the more i meet people on the chat that reminds of the past. very sadly so Dominic Przyblyski the mouth speaks from the abundance of the heart..it’s who they are. @Lex Luger . I actually did but it seems that my prayers do not work anymore since i retired this year "Old school gentleman "Pastor Will this testimony not compromise military security of the country? 
21:01,23:12, @Pastor J Some voodoos like Bafana Bafana are not deserving of prayers. You just watch the voodoo unfold as it would @Nyasimi Geoffrey: Do not expect respect from an individual who doesn’t respect themselves. Zuma is such an individual. @Pastor J you should fast and repent @Thami Ngwenya . Yes Thami but some of our brothers are so blatant on this forum and the rascist comments are deeply painful "@Nelson Musoliwa No @Lex Luger who's the witness? @watson mutanga this man Zuma must have brought so many respectable institutions into disrepute i guess @LYD online tv The chief of the airforce of SA 
23:25,24:56, Thanks Anne for clarity @Pastor J for your prayers to be answered. @Lex Luger is he the one who let the Gupta landing? "Where does this race card emanate from in this group.It is when people calling name like stupid followers @Aniceth De Missamou . Yes yes I will heed your advice @Aniceth De Missamou The pastor has said his prayers retired with him @Nyasimi Geoffrey: He started by dismantling institutions of government. These stood in the way of corrupt practices. @Nelson Musoliwa 👍 "@LYD online tv No 
25:13,26:30, Chief of air force but taking no responsibility at all. Passing the bug. @LYD online tv He was too high to handle landings "@Lex Luger it's dangerous "We need a culture of individual responsibility Number one gave instructions period @Lex Luger Interesting! 6 months as Chief sounds like a lot of time on the job. @Aniceth De Missamou I am just teasing brother "Guy is lying No best system can be safe from unscrupulous people; instructions from above confused the standard operation procedures 
