starttime, endtime,message
time,28:59,message FINAL KONSTITUSI TORAH DE YAHWEH 2020 KONSTITUSI TORAH DE YAHWEH FOR NEW YAHRUSHALAÝIM YAHSHUA IS TORAH TORAH IS LOVE I’m sure she’s praying 🙏🏼 the evidence will finish soon. HELLO THERE Hi all Is someone arresting Thoshan yet? 
29:24,34:10, No they too lazy "As Mr White explained """let's allow the process to unfold""" Hi They impeached him because he started taking action interms of black economics he sparked free education but that doesn't interest government and white entrepreneurs hence they impeached him BABY BORN 2020 
34:36,49:11, HONG KONG FREEDOM TIBET FREEDOM WEST PAPUA FREEDOM CHINA FULL ECONOMI HUMAN so they took a plea deal????? Are these companies still in business? @Adriano Aldrin Natasian Please go and troll somewhere else hey guys what's happening today Please block Adriano - not sure how 
55:11,1:37:12, Are they on tea break Adriano Aldrin Natasian A u sure you wanted to be on this chat in South Africa or you in wrong side of the world Mr White and Adv Wentzel is just busy exposing themselves and the agenda they serve. @Henrique Botha ...how would you then establish the findings and to whom do they expose themselves? GIVE ZONDO A PEN!!! Henrique please clarify hai This commission is set out to find Zuma corruption exclusively and ultimately exposes to what ends they went to find evidence. We all know the real state capture started way before 94 ... "@Jacqui Baumgardt Click on the person's name and 3 dots on the right will appear. Select Block. If you want the moderator to block 
1:38:54,1:52:19, Lol come on guys ... B for Bad 😅 People have been working to destabilize the state since they found out they won't have political power anymore. quote of the day Henrique Botha yaaaaawn Yaaawwn jy ma! Geeeez.......sure reckon we have deteriorated since the take over.........facts reckon these Commies/Socialists cannot do anything right......just destroying our wonderful country ....facts Jy klink soos n ... verkrampte 
1:52:30,1:58:45, Downgrade....here we come....... Fake downgrade ja Nee....ek is n Engelsman Suid Afrikaner........just facing facts..... its every where in africa Henrique Botha ZZzzzzzzz.......ZZZZzzzzzz This Commission has affirmed the reports in the press about these corrupt dealings. If Zuma still wants to challenge the legitimacy of it he is confirming his complicity in most of these matters. Man........ol Zummatjie is trying everything in the book to get out of it........ Zuma and Co must fall.......heheheh wat i 
1:59:07,2:02:27, wat is n verkramte Wenzeni uZuma??? Advocate's hair is gorgeous today N verkramte is like a Commie......cant think further than the ......Nose............ What did Zuma do? Zuma has left an ugly stain on this country's reputation. sipho that's true @Sipho The Xing ....work and pay for it.....Bra "...No approved landings of a private aircraft on a Military Base due to possibility of damage 
2:03:01,2:08:50, "Revolution is coming Mike @Sipho The Xing ....well then...prove it ....Bra Sipho are you proposing al 57 million people (less the Whites) become farmers? lol "Sipho free advise Bye Sipho..... Blocked you...Bra report him don only block. @Kepler 438 ......reported and blocked...... 
2:08:52,2:18:31, Donation is Donation why add to it Eeeeeeesh.......Jacob.......all the Bra's are dodgy....heheheh "​...The wealthy Eeeeeeesh Lee......that sound a bit like a conspiracy theory............too much Youtubing...heheh ...Persistent conspiracy theory is correct. "The self proclaimed south african's it seems that is a next time they talk of million rands so easy It's a Commie conspiracy................in which the Bra's believe and have been totally brainwashed... 
2:19:38,2:28:57, talk abt now Chair being so formal saying romantic partner instead of boyfriend 😂 Pheladi🤣🤣🤣 🤣🤣🤣🤣 hes old school well im old school 2 who is linda "...Profoundly "Please can the lady be changed now 
