starttime, endtime,message
time,-5:56,message #corrupt leaders must fall They must be jailed. has it started? Mornings. Hearings to resume at 10 Thank you Moffat Denel is the topic for today. DCJ-Friday-he scolds Myb re the pronunciation of the names of Witnesses IN PUBLIC. WRONG. He INTERRUPTS Myb to tell witness that the affidavit Myb is using to x examine is from a man who lied. WRONG Is it not amazing that the very same people who voted these corrupt leaders into power are so vocal on this topic ??? 
-5:30,2:29, "Otherwise #DIRECTELECTIONS is it Saloojee or Brown today? It will be an Orange Overall candidate morning..who is evidence leader morning everyone "oh OK two others #Directelections is the way to go wat tym r they starting? 
2:57,5:57, morning everybody in the room "Morning all :oops: Morning my people Ask about Cyril being paid and part of the DarkSun?? Wake up people Is the evidence leader PW Botha? molweni Is this a new evidence leader? And the child trafficking that they Cyril and Zuma know about we have the biggest child trafficking tunnels 
6:10,7:39, hello beautiful and handsome ppl:virtualhug::virtualhug::virtualhug: and then?? This is fact ask about darksun and child and trafficking they getting paid so is the chair Morning to everybody in South Africa from New Zealand What's with the shoddy camera work? They protecting each other they work for the Cabal hmmm and the the camera haaai sabc is bad yoh😂😂😂😂😂😂😂😂👀 Am I the only one with a cut off picture This is a destruction 
7:59,8:31, true not binding and nothing but lies again morning everyone the sound is out of sync "@wim louw 🤕chair making mistakes Ask about the tunnels 27km under JHB with children they are trading @Antoinette Van Niekerk stop being silly My screen technical team 
8:32,9:39, Morning love Tv crew hungover cameraman is sleeping Where are the 1.3 million children Monday hangover Ask them about China and the darksun Camera man could be one of those to be retrenched so he doesn't sabotaging his employers Zoomed in too much @Antoinette Van Niekerk do you think we are idiots? 
9:44,10:28, "@Louis C​ valencia GM "what do you expect from a ""public broadcaster"" low quality seems to be the norm" They will not expose each other they making loads of money to do as they told paul hi hey @Alta how are u SABC are you watching?😂🤣🤣🤣🤣Sabotage by WMC I presume?🙈🙈 "SABC continues to blatantly display their incompetence 🙆🏿‍♂️ Chair where are the children you sell and know About 
10:31,11:52, come now . play nicely together please . There's always issues with SABC and they want us to pay for TV licenses. Can you imagine "@ALTA​ thando GM fix the screen please lol She is serving on the dark state board @SABC this screen reminds me of TV2 in 1991 Morning ALTA how are you? Ask her where are the children ? 
11:53,12:53, more Alta "@SABC News are you aware of the vid-sound out of sync What children? marius goeie more Morning ka screen sa Encore Projects of what????? Child trafficking Goei more mense Alta are you serious? She knows about the child trafficking!!!!!!!!! 
12:58,13:52, yes screen is bad and sound is not 100% joan ... what?? @Granny ke encore ntho ena :goodvibes: @SABC News Bloody well FIX IT bloody circus..wasting taxpayers money paying these idiots Google the darksun Zoomed in too much and sound breaking child trafficing @Antoinette Van Niekerk You have seriously confused me in just a few minutes.What are you talking about? 
14:01,15:06, Adv. Paul Kennedy SC: He has acted on various occasions as a judge in the High Court and the Labour Court and regularly sits as an arbitrator. Antoinette ons sal google Cyril and his people are controlled by the darksun the Chinese morning @Pastor are you well? Can someone call SABC's technical team to do something about this "Daniel Mantsha  Go to you tube there are most of the answers These people are sick behind it seems like we have a tweety bird in the building today sanB GM 
15:14,16:28, They are puppets and protected pastor GM The world are watching the sound is out of sync @SABC "Commission's budget slashed @SABC what’s wrong with you? @Antoinette Van Niekerk New World Order 😂 my R350 hasn't reflected.... please address that The cabal the Rothschild family the co trolling evil members go you tube loads of info 
16:45,17:28, You will find what you need if you are willing to be shocked Do you really think this bunch is clever enough to do it themselves 😂😂 Bhotani South Africans @ellios molo nakuwe DCJ you are under suspicion of favoritism so keep quiet chair is detailed People are complaining about R350 not reflecting what is going on? Poor camera work from SABC "Adv. Paul Kennedy SC: Areas of Practice: Administrative 
17:31,18:53, And 1.3 million children underground for a fact they have human farming tunnels ZOOM OUT A BIT "People "SA goverment Wake up people this is all distractions to hide there evil @Thandisizwe Yeleki ​ Molo wethu Enca displaying properly "Darksun SABC SOUND SYNC SOUND SYNC SOUND SYNC 
19:04,19:59, remember that sabc has dismissed employees last so this is what you shoud get:goodvibes: having popcorn anyone like some @Fendy tk so you mean Bushiri must not be arrested? "@Antoinette Van Niekerk​ "Zoom out a bit SABC standards dropping? Jip exactly this is all about the state capture Who do you think they are working for 😂😂🙏 Ms Mandindi is a solid executive who has always shown exceptional leadership and integrity - no wonder she resigned in under a year. She would have been a misfit in that crowd. 
20:02,20:36, "Interesting Aspect ratio today You really think they working for themselves and stealing so much Just block and report Antoinette van Niekerk . . . she is harassing us Ewe eliasmnis72. uyaphila? dumelang dumelang dumelang SABC SOUND TECNICIANS ON TEA BREAK ??? "Zondo must round up the crooks molweni yonk ibantu I WONDER WHAT QUALIFICATIONS THIS WOMAN HAS TO BE IN THIS POSITION.....ANC CADRE? 
20:36,21:42, SABC is a TV license institution "Is the audio also out of sync like a Chinese Martial arts movie Block me if you like the truth sucks @Xolani 😂😂 "Wooow this feels like those old SABC shows Before you block me where are the millions of children going missing??? Fear is a problem "@skeetpetegibbs Sanibonani 🙌 SABC MUST FALL 
21:56,23:00, "Hi @nkosingiphile ndlovu Morning Pastor JJ @Antoinette Van Niekerk Are you a Trump cult follower "@Zinhle Big Daddy Dee from Denel "If they zoom in any further Where are the regulars for this chat?? Where are u? Can those camera man give us a proper visuals or should we stop paying tv license? *former lol 
23:05,23:54, "Yebo Xolani sanB😘😘 GM all fix sound and camera please "@SanFran thank u cruda GM @ALTA gaan dit goed met jou skattie? I do not support child trafficking DO YOU ? Much better stream on eNCA. In sinc and zoomed out 
23:56,24:50, "@nkosingiphile ndlovu too short Who is the Adv? I think this is my first time seing him? what SABC is waiting for to fix this problem? sounds out of sync .. and that zoom 😆 we've gone back to 1999 SABC daars my sanB🤗🤗 @SABC News the cameraman is not giving us a proper view of the witness. "@Zinhle Big Daddy Dee this is another victim of Lynne Brown and the witness is not giving a proper view of the truth "@Bongile Sango 
25:06,26:22, at least 1996 Sabc Thank u SanFran where is everyone today? "@Bongile Sango "@Xolani J Masemula hi xolani hi there @Zinhle Big Daddy Dee they are around OH.. Here we go again "SABC was bailed The only people i see is just u and Mr Kubheka 
26:36,27:56, Vote out the ANC thieves and liars. They own the ANC not the country. How many more SOE's must collapse? How many more bail outs can the taxpayers afford? 😂😂 @Kieron GM fellow SAns. Mantsha is the only name I know at this stream. yolo GM @Yolo More gm hun this screen reminds me of the Truth and Reconciliation Commission 😂😂😂😂😂 "@SanFran Arnold I am ready to watch some politicians squirm 😂😂😂 
