starttime, endtime,message
time,-16:37,message Is it fake news that Myeni has been arrested? "Very sad NeWs for Norwaygian "Very sad NeWs for Norwaygian and World "Very sad NeWs for Norwaygian and World  🤸‍♂️🤸‍♂️🤸‍♂️ @Blake Yogi I heard the statement by COPA this am-I aaume it was correct?? *Assume I know they want her arrested but havent seen that she is. Unless its under wraps 
-16:26,-12:02, Are you in law Heather? Cat find a reference though on Twitter. Yes I am a qualified lawyer looking for a job as I am too old and dont meet the BEE standards *cant Ok I saw the interview last night. Its on youtube they only laid a charge. Is that charge enough for an arrest? Its always amazing to ask a legal person stuff cos I feel sometimes we go by emotion and not what the law provides I have returned to melt the heart of the coldest witch its mo hard 2 love than it is 2 hate That is the same as an arrest as they need to go thru the courts with her as an accused etc You had me rading twitter and all media houses looking for that arrest🤣🤣 I feel it is needed though. for the sake of whistle blowers 
-11:24,-6:18, But she wasnt apprehended into custody or in a jail/holding cell Ok I hear what you saying Heather she will have to go to court and answer like a criminal for the crime. Whether or not she hands herself in or not so there's some f'ry going on in brakenfell I feel sorry for Mr X and his family Late again Chair said 14h00 not 14h05 @ SABC bandit no DCJ said 14h05 "@ALTA I stand corrected bandit 😊 
-5:49,-2:38, HI guys. I'm back. Had to dash to the shops. @Naledi Barron hey hey @Blake Yogi Yes with many years experience in every area but like many finding a job is impossible You doing ok @ALTA?xx Where did DUDU fly too after her hearing with the commission as she could not appear before them as she had come into contact with Covid @Heather Durr Same thing here. 35 years as an IT Business Analyst. Ageism DOES exist and it IS a thing!! @Naledi Barron now im relaxing with my rooibos and courtleigh 1st 1for the day i need a medal😁 I cant stop listening to the song my fav singer recorded for the US election 'Use My Voice'. hi Bandit 
-1:59,2:04, @Naledi Barron yes only strong wind and clouds gather again....lets hope its not cupboard time again for me LOL @ALTA !! y'all remember Marmite? @Heather Durr Haven't heard that song. WIll give it a listen @BanditZa ... you right they are late 2 min? Who's next now? ok here we go is mr nkwanazi a goodie? 
3:35,5:51, hierdie oom praat soos hy het 'n dosis valuum geneem housekeeping keeu hy is deeglik leeu* Antoinette hi Looks like AlanAlda from M*A*S*H "hy maak my aan die slaap. die minste wat hy kon doen hi Alta loll 
6:03,7:19, @Louis C .... you feeling better? hy hetttt😊 uyangilalisa. okuncane kakhulu abengakwenza ukuphuza ikhofi ngaphambi kokwethula lo mbukiso. << for Zulu speakers "lion @ALTA Much thanks we need our dynamite Hoffmeyer here ''' wat se @Antoinette Meyer ? @Louis C...eks bly jy voel beter 
7:20,8:21, We want the Hof! We want the Hof! who's this ? Bling bling Tom Moyane lookalike I will only be back when MS Hofmeyer is back...lol "lion view @Deon bye Hof hof is the boss Who this old buck? 
8:23,9:24, @Louis so true - striking resemblance Thanks @Simphiwe Kubheka there is particular Ms I am trying to impress Velaphi is also corrupt? Boring stuff. Going to do something productive for a change. 😄😄😄 @Teunis bye goodmorning fellow south africans 😇😇😇 lion c u l8er 
9:24,10:22, @Lerato Moleke 😊 how are we ons is lief vir jou teunis Bye @Blake Yogi teunis enjoy😀 "@Fuzile Dazana Bye @ALTA Everyone is 'learned' 'respectfully' 'with your lead' 'indebted to DCJ' indeed 
