starttime, endtime,message
time,6:31,message I hope the technical issues are fixed on Part 2. Last session was filled with glitches & blackouts. Come on SABC. . .. . lovely dress she's wearing... . . How do you know it's a dress? @Wilhelm5381 
7:28,11:57, Nice to see someone who appears to be competent. It appears that Mama Dudu Myeni exceeded her fiduciary duties and was running SAA. Sky Chefs will win their law suit but it should be Myeni that's pays them from her very own purse. The abuse of BEE seems to follow a standard pattern. This witness is an honourable educated lady. Myeni certainly had all the loyalists removed. @Dominic Przybylski #ProudlyBroughtToYouByTheANC tendering should be abolished @Disemi Molta I agree it's flawed but what's the alternative. Tenders should not fall into the hands of the ANC "Nothing wrong with tendering. The problem is the people who use it in combination with ignorant ""beneficiaries"" who are confounded and manipulated." 
12:06,14:52, "I totally agree with you "Yes the hiring more youth the better "tendering has lot of loopholes which create room for corruption. it was meant to uplift the poor of the poorest Tenders should be procured by qualified people who are not affiliated to any party. I think we need to get much tougher on corruption. Something to really put off the thieves - like the Chinese model of execution for corruption. Tender is standard procedure for all large contracts private or public sector. It is way to obtain quotes. Without tenders there can be no quotes. The problem is the PEOPLE who adjudicate "but the ruling party is not considerate of those qualified people Bring back the death penalty 
15:03,18:06, once and for all @Disemi Molta Thank you so much "I'm not really a fan of the death penalty but for corruption more money which was supposed to create job is channeled to commissions after commission with no prosecution """Radical Transformation"" is the excuse for corruption." what is the role of vetting then? This was already on? Not live No sound All SOE procurement is politically skewed. 
18:17,21:47, @Born free That's not a bad idea - an independent company deciding on all government tenders so there can be no conflicts of interest. of course The government can carry on with transformation in the government but must leave the private sector alone. SABC Digital sound please centralise tender process rather "Government has run out of money and doesn't pay on time anyway so who wants to do business with them @Derek Main .... there is a wealth of retired acumen in our society.... run pre-awarded tenders past them to see if there is value for money..... before the final awards This government has destroyed many private companies and small to medium businesses they will never leave the private sector alone without us they have no money 
22:12,24:07, "more money is wasted on investigations and investigations It seems like this miss quinana has some questions to answer they are communists they dont understand business they just want its money @Kapn Krunch That's the gist of it. @Disemi Molta Tend to agree with you. Just look at the farce of an Arms Deal inquiry. It would be funny if it weren't so sad. look at ramaphosa a supposed business man announcing land expropriation without compensation with no plan on how they will do it giving investors cold feet the man doesn't understand business if he China is a communist country and no2 in the world monopoly did he wouldn't have done it like that "Derek 
24:47,26:21, @Kapn Krunch You are misrepresenting Cyril Ramaphosa for your own propagandistic end am I wrong? Lot of skeletons in Ramaphosa's closet. How did he become a billionaire simply by being a token BEE non-executive board member in a bunch of companies? Disemi - I'm with you all the way on that one but Zupta is a wily fox. My cynical side says he will get away with it. Either he will claim unfair it's taken so long or old age. what sort of business man does such a thing he didnt even reassure them and as a result we hit junk status shortly after "one issue brings other issues @Pastor JJ You are right. It is wrong to misrepresent a President cause and affect Luvo Makasi 
26:27,28:39, "@Kapn Krunch yes you are wrong All Zuma fault was just saying true @Thando Nkutha you really hate these essays lol Where did Ramaphosa acquire the money to Invest in mining and buy all the McDonald Franchises?? @Pastor JJ I think these are discussions that need to be had. There are few other areas where we SAfns can engage. since Zuma hijacked the country via hijacking the ANC nearly everyone particularly his followers feel bold to copy him @Thando Nkutha you like it short and sweet 
28:42,31:39, These essays murders our eye appetite😋😋😋 "PP vs CR is likely to be very interesting CR was no 2 in the ANC Collective.....All ANC office bearers are on trail in this commision @Pastor JJ I would argue they are largely essential debates. I like hearing the views of other SAfns of the issues confronting us. this leader of evidence also ...seems to be in need of guidance too Leader of evidence is annoying. Is she a qualified lawyer? if it was Ms hofmeyer shes just sharp ukuthi... Is it gonna be a full day? Buthelezi is for half days testimony. this one is not applying any analysis 
31:48,33:14, from the 9-15 is zuma I don’t worry that much about PP’s findings negative or not negative we will deal with it no problem It's interesting to learn that Madam Myeni was also the Chairperson of Fly Chefs . Where she would have profited no doubt. very difficult to follow at what stage we are in this testimony.....we are being robbed of entertainkment "@Pastor JJ You know where the block button is - if you don't like seeing what I'm saying All other leaders are working on 🚿Zuma emails Next SABC Ms Myeni is a mastermind or KINGPIN or architect with no signature ... @makhosi nobhatyi Depends whether money laundering is involved and the extent of it. 
34:17,35:57, I miss Maleka and Norman tjooo! you cannot pay a third party... Shes not guilty because she did not sign any thing and everything at this point are but just allegations @makhosi nobhatyi when? "@Dominic Przybylski there was no money laundering there saa made a fundamental error paying a third party. @makhosi nobhatyi I hope so. If CR is proved to be a crook we are in huge trouble. @Jayden Bango we are waiting this weekend or next weekend @Pastor JJ Like I said - block me. 
