starttime, endtime,message
time,3:37,message "@SABC Digital News What's happened to the sound? It was fine sound please Yhaaa it’s now too low the sound "@SABC Digital News PLEASE sort out the sound Sound pliz sound "@SABC Digital News  we cant hear Anything 
3:46,16:38, Sound madoda Asiva mfondini @SABC Sound is very low Sound pls go to enca 🖤💚💛 Eish Zondo schooling 101 hehe The evidence leader is in trouble with Chair today Kuzolunga ghel 
